datenum_noUV,oxygen_noUV_umol_kg
10-Dec-2017 04:45:00,265.019110456429
10-Dec-2017 05:00:00,265.045397477533
10-Dec-2017 05:15:00,265.061249126492
10-Dec-2017 05:30:00,265.087281450085
10-Dec-2017 05:45:00,265.103726428784
10-Dec-2017 06:00:00,265.112943889952
10-Dec-2017 06:15:00,265.10552461626
10-Dec-2017 06:30:00,265.081279297974
10-Dec-2017 06:45:00,265.066246504232
10-Dec-2017 07:00:00,265.043334944363
10-Dec-2017 07:15:00,265.025519295785
10-Dec-2017 07:30:00,264.989999166531
10-Dec-2017 07:45:00,264.954358730841
10-Dec-2017 08:00:00,264.930047365016
10-Dec-2017 08:15:00,264.8665166136
10-Dec-2017 08:30:00,264.817595329664
10-Dec-2017 08:45:00,264.750784515071
10-Dec-2017 09:00:00,264.641117310158
10-Dec-2017 09:15:00,264.533573728572
10-Dec-2017 09:30:00,264.427019952559
10-Dec-2017 09:45:00,264.318806339285
10-Dec-2017 10:00:00,264.183889966016
10-Dec-2017 10:15:00,264.035731665313
10-Dec-2017 10:30:00,263.876706788634
10-Dec-2017 10:45:00,263.696992288541
10-Dec-2017 11:00:00,263.535757923069
10-Dec-2017 11:15:00,263.34776205771
10-Dec-2017 11:30:00,263.138519687634
10-Dec-2017 11:45:00,262.960980363379
10-Dec-2017 12:00:00,262.801682026953
10-Dec-2017 12:15:00,262.77175485834
10-Dec-2017 12:30:00,263.007137058159
10-Dec-2017 12:45:00,263.580230167862
10-Dec-2017 13:00:00,264.544721681489
10-Dec-2017 13:15:00,266.092279000822
10-Dec-2017 13:30:00,268.442168406744
10-Dec-2017 13:45:00,270.430213232754
10-Dec-2017 14:00:00,273.295226259811
10-Dec-2017 14:15:00,277.020441425693
10-Dec-2017 14:30:00,281.058176973957
10-Dec-2017 14:45:00,285.217340996713
10-Dec-2017 15:00:00,289.841220374175
10-Dec-2017 15:15:00,295.070308792161
10-Dec-2017 15:30:00,300.29508593634
10-Dec-2017 15:45:00,305.860774277428
10-Dec-2017 16:00:00,312.466176645905
10-Dec-2017 16:15:00,319.101731938519
10-Dec-2017 16:30:00,325.624860177532
10-Dec-2017 16:45:00,332.914709726817
10-Dec-2017 17:00:00,340.184381641562
10-Dec-2017 17:15:00,347.218030651869
10-Dec-2017 17:30:00,354.768153157184
10-Dec-2017 17:45:00,361.97476755529
10-Dec-2017 18:00:00,368.869074687575
10-Dec-2017 18:15:00,375.746628896603
10-Dec-2017 18:30:00,382.530298352369
10-Dec-2017 18:45:00,389.108293838159
10-Dec-2017 19:00:00,395.134672235478
10-Dec-2017 19:15:00,400.482284454468
10-Dec-2017 19:30:00,405.062718614093
10-Dec-2017 19:45:00,408.56436944453
10-Dec-2017 20:00:00,411.131199237492
10-Dec-2017 20:15:00,412.392575088927
10-Dec-2017 20:30:00,412.45023276111
10-Dec-2017 20:45:00,411.359921962241
10-Dec-2017 21:00:00,409.072360245623
10-Dec-2017 21:15:00,406.912235524843
10-Dec-2017 21:30:00,403.797552278068
10-Dec-2017 21:45:00,399.807763586076
10-Dec-2017 22:00:00,395.498147774452
10-Dec-2017 22:15:00,391.050679042371
10-Dec-2017 22:30:00,386.096976679565
10-Dec-2017 22:45:00,380.479310627329
10-Dec-2017 23:00:00,374.848447665754
10-Dec-2017 23:15:00,368.92295476997
10-Dec-2017 23:30:00,361.949636258223
10-Dec-2017 23:45:00,354.947730429182
11-Dec-2017 00:00:00,348.126134750721
11-Dec-2017 00:15:00,340.569559589947
11-Dec-2017 00:30:00,333.074005953015
11-Dec-2017 00:45:00,325.841128738619
11-Dec-2017 01:00:00,318.100028979519
11-Dec-2017 01:15:00,310.728533348628
11-Dec-2017 01:30:00,303.647247477472
11-Dec-2017 01:45:00,296.586295070768
11-Dec-2017 02:00:00,289.612836633029
11-Dec-2017 02:15:00,282.847339622901
11-Dec-2017 02:30:00,276.650189023029
11-Dec-2017 02:45:00,271.115298599186
11-Dec-2017 03:00:00,266.342503895397
11-Dec-2017 03:15:00,262.519688725615
11-Dec-2017 03:30:00,259.378222615819
11-Dec-2017 03:45:00,257.209643858692
11-Dec-2017 04:00:00,255.85676956268
11-Dec-2017 04:15:00,255.07059121649
11-Dec-2017 04:30:00,254.664520582962
11-Dec-2017 04:45:00,254.502332836859
11-Dec-2017 05:00:00,254.446626255475
11-Dec-2017 05:15:00,254.397898177002
11-Dec-2017 05:30:00,254.373473977903
11-Dec-2017 05:45:00,254.353365090976
11-Dec-2017 06:00:00,254.364700126079
11-Dec-2017 06:15:00,254.455451250138
11-Dec-2017 06:30:00,254.541667295226
11-Dec-2017 06:45:00,254.594794074537
11-Dec-2017 07:00:00,254.669764546274
11-Dec-2017 07:15:00,254.752646111205
11-Dec-2017 07:30:00,254.813521979907
11-Dec-2017 07:45:00,254.817180091244
11-Dec-2017 08:00:00,254.783146683766
11-Dec-2017 08:15:00,254.645986962615
11-Dec-2017 08:30:00,254.508669915487
11-Dec-2017 08:45:00,254.335143315994
11-Dec-2017 09:00:00,254.213295049094
11-Dec-2017 09:15:00,254.093250608051
11-Dec-2017 09:30:00,254.001322373162
11-Dec-2017 09:45:00,253.995962859367
11-Dec-2017 10:00:00,254.005722800002
11-Dec-2017 10:15:00,254.002764944408
11-Dec-2017 10:30:00,253.97486246087
11-Dec-2017 10:45:00,253.951851841001
11-Dec-2017 11:00:00,253.89848628956
11-Dec-2017 11:15:00,253.844669506668
11-Dec-2017 11:30:00,253.780267370202
11-Dec-2017 11:45:00,253.732305423271
11-Dec-2017 12:00:00,253.702722540112
11-Dec-2017 12:15:00,253.863544178223
11-Dec-2017 12:30:00,254.26399264061
11-Dec-2017 12:45:00,254.949241799789
11-Dec-2017 13:00:00,256.15372337884
11-Dec-2017 13:15:00,257.740108531618
11-Dec-2017 13:30:00,259.4484143719
11-Dec-2017 13:45:00,261.592903388512
11-Dec-2017 14:00:00,263.862845131004
11-Dec-2017 14:15:00,266.909050948264
11-Dec-2017 14:30:00,270.337673300576
11-Dec-2017 14:45:00,275.26647448015
11-Dec-2017 15:00:00,281.378644009783
11-Dec-2017 15:15:00,287.283234222115
11-Dec-2017 15:30:00,294.403617544728
11-Dec-2017 15:45:00,301.721936584523
11-Dec-2017 16:00:00,309.492403148304
11-Dec-2017 16:15:00,316.73444850529
11-Dec-2017 16:30:00,323.819440540734
11-Dec-2017 16:45:00,330.614801054864
11-Dec-2017 17:00:00,338.871865810916
11-Dec-2017 17:15:00,347.88769452791
11-Dec-2017 17:30:00,356.404714547037
11-Dec-2017 17:45:00,363.381146223117
11-Dec-2017 18:00:00,371.346542733692
11-Dec-2017 18:15:00,379.269533257881
11-Dec-2017 18:30:00,386.228472973235
11-Dec-2017 18:45:00,390.200166538055
11-Dec-2017 19:00:00,395.788500852445
11-Dec-2017 19:15:00,401.823404491782
11-Dec-2017 19:30:00,407.005646336783
11-Dec-2017 19:45:00,410.851910483614
11-Dec-2017 20:00:00,413.188050340357
11-Dec-2017 20:15:00,414.433140116362
11-Dec-2017 20:30:00,414.325356718712
11-Dec-2017 20:45:00,413.395233078531
11-Dec-2017 21:00:00,412.023681105468
11-Dec-2017 21:15:00,409.953204412155
11-Dec-2017 21:30:00,407.670050345884
11-Dec-2017 21:45:00,404.583908257992
11-Dec-2017 22:00:00,401.08960166287
11-Dec-2017 22:15:00,396.107254307973
11-Dec-2017 22:30:00,389.943890378504
11-Dec-2017 22:45:00,384.024316763498
11-Dec-2017 23:00:00,376.873488751654
11-Dec-2017 23:15:00,369.606699691429
11-Dec-2017 23:30:00,361.900496881067
11-Dec-2017 23:45:00,354.745130679956
12-Dec-2017 00:00:00,347.715951760894
12-Dec-2017 00:15:00,340.999735625207
12-Dec-2017 00:30:00,332.75135378062
12-Dec-2017 00:45:00,323.677923074455
12-Dec-2017 01:00:00,315.058376776878
12-Dec-2017 01:15:00,308.005035402209
12-Dec-2017 01:30:00,299.965205095561
12-Dec-2017 01:45:00,291.975150202821
12-Dec-2017 02:00:00,284.968410044304
12-Dec-2017 02:15:00,280.951589826939
12-Dec-2017 02:30:00,275.328685601474
12-Dec-2017 02:45:00,269.225574182241
12-Dec-2017 03:00:00,263.997969540468
12-Dec-2017 03:15:00,259.895799768679
12-Dec-2017 03:30:00,257.045422535703
12-Dec-2017 03:45:00,255.028948402712
12-Dec-2017 04:00:00,253.826383633207
12-Dec-2017 04:15:00,253.065918100471
12-Dec-2017 04:30:00,252.647548406448
12-Dec-2017 04:45:00,252.488193614277
12-Dec-2017 05:00:00,252.426448712646
12-Dec-2017 05:15:00,252.416261501093
12-Dec-2017 05:30:00,252.414613580802
12-Dec-2017 05:45:00,252.416535703108
12-Dec-2017 06:00:00,252.402750098177
12-Dec-2017 06:15:00,252.393033351663
12-Dec-2017 06:30:00,252.371788012378
12-Dec-2017 06:45:00,252.370806034345
12-Dec-2017 07:00:00,252.354678211179
12-Dec-2017 07:15:00,252.334873849667
12-Dec-2017 07:30:00,252.321684885812
12-Dec-2017 07:45:00,252.30307695146
12-Dec-2017 08:00:00,252.312486875394
12-Dec-2017 08:15:00,252.310107841227
12-Dec-2017 08:30:00,252.307175427163
12-Dec-2017 08:45:00,252.307390663793
12-Dec-2017 09:00:00,252.286836685242
12-Dec-2017 09:15:00,252.258185662833
12-Dec-2017 09:30:00,252.207098318165
12-Dec-2017 09:45:00,252.185772423337
12-Dec-2017 10:00:00,252.149915190175
12-Dec-2017 10:15:00,252.113100376804
12-Dec-2017 10:30:00,252.04556047147
12-Dec-2017 10:45:00,252.009107968048
12-Dec-2017 11:00:00,251.967515841212
12-Dec-2017 11:15:00,251.920210295976
12-Dec-2017 11:30:00,251.889636177858
12-Dec-2017 11:45:00,251.862206158166
12-Dec-2017 12:00:00,251.836862785771
12-Dec-2017 12:15:00,252.072172453993
12-Dec-2017 12:30:00,252.715016083376
12-Dec-2017 12:45:00,254.232882645881
12-Dec-2017 13:00:00,256.328733877435
12-Dec-2017 13:15:00,259.837830077976
12-Dec-2017 13:30:00,264.360090820141
12-Dec-2017 13:45:00,269.387817080169
12-Dec-2017 14:00:00,275.461760649993
12-Dec-2017 14:15:00,283.420293732587
12-Dec-2017 14:30:00,289.226252115383
12-Dec-2017 14:45:00,295.010772703214
12-Dec-2017 15:00:00,302.142192560201
12-Dec-2017 15:15:00,310.297331703196
12-Dec-2017 15:30:00,317.684189649608
12-Dec-2017 15:45:00,326.909882789106
12-Dec-2017 16:00:00,337.530838560687
12-Dec-2017 16:15:00,348.39361037676
12-Dec-2017 16:30:00,359.283827978129
12-Dec-2017 16:45:00,369.247477065998
12-Dec-2017 17:00:00,378.825495603487
12-Dec-2017 17:15:00,386.734491913357
12-Dec-2017 17:30:00,395.483697017419
12-Dec-2017 17:45:00,402.798701454163
12-Dec-2017 18:00:00,410.761312447181
12-Dec-2017 18:15:00,417.420757972176
12-Dec-2017 18:30:00,423.32042656404
12-Dec-2017 18:45:00,428.642030180924
12-Dec-2017 19:00:00,433.038663228426
12-Dec-2017 19:15:00,437.31481782766
12-Dec-2017 19:30:00,441.820085293124
12-Dec-2017 19:45:00,444.671745688662
12-Dec-2017 20:00:00,446.380970553938
12-Dec-2017 20:15:00,446.457892191117
12-Dec-2017 20:30:00,445.503613824582
12-Dec-2017 20:45:00,442.708528746019
12-Dec-2017 21:00:00,438.501418908755
12-Dec-2017 21:15:00,433.519074537572
12-Dec-2017 21:30:00,427.412737894462
12-Dec-2017 21:45:00,419.384480514591
12-Dec-2017 22:00:00,413.483565841603
12-Dec-2017 22:15:00,407.606375082335
12-Dec-2017 22:30:00,400.362351531451
12-Dec-2017 22:45:00,392.103511159657
12-Dec-2017 23:00:00,384.610082141689
12-Dec-2017 23:15:00,375.257533614199
12-Dec-2017 23:30:00,364.555420178365
12-Dec-2017 23:45:00,353.581576316438
13-Dec-2017 00:00:00,342.609719607392
13-Dec-2017 00:15:00,332.57223257802
13-Dec-2017 00:30:00,322.96936255626
13-Dec-2017 00:45:00,315.031512138482
13-Dec-2017 01:00:00,306.266866210872
13-Dec-2017 01:15:00,298.938853979103
13-Dec-2017 01:30:00,290.971410298102
13-Dec-2017 01:45:00,284.307272497492
13-Dec-2017 02:00:00,278.411974373317
13-Dec-2017 02:15:00,273.081075634887
13-Dec-2017 02:30:00,268.686898505773
13-Dec-2017 02:45:00,264.40903399927
13-Dec-2017 03:00:00,259.884140285956
13-Dec-2017 03:15:00,256.762046062918
13-Dec-2017 03:30:00,254.370401070564
13-Dec-2017 03:45:00,252.747537002437
13-Dec-2017 04:00:00,251.55591499716
13-Dec-2017 04:15:00,250.792141108431
13-Dec-2017 04:30:00,250.437283066687
13-Dec-2017 04:45:00,250.352767697158
13-Dec-2017 05:00:00,250.364283459774
13-Dec-2017 05:15:00,250.390381391433
13-Dec-2017 05:30:00,250.452692292155
13-Dec-2017 05:45:00,250.492568189501
13-Dec-2017 06:00:00,250.550696613475
13-Dec-2017 06:15:00,250.600247838594
13-Dec-2017 06:30:00,250.660516859432
13-Dec-2017 06:45:00,250.749798626418
13-Dec-2017 07:00:00,250.827377830864
13-Dec-2017 07:15:00,250.913718116651
13-Dec-2017 07:30:00,251.03679898221
13-Dec-2017 07:45:00,251.138200676771
13-Dec-2017 08:00:00,251.233716990105
13-Dec-2017 08:15:00,251.274469789046
13-Dec-2017 08:30:00,251.293338155315
13-Dec-2017 08:45:00,251.340255453852
13-Dec-2017 09:00:00,251.348589656287
13-Dec-2017 09:15:00,251.343524635016
13-Dec-2017 09:30:00,251.31618261057
13-Dec-2017 09:45:00,251.26840636384
13-Dec-2017 10:00:00,251.221363216524
13-Dec-2017 10:15:00,251.163891356477
13-Dec-2017 10:30:00,251.087579196555
13-Dec-2017 10:45:00,251.012105760775
13-Dec-2017 11:00:00,250.953899392348
13-Dec-2017 11:15:00,250.873888135475
13-Dec-2017 11:30:00,250.806671172142
13-Dec-2017 11:45:00,250.726204334658
13-Dec-2017 12:00:00,250.697273987024
13-Dec-2017 12:15:00,250.801180954573
13-Dec-2017 12:30:00,251.424390163815
13-Dec-2017 12:45:00,252.918699866321
13-Dec-2017 13:00:00,255.234861152946
13-Dec-2017 13:15:00,259.287571988656
13-Dec-2017 13:30:00,264.796395114058
13-Dec-2017 13:45:00,271.584205030754
13-Dec-2017 14:00:00,278.668212517986
13-Dec-2017 14:15:00,286.439761734853
13-Dec-2017 14:30:00,294.721784097778
13-Dec-2017 14:45:00,303.213731710229
13-Dec-2017 15:00:00,313.055074929235
13-Dec-2017 15:15:00,322.287389781721
13-Dec-2017 15:30:00,331.529581590096
13-Dec-2017 15:45:00,341.018505375579
13-Dec-2017 16:00:00,349.933685625274
13-Dec-2017 16:15:00,359.023703115102
13-Dec-2017 16:30:00,368.027032724057
13-Dec-2017 16:45:00,377.431321542901
13-Dec-2017 17:00:00,386.210437610221
13-Dec-2017 17:15:00,394.8767311994
13-Dec-2017 17:30:00,403.084825227624
13-Dec-2017 17:45:00,410.808809345741
13-Dec-2017 18:00:00,418.460965539962
13-Dec-2017 18:15:00,424.810625692416
13-Dec-2017 18:30:00,429.986875218191
13-Dec-2017 18:45:00,433.69190446435
13-Dec-2017 19:00:00,437.547020537699
13-Dec-2017 19:15:00,440.761436976511
13-Dec-2017 19:30:00,443.543213670411
13-Dec-2017 19:45:00,445.931980497697
13-Dec-2017 20:00:00,447.320023507179
13-Dec-2017 20:15:00,447.459726733924
13-Dec-2017 20:30:00,446.363902533268
13-Dec-2017 20:45:00,443.099525055596
13-Dec-2017 21:00:00,437.959613349633
13-Dec-2017 21:15:00,431.233212621448
13-Dec-2017 21:30:00,424.081272594503
13-Dec-2017 21:45:00,416.211565496911
13-Dec-2017 22:00:00,407.825557240389
13-Dec-2017 22:15:00,399.219371948948
13-Dec-2017 22:30:00,389.217665265755
13-Dec-2017 22:45:00,379.841871100737
13-Dec-2017 23:00:00,370.47560510195
13-Dec-2017 23:15:00,360.907001622819
13-Dec-2017 23:30:00,351.916045720533
13-Dec-2017 23:45:00,342.754997012395
14-Dec-2017 00:00:00,333.692403978966
14-Dec-2017 00:15:00,324.245434970241
14-Dec-2017 00:30:00,315.463150341444
14-Dec-2017 00:45:00,306.801237103742
14-Dec-2017 01:00:00,298.597165141149
14-Dec-2017 01:15:00,290.897214570205
14-Dec-2017 01:30:00,283.313385216728
14-Dec-2017 01:45:00,277.007497222031
14-Dec-2017 02:00:00,271.88218820793
14-Dec-2017 02:15:00,268.214735437013
14-Dec-2017 02:30:00,264.410407238017
14-Dec-2017 02:45:00,261.241092977564
14-Dec-2017 03:00:00,258.449316931146
14-Dec-2017 03:15:00,255.880132237892
14-Dec-2017 03:30:00,253.810355653486
14-Dec-2017 03:45:00,252.103137630032
14-Dec-2017 04:00:00,250.828816292579
14-Dec-2017 04:15:00,250.007792033157
14-Dec-2017 04:30:00,249.611842370181
14-Dec-2017 04:45:00,249.519562237825
14-Dec-2017 05:00:00,249.554748941091
14-Dec-2017 05:15:00,249.620151329381
14-Dec-2017 05:30:00,249.665979820107
14-Dec-2017 05:45:00,249.716197642258
14-Dec-2017 06:00:00,249.814234067275
14-Dec-2017 06:15:00,249.882570126182
14-Dec-2017 06:30:00,249.922857209932
14-Dec-2017 06:45:00,249.938721047856
14-Dec-2017 07:00:00,249.960632448311
14-Dec-2017 07:15:00,249.988779416152
14-Dec-2017 07:30:00,250.047178369469
14-Dec-2017 07:45:00,250.129947365672
14-Dec-2017 08:00:00,250.186001429949
14-Dec-2017 08:15:00,250.23042549275
14-Dec-2017 08:30:00,250.266684352799
14-Dec-2017 08:45:00,250.317266790254
14-Dec-2017 09:00:00,250.332626566561
14-Dec-2017 09:15:00,250.360309123653
14-Dec-2017 09:30:00,250.365976305388
14-Dec-2017 09:45:00,250.366514231265
14-Dec-2017 10:00:00,250.354667399742
14-Dec-2017 10:15:00,250.37311601833
14-Dec-2017 10:30:00,250.384735206078
14-Dec-2017 10:45:00,250.420111290761
14-Dec-2017 11:00:00,250.449048462797
14-Dec-2017 11:15:00,250.498519418723
14-Dec-2017 11:30:00,250.516847990333
14-Dec-2017 11:45:00,250.553299740892
14-Dec-2017 12:00:00,250.615496647725
14-Dec-2017 12:15:00,250.852413480878
14-Dec-2017 12:30:00,251.509564290835
14-Dec-2017 12:45:00,252.809443952721
14-Dec-2017 13:00:00,254.998204677028
14-Dec-2017 13:15:00,257.431171736585
14-Dec-2017 13:30:00,260.862264428533
14-Dec-2017 13:45:00,265.095718944773
14-Dec-2017 14:00:00,270.033305874709
14-Dec-2017 14:15:00,276.810557509723
14-Dec-2017 14:30:00,285.650627707427
14-Dec-2017 14:45:00,295.384982910955
14-Dec-2017 15:00:00,305.06144823932
14-Dec-2017 15:15:00,312.568730211869
14-Dec-2017 15:30:00,319.906299455805
14-Dec-2017 15:45:00,326.36305848477
14-Dec-2017 16:00:00,332.633219701291
14-Dec-2017 16:15:00,340.273365787114
14-Dec-2017 16:30:00,349.438778895732
14-Dec-2017 16:45:00,359.304000655346
14-Dec-2017 17:00:00,368.690947561759
14-Dec-2017 17:15:00,378.412281006589
14-Dec-2017 17:30:00,386.583586863884
14-Dec-2017 17:45:00,395.786476420004
14-Dec-2017 18:00:00,402.565174797099
14-Dec-2017 18:15:00,408.288787418571
14-Dec-2017 18:30:00,414.335597919884
14-Dec-2017 18:45:00,421.72990276032
14-Dec-2017 19:00:00,428.237952008101
14-Dec-2017 19:15:00,433.271898192618
14-Dec-2017 19:30:00,436.749111559941
14-Dec-2017 19:45:00,439.873337166593
14-Dec-2017 20:00:00,442.138562507666
14-Dec-2017 20:15:00,443.137462850222
14-Dec-2017 20:30:00,442.249712776616
14-Dec-2017 20:45:00,440.604385305897
14-Dec-2017 21:00:00,437.524228788605
14-Dec-2017 21:15:00,433.398692307269
14-Dec-2017 21:30:00,428.464034622893
14-Dec-2017 21:45:00,421.672939850097
14-Dec-2017 22:00:00,412.857644632101
14-Dec-2017 22:15:00,403.113516239084
14-Dec-2017 22:30:00,393.397490438816
14-Dec-2017 22:45:00,385.830811170778
14-Dec-2017 23:00:00,378.448310677935
14-Dec-2017 23:15:00,371.948032937804
14-Dec-2017 23:30:00,365.657158510363
14-Dec-2017 23:45:00,358.000735765375
15-Dec-2017 00:00:00,348.85114256266
15-Dec-2017 00:15:00,339.00364799284
15-Dec-2017 00:30:00,329.624800178627
15-Dec-2017 00:45:00,319.918751091982
15-Dec-2017 01:00:00,311.782045419231
15-Dec-2017 01:15:00,302.60246937685
15-Dec-2017 01:30:00,295.836811419006
15-Dec-2017 01:45:00,290.14268912493
15-Dec-2017 02:00:00,284.091931198221
15-Dec-2017 02:15:00,276.686252708652
15-Dec-2017 02:30:00,270.162539636639
15-Dec-2017 02:45:00,265.101727202493
15-Dec-2017 03:00:00,261.571887450606
15-Dec-2017 03:15:00,258.227218487691
15-Dec-2017 03:30:00,255.286368756747
15-Dec-2017 03:45:00,252.955154924686
15-Dec-2017 04:00:00,251.65500539088
15-Dec-2017 04:15:00,250.867929794098
15-Dec-2017 04:30:00,250.503784120312
15-Dec-2017 04:45:00,250.402455840381
15-Dec-2017 05:00:00,250.407652078553
15-Dec-2017 05:15:00,250.409895504464
15-Dec-2017 05:30:00,250.382156165661
15-Dec-2017 05:45:00,250.393441635185
15-Dec-2017 06:00:00,250.398879473748
15-Dec-2017 06:15:00,250.391260531107
15-Dec-2017 06:30:00,250.380375994865
15-Dec-2017 06:45:00,250.383713276419
15-Dec-2017 07:00:00,250.370251197247
15-Dec-2017 07:15:00,250.330021607762
15-Dec-2017 07:30:00,250.252932865614
15-Dec-2017 07:45:00,250.162166523559
15-Dec-2017 08:00:00,250.067702196159
15-Dec-2017 08:15:00,249.954137527456
15-Dec-2017 08:30:00,249.826807493557
15-Dec-2017 08:45:00,249.681068161386
15-Dec-2017 09:00:00,249.551548898627
15-Dec-2017 09:15:00,249.422823617335
15-Dec-2017 09:30:00,249.316246963024
15-Dec-2017 09:45:00,249.189510094743
15-Dec-2017 10:00:00,249.094558903824
15-Dec-2017 10:15:00,248.981314220416
15-Dec-2017 10:30:00,248.873166210536
15-Dec-2017 10:45:00,248.776286908242
15-Dec-2017 11:00:00,248.737162996746
15-Dec-2017 11:15:00,248.674560267363
15-Dec-2017 11:30:00,248.619419829803
15-Dec-2017 11:45:00,248.566906602304
15-Dec-2017 12:00:00,248.521443768441
15-Dec-2017 12:15:00,248.551143642069
15-Dec-2017 12:30:00,248.646706492344
15-Dec-2017 12:45:00,249.00262280576
15-Dec-2017 13:00:00,249.470519763925
15-Dec-2017 13:15:00,250.111878317948
15-Dec-2017 13:30:00,251.043756649384
15-Dec-2017 13:45:00,252.023577817248
15-Dec-2017 14:00:00,252.999860370441
15-Dec-2017 14:15:00,255.167581699595
15-Dec-2017 14:30:00,256.965776542418
15-Dec-2017 14:45:00,258.950136222456
15-Dec-2017 15:00:00,261.958680920271
15-Dec-2017 15:15:00,263.643500522406
15-Dec-2017 15:30:00,265.371731548587
15-Dec-2017 15:45:00,268.125214971047
15-Dec-2017 16:00:00,270.340952718749
15-Dec-2017 16:15:00,273.68435342053
15-Dec-2017 16:30:00,277.429692182057
15-Dec-2017 16:45:00,281.594670799616
15-Dec-2017 17:00:00,285.842323628151
15-Dec-2017 17:15:00,289.738276909276
15-Dec-2017 17:30:00,293.985223667605
15-Dec-2017 17:45:00,297.563625598457
15-Dec-2017 18:00:00,300.768707727845
15-Dec-2017 18:15:00,303.970471643727
15-Dec-2017 18:30:00,307.688713323505
15-Dec-2017 18:45:00,310.495264547501
15-Dec-2017 19:00:00,312.725522926443
15-Dec-2017 19:15:00,314.70543263591
15-Dec-2017 19:30:00,316.319942637102
15-Dec-2017 19:45:00,317.730988645192
15-Dec-2017 20:00:00,319.027757566978
15-Dec-2017 20:15:00,319.890572401929
15-Dec-2017 20:30:00,320.369343996489
15-Dec-2017 20:45:00,320.339552116265
15-Dec-2017 21:00:00,319.783763332544
15-Dec-2017 21:15:00,319.014386270465
15-Dec-2017 21:30:00,318.201448712819
15-Dec-2017 21:45:00,316.193846924774
15-Dec-2017 22:00:00,314.545934583023
15-Dec-2017 22:15:00,312.699604623843
15-Dec-2017 22:30:00,309.875427980295
15-Dec-2017 22:45:00,308.382141911744
15-Dec-2017 23:00:00,306.871632222315
15-Dec-2017 23:15:00,304.368824540947
15-Dec-2017 23:30:00,302.42246718099
15-Dec-2017 23:45:00,299.516629909211
16-Dec-2017 00:00:00,296.205443549578
16-Dec-2017 00:15:00,292.48469551793
16-Dec-2017 00:30:00,288.681250445746
16-Dec-2017 00:45:00,285.270028257949
16-Dec-2017 01:00:00,281.501985461572
16-Dec-2017 01:15:00,278.42458122602
16-Dec-2017 01:30:00,275.707034236061
16-Dec-2017 01:45:00,272.975516040373
16-Dec-2017 02:00:00,269.702090874596
16-Dec-2017 02:15:00,267.374996998484
16-Dec-2017 02:30:00,265.595094156555
16-Dec-2017 02:45:00,264.067364197095
16-Dec-2017 03:00:00,262.854742065575
16-Dec-2017 03:15:00,261.77449087332
16-Dec-2017 03:30:00,260.734456142276
16-Dec-2017 03:45:00,259.892825303434
16-Dec-2017 04:00:00,259.324825874878
16-Dec-2017 04:15:00,259.060106991812
16-Dec-2017 04:30:00,259.070453304626
16-Dec-2017 04:45:00,259.251485866717
16-Dec-2017 05:00:00,259.470228474691
16-Dec-2017 05:15:00,259.69989488872
16-Dec-2017 05:30:00,259.927569411159
16-Dec-2017 05:45:00,260.171196353177
16-Dec-2017 06:00:00,260.391328325157
16-Dec-2017 06:15:00,260.59723481584
16-Dec-2017 06:30:00,260.797320773655
16-Dec-2017 06:45:00,260.964033139345
16-Dec-2017 07:00:00,261.12998660418
16-Dec-2017 07:15:00,261.120772914043
16-Dec-2017 07:30:00,261.100177129595
16-Dec-2017 07:45:00,261.042510017185
16-Dec-2017 08:00:00,260.964684123341
16-Dec-2017 08:15:00,260.864582890667
16-Dec-2017 08:30:00,260.754825609382
16-Dec-2017 08:45:00,260.622401273991
16-Dec-2017 09:00:00,260.497285877328
16-Dec-2017 09:15:00,260.378555739794
16-Dec-2017 09:30:00,260.224780285766
16-Dec-2017 09:45:00,260.057208827574
16-Dec-2017 10:00:00,259.896505630478
16-Dec-2017 10:15:00,259.734600074238
16-Dec-2017 10:30:00,259.58973851633
16-Dec-2017 10:45:00,259.437189786329
16-Dec-2017 11:00:00,259.297678786919
16-Dec-2017 11:15:00,259.15122886611
16-Dec-2017 11:30:00,259.028482889335
16-Dec-2017 11:45:00,258.903155345265
16-Dec-2017 12:00:00,258.758592085986
16-Dec-2017 12:15:00,258.688097750569
16-Dec-2017 12:30:00,258.778869964675
16-Dec-2017 12:45:00,259.078394102467
16-Dec-2017 13:00:00,259.656644397961
16-Dec-2017 13:15:00,260.587446785808
16-Dec-2017 13:30:00,261.948014141983
16-Dec-2017 13:45:00,262.907325807619
16-Dec-2017 14:00:00,264.158031631179
16-Dec-2017 14:15:00,267.48253135172
16-Dec-2017 14:30:00,272.207589574179
16-Dec-2017 14:45:00,276.292528113219
16-Dec-2017 15:00:00,279.332141392092
16-Dec-2017 15:15:00,282.894656872258
16-Dec-2017 15:30:00,286.066290230473
16-Dec-2017 15:45:00,290.975165466671
16-Dec-2017 16:00:00,296.420122319829
16-Dec-2017 16:15:00,301.136457263853
16-Dec-2017 16:30:00,305.080120626833
16-Dec-2017 16:45:00,308.51075590943
16-Dec-2017 17:00:00,311.606471875597
16-Dec-2017 17:15:00,314.20580768406
16-Dec-2017 17:30:00,316.839208271752
16-Dec-2017 17:45:00,319.651825815986
16-Dec-2017 18:00:00,322.218720182805
16-Dec-2017 18:15:00,324.19836854446
16-Dec-2017 18:30:00,325.533054456383
16-Dec-2017 18:45:00,326.593948046883
16-Dec-2017 19:00:00,327.937340407747
16-Dec-2017 19:15:00,328.903930586449
