time,partial_pressure_of_carbon_dioxide_in_sea_water,pCO2_weekly_std
2015-06-19 13:05:00,520.8839186773,4.499603418643301
2015-06-19 14:05:00,518.2993674019,4.475352095836759
2015-06-19 15:05:00,517.8690326034,4.4382877353029375
2015-06-19 16:05:00,516.5195374294,4.409827612444902
2015-06-19 17:05:00,518.1538350363,4.377233260551337
2015-06-19 18:05:00,517.7236165872,4.355567138927259
2015-06-19 19:05:00,517.3733088977,4.338514556094755
2015-06-19 20:05:00,517.9448343819,4.310142499912804
2015-06-19 21:05:00,514.9476577951,4.2369913527346466
2015-06-19 22:05:00,516.0465028935,4.218241145338796
2015-06-19 23:05:00,520.1174720908,4.234956748448356
2015-06-20 00:05:00,517.7593863047,4.261046814638854
2015-06-20 01:05:00,516.5517186035,4.290683897134114
2015-06-20 02:05:00,514.4941551905,4.326658104477531
2015-06-20 03:05:00,514.7778855719,4.327126935815866
2015-06-20 04:05:00,515.8763253866,4.344481097924264
2015-06-20 05:05:00,516.9771339981,4.356924255445374
2015-06-20 06:05:00,515.3047394662,4.406984590804512
2015-06-20 07:05:00,511.0672867085,4.426793283390706
2015-06-20 08:05:00,516.9748258748,4.432777148632938
2015-06-20 09:05:00,517.8552021673,4.429469165410394
2015-06-20 10:05:00,516.6081265845,4.434696932836725
2015-06-20 11:05:00,519.2859225728,4.432818763348798
2015-06-20 12:05:00,518.3853526952,4.436721023935754
2015-06-20 13:05:00,520.3304766985,4.43951967326115
2015-06-20 14:05:00,519.7377206021,4.441056656677903
2015-06-20 15:05:00,519.9605474964,4.449365568326423
2015-06-20 16:05:00,516.8488543196,4.460701011211979
2015-06-20 17:05:00,521.709864974,4.4767734044289496
2015-06-20 18:05:00,523.9400152791,4.479954269504293
2015-06-20 19:05:00,522.8225856065,4.46901022903593
2015-06-20 20:05:00,523.4805401653,4.4739913889147065
2015-06-20 21:05:00,523.6244674745,4.463564624927418
2015-06-20 22:05:00,522.3869838188,4.4019810296493755
2015-06-20 23:05:00,521.1458197245,4.3546445240180045
2015-06-21 00:05:00,518.4962300172,4.303450844281639
2015-06-21 01:05:00,516.0027628009,4.263347980423798
2015-06-21 02:05:00,515.3525144031,4.209032536993605
2015-06-21 03:05:00,517.92100074,4.161377182161111
2015-06-21 04:05:00,517.1023460949,4.084250427818842
2015-06-21 05:05:00,518.8820748979,4.054145897971835
2015-06-21 06:05:00,518.658162002,4.050980105788444
2015-06-21 07:05:00,518.5937836971,4.040424365240806
2015-06-21 08:05:00,519.3101943119,4.065737764603133
2015-06-21 09:05:00,519.5795155922,4.112656903701741
2015-06-21 10:05:00,521.160836529,4.217955263478149
2015-06-21 11:05:00,522.4175143904,4.214708284957932
2015-06-21 12:05:00,523.0986413036,4.211126940001138
2015-06-21 13:05:00,524.1108648055,4.2217147027386455
2015-06-21 14:05:00,524.5848210424,4.2320121385681615
2015-06-21 15:05:00,523.3450640168,4.251111555584751
2015-06-21 16:05:00,521.3399665624,4.264186628011438
2015-06-21 17:05:00,519.3265877006,4.288662881182337
2015-06-21 18:05:00,517.6232360307,4.390597317087698
2015-06-21 19:05:00,518.8713166119,4.661424564003834
2015-06-21 20:05:00,516.3367783148,4.973360004894128
2015-06-21 21:05:00,515.8044643299,5.214688989777272
2015-06-21 23:05:00,513.6039807361,5.44653472966528
2015-06-22 00:05:00,518.9024203564,5.794359491736386
2015-06-22 01:05:00,520.8928771908,5.949380734020253
2015-06-22 02:05:00,521.138102348,6.082497934797335
2015-06-22 03:05:00,520.9107745162,6.230532329904425
2015-06-22 04:05:00,519.6378038526,6.378524596790117
2015-06-22 05:05:00,521.1370069989,6.53987143895121
2015-06-22 06:05:00,520.599502702,6.693373841049905
2015-06-22 07:05:00,521.4209806336,6.822089248241524
2015-06-22 08:05:00,521.5469489507,6.9465849093806264
2015-06-22 09:05:00,521.937016803,7.047570544030315
2015-06-22 10:05:00,525.0365096591,7.140791736264667
2015-06-22 11:05:00,525.2200872127,7.2252979166962135
2015-06-22 12:05:00,526.2993778546,7.312227038889375
2015-06-22 13:05:00,525.9257080275,7.386532848609568
2015-06-22 14:05:00,526.4812461739,7.45330659477513
2015-06-22 15:05:00,527.8549318529,7.5138881244306255
2015-06-22 16:05:00,528.477396345,7.576947867096889
2015-06-22 17:05:00,529.4172422339,7.645093507489865
2015-06-22 18:05:00,529.2688366972,7.7135658293385365
2015-06-22 19:05:00,526.2846854808,7.768820964193363
2015-06-22 20:05:00,525.5963042699,7.816980119051562
2015-06-22 21:05:00,526.7170450516,7.870644493844123
2015-06-22 22:05:00,524.9873699788,7.921035490962266
2015-06-22 23:05:00,525.8160194998,7.973485322336325
2015-06-23 00:05:00,522.3783337166,8.027718210411312
2015-06-23 01:05:00,521.5907457878,8.07309845419836
2015-06-23 02:05:00,521.8770746528,8.119773652999298
2015-06-23 03:05:00,521.7307515659,8.162932455431518
2015-06-23 04:05:00,520.9044628971,8.215820149456622
2015-06-23 05:05:00,520.3267508128,8.284932052370857
2015-06-23 06:05:00,519.279325929,8.363059982707412
2015-06-23 07:05:00,520.5303206975,8.446993559188883
2015-06-23 08:05:00,520.528230036,8.540670530601739
2015-06-23 09:05:00,520.9816009356,8.68195570637741
2015-06-23 10:05:00,522.5255742921,8.856874336817814
2015-06-23 11:05:00,525.7988718958,9.029412296725182
2015-06-23 12:05:00,527.0658249729,9.21873863430147
2015-06-23 13:05:00,528.0195236572,9.417131005484762
2015-06-23 14:05:00,529.8366744047,9.604590012443655
2015-06-23 15:05:00,528.5181972008,9.787667240451832
2015-06-23 16:05:00,530.3778924733,9.969258469250189
2015-06-23 17:05:00,528.9524202786,10.130719227434726
2015-06-23 18:05:00,529.7630799058,10.290695509768053
2015-06-23 19:05:00,526.4847621407,10.434064375844603
2015-06-23 20:05:00,524.1357362662,10.562310151678282
2015-06-23 21:05:00,520.9328635511,10.681082942839602
2015-06-23 22:05:00,517.7891479434,10.792506150736624
2015-06-23 23:05:00,519.7141472308,10.89837938665535
2015-06-24 00:05:00,518.5011445007,10.99757212832898
2015-06-24 01:05:00,518.2124713883,11.083648366972879
2015-06-24 02:05:00,518.2506672379,11.16794640136828
2015-06-24 03:05:00,515.8589035861,11.253974235398669
2015-06-24 04:05:00,515.4693379812,11.342606668777947
2015-06-24 05:05:00,515.8949402009,11.411130610367568
2015-06-24 06:05:00,514.6338778457,11.467053191278303
2015-06-24 07:05:00,514.506659388,11.52039740024978
2015-06-24 08:05:00,515.4840898716,11.563529736682458
2015-06-24 09:05:00,515.3395145199,11.600038091412095
2015-06-24 10:05:00,517.375096226,11.64333321370164
2015-06-24 11:05:00,516.6583643318,11.688215581371905
2015-06-24 12:05:00,516.8393523578,11.736464114882002
2015-06-24 13:05:00,516.7970436691,11.786625407097366
2015-06-24 14:05:00,518.6152478693,11.834464004615864
2015-06-24 15:05:00,516.5072104463,11.872159575408821
2015-06-24 16:05:00,516.5453252286,11.908456583343016
2015-06-24 17:05:00,515.5445837292,11.937748157592642
2015-06-24 18:05:00,515.8508019758,11.965288819933406
2015-06-24 19:05:00,514.7491142052,11.985684080287788
2015-06-24 20:05:00,511.4465408111,11.996522706453149
2015-06-24 21:05:00,511.3030665355,12.000052341107866
2015-06-24 22:05:00,506.8534024199,11.988888080243942
2015-06-24 23:05:00,513.9506979238,11.9673157101342
2015-06-25 00:05:00,514.9442622392,11.93497927617239
2015-06-25 01:05:00,514.7366217802,11.893524944528515
2015-06-25 02:05:00,514.6944684121,11.84563271241653
2015-06-25 03:05:00,513.9193337753,11.803683224533962
2015-06-25 04:05:00,514.2015100623,11.772683495318804
2015-06-25 05:05:00,513.1033668272,11.751215381116772
2015-06-25 06:05:00,507.3978408127,11.738080355520253
2015-06-25 07:05:00,499.2651386521,11.718378645237719
2015-06-25 08:05:00,496.901168841,11.709065691161507
2015-06-25 09:05:00,498.3129254196,11.700500542126056
2015-06-25 10:05:00,499.2589740033,11.66720652097073
2015-06-25 12:05:00,493.1542501558,11.67777681700872
2015-06-25 13:05:00,501.1811605839,11.685252519192712
2015-06-25 14:05:00,502.3233329208,11.650092593156206
2015-06-25 15:05:00,501.0870597929,11.61582800918452
2015-06-25 16:05:00,500.8201289514,11.592391586276298
2015-06-25 17:05:00,499.6884029887,11.557543523042119
2015-06-25 18:05:00,499.7382566282,11.521595051258783
2015-06-25 19:05:00,501.0560289048,11.479810931480142
2015-06-25 20:05:00,501.0469079762,11.436496537539599
2015-06-25 21:05:00,502.2909032238,11.389970759851526
2015-06-25 22:05:00,502.6214360448,11.317769388268768
2015-06-25 23:05:00,503.4514227072,11.24264419811928
2015-06-26 00:05:00,503.070854552,11.155825909840694
2015-06-26 01:05:00,504.0014203156,11.07092233368107
2015-06-26 02:05:00,504.4327006134,10.978785002742024
2015-06-26 03:05:00,504.3457743468,10.870152567847652
2015-06-26 04:05:00,504.1018913633,10.751940034515881
2015-06-26 05:05:00,503.8135895664,10.619489251016912
2015-06-26 06:05:00,503.7092716465,10.487652546715795
2015-06-26 07:05:00,504.7362390544,10.39074669271382
2015-06-26 08:05:00,505.8674134626,10.301047345472814
2015-06-26 09:05:00,505.0412656487,10.197265394929254
2015-06-26 10:05:00,505.2714362688,10.109518122650297
2015-06-26 11:05:00,504.927227744,10.007743839921247
2015-06-26 12:05:00,504.2818194696,9.940568270875808
2015-06-26 13:05:00,504.7908950797,9.87775209792111
2015-06-26 14:05:00,505.1830254121,9.808266853995685
2015-06-26 15:05:00,505.5531273264,9.73671938106411
2015-06-26 16:05:00,504.3883164471,9.672269700322527
2015-06-26 17:05:00,502.4135794407,9.611799126393056
2015-06-26 18:05:00,501.4320904291,9.561666849941778
2015-06-26 19:05:00,500.7514531883,9.500196381062706
2015-06-26 20:05:00,499.6348771252,9.434249415955783
2015-06-26 21:05:00,495.789713323,9.365434731994396
2015-06-26 22:05:00,493.2195631637,9.277480911419495
2015-06-26 23:05:00,492.5496559483,9.148556464215185
2015-06-27 00:05:00,491.4152035775,8.99669307403535
2015-06-27 01:05:00,490.5154854065,8.826467447956752
2015-06-27 02:05:00,490.835547392,8.620078928085155
2015-06-27 03:05:00,490.7516278563,8.428854817289725
2015-06-27 04:05:00,490.4526661292,8.206734572533946
2015-06-27 05:05:00,491.3959805046,8.006494006851463
2015-06-27 06:05:00,491.2723226166,7.777923098219018
2015-06-27 07:05:00,491.9862732886,7.600431260974429
2015-06-27 08:05:00,492.9894422772,7.452106113700157
2015-06-27 09:05:00,493.3509328188,7.3470581885026744
2015-06-27 10:05:00,493.9101492814,7.27779691690229
2015-06-27 11:05:00,493.588483751,7.186521376197983
2015-06-27 12:05:00,494.1479726045,7.1127844938398725
2015-06-27 13:05:00,494.5313010265,7.047888972110726
2015-06-27 14:05:00,494.6409590893,6.974374524225471
2015-06-27 15:05:00,494.1246999063,6.93004484933422
2015-06-27 16:05:00,494.4870707953,6.889438197715132
2015-06-27 17:05:00,494.6120983666,6.839724840154899
2015-06-27 18:05:00,494.3905839628,6.792258673588966
2015-06-27 19:05:00,495.0272817688,6.746094707043355
2015-06-27 20:05:00,495.4511903773,6.690367380475255
2015-06-27 21:05:00,495.8145967355,6.648351072868726
2015-06-27 22:05:00,495.552622398,6.59353250725725
2015-06-27 23:05:00,495.8396661741,6.53798243651105
2015-06-28 00:05:00,496.5391590406,6.461581650027109
2015-06-28 01:05:00,497.0218871112,6.426341613030723
2015-06-28 02:05:00,497.3498123132,6.350765574953617
2015-06-28 03:05:00,497.6378853611,6.310425999885766
2015-06-28 04:05:00,498.0239108244,6.266520968304338
2015-06-28 05:05:00,497.9597670827,6.223931224860156
2015-06-28 06:05:00,498.1469567351,6.216993185781873
2015-06-28 07:05:00,499.1259779991,6.220107268477125
2015-06-28 08:05:00,500.08569939,6.228978195361119
2015-06-28 09:05:00,501.0651596938,6.229771524707283
2015-06-28 10:05:00,502.3649718125,6.24793942553693
2015-06-28 11:05:00,502.8939862266,6.225669988046217
2015-06-28 12:05:00,504.4562827021,6.186169884978784
2015-06-28 13:05:00,504.8262915936,6.141474167682618
2015-06-28 14:05:00,505.4977960267,6.09476399254207
2015-06-28 15:05:00,506.2887794602,6.055016064138087
2015-06-28 16:05:00,506.800394056,6.011115621468492
2015-06-28 17:05:00,507.2720073076,5.973075730292133
2015-06-28 18:05:00,506.4999115105,5.9782561210577345
2015-06-28 19:05:00,506.9120827179,5.9847090983559
2015-06-28 20:05:00,506.6608151204,5.980772394958149
2015-06-28 21:05:00,507.2135955035,5.9830453629112865
2015-06-28 22:05:00,506.764870514,5.998353857726185
2015-06-28 23:05:00,506.3147055764,6.0076386440887175
2015-06-29 01:05:00,496.653444527,6.001999261048866
2015-06-29 02:05:00,506.8194567761,6.012645836702418
2015-06-29 03:05:00,506.6319717076,6.060741697690147
2015-06-29 04:05:00,504.4078536543,6.0618109454658775
2015-06-29 05:05:00,505.1584736425,6.073517832254486
2015-06-29 06:05:00,508.7777510499,6.0953009519547345
2015-06-29 07:05:00,508.5112513482,6.136992757680512
2015-06-29 08:05:00,508.9653235302,6.182041673810057
2015-06-29 09:05:00,509.5227566349,6.209248371012219
2015-06-29 10:05:00,508.8905843437,6.240150729764647
2015-06-29 11:05:00,509.0251320452,6.263406708279629
2015-06-29 12:05:00,508.51766879,6.283356516560782
2015-06-29 13:05:00,508.1299505938,6.308214237774006
2015-06-29 14:05:00,507.842437392,6.320710270647743
2015-06-29 15:05:00,508.6775407633,6.339387053621861
2015-06-29 16:05:00,507.4083022153,6.347425524104268
2015-06-29 17:05:00,507.7402286188,6.347033506749093
2015-06-29 18:05:00,504.9292472056,6.347420162846892
2015-06-29 19:05:00,503.2680631244,6.355677866149535
2015-06-29 20:05:00,502.3445873223,6.355916021841161
2015-06-29 21:05:00,501.9174669956,6.357048853547336
2015-06-29 22:05:00,501.9890890246,6.36103911699292
2015-06-29 23:05:00,502.7361352818,6.367005729999242
2015-06-30 00:05:00,502.2750107689,6.369153296104633
2015-06-30 01:05:00,502.7066627584,6.374684531721606
2015-06-30 02:05:00,503.819018817,6.380036231790897
2015-06-30 03:05:00,505.3129727628,6.3832321221185735
2015-06-30 04:05:00,504.3688983647,6.394322249066834
2015-06-30 05:05:00,508.3268568617,6.407233138181147
2015-06-30 06:05:00,509.6074214889,6.422580919547783
2015-06-30 07:05:00,509.7206189645,6.431810877199811
2015-06-30 08:05:00,507.4643565564,6.44696743667994
2015-06-30 09:05:00,509.1845853232,6.423321206394841
2015-06-30 10:05:00,507.9519360477,6.366652484130451
2015-06-30 11:05:00,508.2269081856,6.290414462485273
2015-06-30 12:05:00,505.5571581219,6.19775561649579
2015-06-30 13:05:00,504.2716107623,6.089192497274215
2015-06-30 14:05:00,505.1248145151,5.979979500206216
2015-06-30 15:05:00,505.9177399364,5.865026377484592
2015-06-30 16:05:00,510.1709859042,5.739510074920366
2015-06-30 17:05:00,510.9502351795,5.624102761600806
2015-06-30 18:05:00,509.4311281808,5.502567968974628
2015-06-30 19:05:00,509.0806970943,5.3886852505164375
2015-06-30 20:05:00,507.5243558609,5.292140816325275
2015-06-30 21:05:00,507.5799384785,5.2014735118751165
2015-06-30 22:05:00,507.2926571072,5.121727414998204
2015-06-30 23:05:00,508.1510228135,5.0336001894610165
2015-07-01 00:05:00,509.2927948346,4.954832271936629
2015-07-01 01:05:00,510.657468015,4.870766692681973
2015-07-01 02:05:00,509.1607547288,4.775383452539358
2015-07-01 03:05:00,509.9436774153,4.692743846469863
2015-07-01 04:05:00,509.9997150639,4.63253446559701
2015-07-01 05:05:00,509.0683420456,4.592137610212281
2015-07-01 06:05:00,505.7335414861,4.544642322876595
2015-07-01 07:05:00,506.2472228864,4.519357760291043
2015-07-01 08:05:00,506.6211799977,4.4822682811047745
2015-07-01 09:05:00,509.9736213313,4.428300804806116
2015-07-01 10:05:00,511.6841054074,4.351992459927961
2015-07-01 11:05:00,510.3441580224,4.266117862737154
2015-07-01 12:05:00,505.676903747,4.178787964055746
2015-07-01 13:05:00,513.4691272029,4.090535915407815
2015-07-01 14:05:00,511.5171824966,4.0025477189726555
2015-07-01 15:05:00,512.5821248444,3.9156632899721115
2015-07-01 16:05:00,512.2535821865,3.8296782136415164
2015-07-01 17:05:00,510.9099925982,3.739177760397926
2015-07-01 18:05:00,515.2476924325,3.6499377255591527
2015-07-01 19:05:00,515.0356493912,3.5739706144212713
2015-07-01 20:05:00,512.5504586846,3.513234781095093
2015-07-01 21:05:00,511.4102497022,3.4744843812332715
2015-07-01 22:05:00,510.6140450285,3.4643295483481604
2015-07-01 23:05:00,511.3754603055,3.4760586671188873
2015-07-02 00:05:00,510.4195321199,3.5065339361109267
2015-07-02 01:05:00,509.2457117342,3.5282131456917405
2015-07-02 02:05:00,508.8789105411,3.5289700007835108
2015-07-02 03:05:00,508.7317116369,3.525060555483245
2015-07-02 04:05:00,508.5845520066,3.5259096229014197
2015-07-02 05:05:00,507.5150765986,3.5287946561539356
2015-07-02 06:05:00,508.5557904902,3.5259539654386423
2015-07-02 07:05:00,509.2136189008,3.539030504522922
2015-07-02 08:05:00,509.834121167,3.55006752548048
2015-07-02 09:05:00,509.5677055322,3.5712535005298127
2015-07-02 10:05:00,510.9498815939,3.5856694621261367
2015-07-02 11:05:00,511.2488894767,3.602391627137627
2015-07-02 12:05:00,512.7390349298,3.5977176834210622
2015-07-02 14:05:00,508.9496379742,3.4575533154876723
2015-07-02 15:05:00,514.3464933091,3.4663416839432126
2015-07-02 16:05:00,507.8152224138,3.441773242462922
2015-07-02 17:05:00,510.8506173737,3.4237670034547842
2015-07-02 18:05:00,512.3200153619,3.452806734074183
2015-07-02 19:05:00,514.1211385019,3.4554415386333566
2015-07-02 20:05:00,514.604172347,3.4549926967651534
2015-07-02 21:05:00,512.3035401083,3.4551791207059863
2015-07-02 22:05:00,512.7847794029,3.4562002828334983
2015-07-02 23:05:00,511.6627399148,3.455791619194738
2015-07-03 00:05:00,511.3112897975,3.454895513142525
2015-07-03 01:05:00,511.9575486659,3.452805583156419
2015-07-03 02:05:00,509.8885462534,3.4497541969514427
2015-07-03 03:05:00,511.0744327717,3.449149658544479
2015-07-03 04:05:00,509.0151021486,3.4445006673255247
2015-07-03 05:05:00,505.4001388799,3.441363100575547
2015-07-03 06:05:00,503.4011604827,3.42118050455726
2015-07-03 07:05:00,500.6943344016,3.3844403732178137
2015-07-03 08:05:00,506.0878939305,3.3346699510182987
2015-07-03 09:05:00,506.4030223185,3.275904749277121
2015-07-03 10:05:00,507.7839311195,3.2168450392968966
2015-07-03 11:05:00,508.4195864004,3.166433450667534
2015-07-03 12:05:00,507.1105074166,3.10779135881187
2015-07-03 13:05:00,508.3303549869,3.057643977725773
2015-07-03 14:05:00,508.3026429209,3.022900733037707
2015-07-03 15:05:00,507.6160213331,3.004092394496215
2015-07-03 16:05:00,509.8469344137,2.974525137863965
2015-07-03 17:05:00,510.8533062149,2.9724437030596267
2015-07-03 18:05:00,511.8390123439,3.02471285137389
2015-07-03 19:05:00,511.368254113,3.0335357277438417
2015-07-03 20:05:00,513.1665534673,3.0276596882996087
2015-07-03 21:05:00,511.6405823503,3.0268375577320272
2015-07-03 22:05:00,510.7630744178,3.021976012354007
2015-07-03 23:05:00,508.4164825219,3.018263728801425
2015-07-04 00:05:00,508.8092149375,2.9966874059528927
2015-07-04 01:05:00,508.9848948358,2.9608959244524216
2015-07-04 02:05:00,508.4561174193,2.933970100328229
2015-07-04 03:05:00,508.2696391675,2.91429442433894
2015-07-04 04:05:00,507.5227823656,2.9143158970386107
2015-07-04 05:05:00,506.8772863976,2.91544354364771
2015-07-04 06:05:00,506.7314544698,2.9166567861617407
2015-07-04 07:05:00,505.6665772065,2.916233705191294
2015-07-04 08:05:00,509.49963748,2.9095692104478332
2015-07-04 09:05:00,510.4828416977,2.9025264184998782
2015-07-04 10:05:00,511.6323017596,2.8929171841005545
2015-07-04 11:05:00,511.6653170244,2.887697542382772
2015-07-04 12:05:00,512.3687890962,2.8863839743935156
2015-07-04 13:05:00,511.087882636,2.886862425823883
2015-07-04 14:05:00,505.9308427558,2.8856499277180543
2015-07-04 15:05:00,513.3694000595,2.8882199765810963
2015-07-04 16:05:00,515.5627060572,2.8960375904330586
2015-07-04 17:05:00,517.3993193572,2.9025961959720807
2015-07-04 18:05:00,517.4967628025,2.878681367840127
2015-07-04 19:05:00,518.6388089249,2.8626310830965003
2015-07-04 20:05:00,517.6055876842,2.851626243526833
2015-07-04 21:05:00,516.0662022509,2.86430955767504
2015-07-04 22:05:00,514.7141174174,2.863957180335036
2015-07-04 23:05:00,513.5063751152,2.888124752013177
2015-07-05 00:05:00,512.0980364078,2.883306267995674
2015-07-05 01:05:00,510.9993661084,2.883598973459687
2015-07-05 02:05:00,510.5468186491,2.89345083330369
2015-07-05 03:05:00,510.4785417839,2.9084150697144935
2015-07-05 04:05:00,509.5244674942,2.921885675530373
2015-07-05 05:05:00,509.4180389808,2.939502516418188
2015-07-05 06:05:00,507.2000343,2.9416525832347276
2015-07-05 07:05:00,510.1355510618,2.9378413016986666
2015-07-05 08:05:00,511.0623904633,2.955717064292748
2015-07-05 09:05:00,512.9231326635,2.9607951280045617
2015-07-05 10:05:00,514.5847059722,2.9887752517174477
2015-07-05 11:05:00,516.1722889548,3.020646539491759
2015-07-05 12:05:00,516.6348406912,3.054590423444584
2015-07-05 13:05:00,515.8119309104,3.1086359050514765
2015-07-05 14:05:00,513.0779273265,3.1363601217137895
2015-07-05 15:05:00,511.3472882542,3.1628228776532747
2015-07-05 16:05:00,511.9873612479,3.18733084518083
2015-07-05 17:05:00,512.0835029797,3.1941660648798686
2015-07-05 18:05:00,507.1568067641,3.2085619442011977
2015-07-05 19:05:00,513.9812883184,3.239267193889978
2015-07-05 20:05:00,513.9369329922,3.244028077266165
2015-07-05 21:05:00,514.9273588016,3.2514976285885187
2015-07-05 22:05:00,514.4552965571,3.280309591176728
2015-07-05 23:05:00,515.0589601786,3.3166518516637757
2015-07-06 00:05:00,512.3058993961,3.363134168315147
2015-07-06 01:05:00,510.4591631004,3.4053605272040257
2015-07-06 03:05:00,505.2867847988,3.46085042312705
2015-07-06 04:05:00,509.9112047042,3.459336691738547
2015-07-06 05:05:00,509.0113728073,3.534696445094943
2015-07-06 06:05:00,503.9104910342,3.5964427387795403
2015-07-06 07:05:00,507.6034571374,3.635324852679767
2015-07-06 08:05:00,509.5021255565,3.6732396770711393
2015-07-06 09:05:00,509.2130749668,3.733375412811585
2015-07-06 10:05:00,508.3544546387,3.7946660210966754
2015-07-06 11:05:00,509.6708783528,3.8586144854683693
2015-07-06 12:05:00,509.0754484255,3.9130872581277507
2015-07-06 13:05:00,509.3445174619,3.9693607789904863
2015-07-06 14:05:00,509.4545564827,4.017456624598596
2015-07-06 15:05:00,509.0807896367,4.065094757714131
2015-07-06 16:05:00,510.1387795119,4.113964904606356
2015-07-06 17:05:00,510.4709861169,4.1549404066913
2015-07-06 18:05:00,510.6279013711,4.188497562377566
2015-07-06 19:05:00,511.1404514153,4.183950635132546
2015-07-06 20:05:00,511.109380694,4.206300406984652
2015-07-06 21:05:00,509.7851944057,4.192826344498399
2015-07-06 22:05:00,510.6808554326,4.179792260861747
2015-07-06 23:05:00,510.0235145006,4.283386133579631
2015-07-07 00:05:00,510.2527525626,4.330838793951583
2015-07-07 01:05:00,508.1641173905,4.370078020276807
2015-07-07 02:05:00,507.8860042557,4.389793333931182
2015-07-07 03:05:00,507.9736587116,4.401613620003456
2015-07-07 04:05:00,508.0395280089,4.431979876098024
2015-07-07 05:05:00,508.9944459111,4.45253624724123
2015-07-07 06:05:00,502.9583760011,4.4736258394441295
2015-07-07 07:05:00,507.1446794797,4.491620026517048
2015-07-07 08:05:00,509.0056107057,4.516346148791663
2015-07-07 09:05:00,509.8211329623,4.515799299703662
2015-07-07 10:05:00,510.2542256984,4.512813779996232
2015-07-07 11:05:00,509.9020050576,4.498959298423297
2015-07-07 12:05:00,510.3735659612,4.500475133642177
2015-07-07 13:05:00,509.7791601066,4.501946838426942
2015-07-07 14:05:00,510.5738817103,4.497557943426322
2015-07-07 15:05:00,510.5426166296,4.4974717990145425
2015-07-07 16:05:00,510.4892852026,4.484985637740062
2015-07-07 17:05:00,511.5279892041,4.462588476338586
2015-07-07 18:05:00,511.7011332696,4.43887761502959
2015-07-07 19:05:00,511.3883776223,4.398424872389184
2015-07-07 20:05:00,511.5798340316,4.392459686860368
2015-07-07 21:05:00,511.3683711781,4.402541554417806
2015-07-07 22:05:00,511.0154207463,4.412363489038114
2015-07-07 23:05:00,510.7415657291,4.420685687919541
2015-07-08 00:05:00,510.5466801232,4.431330577071868
2015-07-08 01:05:00,511.1383330252,4.438366478317249
2015-07-08 02:05:00,511.1091523191,4.40196866990017
2015-07-08 03:05:00,512.086323549,4.415123272529945
2015-07-08 04:05:00,513.229811272,4.434642371155054
2015-07-08 05:05:00,513.359082278,4.4560745105230115
2015-07-08 06:05:00,510.5337013851,4.473299347164339
2015-07-08 07:05:00,512.3444138142,4.480469544318814
2015-07-08 08:05:00,512.8810996559,4.493946867531142
2015-07-08 09:05:00,507.0769163999,4.5081922468566535
2015-07-08 10:05:00,511.5211318031,4.5239496599902935
2015-07-08 11:05:00,515.3914062648,4.542374514965981
2015-07-08 12:05:00,515.1152468213,4.539574494931968
2015-07-08 13:05:00,513.5184049133,4.543372733871338
2015-07-08 14:05:00,513.8530201448,4.544750807298501
2015-07-08 15:05:00,514.9209375792,4.540246474056826
2015-07-08 16:05:00,514.6226773306,4.532254601104212
2015-07-08 17:05:00,514.8541466065,4.521597037240696
2015-07-08 18:05:00,515.4732155525,4.495022570618414
2015-07-08 19:05:00,514.5819526902,4.485027434707912
2015-07-08 20:05:00,515.2859824944,4.482427876759929
2015-07-08 21:05:00,513.07534482,4.4826232780145805
2015-07-08 22:05:00,516.0189205042,4.486427414759095
2015-07-08 23:05:00,516.4573135334,4.488097087904744
2015-07-09 00:05:00,516.6896609392,4.488677666159991
2015-07-09 01:05:00,518.4812340772,4.4878492964929855
2015-07-09 02:05:00,516.6674877108,4.488870988350898
2015-07-09 03:05:00,516.6954114968,4.481252996516302
2015-07-09 04:05:00,516.6638405333,4.4761341010863775
2015-07-09 05:05:00,515.5479783255,4.471279330706101
2015-07-09 06:05:00,515.802137866,4.432151208636393
2015-07-09 07:05:00,517.2183616275,4.431967707523593
2015-07-09 08:05:00,508.5600569878,4.434234602836263
2015-07-09 09:05:00,507.9269866698,4.453881235959263
2015-07-09 10:05:00,516.7776426295,4.502160889783536
2015-07-09 11:05:00,517.5256410538,4.552164035210233
2015-07-09 12:05:00,518.5788462798,4.592969275757208
2015-07-09 13:05:00,518.9783892896,4.638726904654118
2015-07-09 14:05:00,519.482844074,4.69659564003663
2015-07-09 16:05:00,514.739918749,4.689530748964822
2015-07-09 17:05:00,520.7982132574,4.719645998755551
2015-07-09 18:05:00,520.0689039792,4.64591906228879
2015-07-09 19:05:00,518.8266834742,4.628013737376994
2015-07-09 20:05:00,518.9821635214,4.626254746286266
2015-07-09 21:05:00,520.2092182206,4.643281934860941
2015-07-09 22:05:00,520.4533732207,4.631323518714859
2015-07-09 23:05:00,520.6919731728,4.6513618745149765
2015-07-10 00:05:00,520.1290867533,4.6393050237675775
2015-07-10 01:05:00,520.3675607311,4.626025470158615
2015-07-10 02:05:00,520.0706980598,4.660981255403046
2015-07-10 03:05:00,519.9404525808,4.6409478662613655
2015-07-10 04:05:00,520.6338638204,4.63067851049271
2015-07-10 05:05:00,522.0922324301,4.6201079922884
2015-07-10 06:05:00,523.2855942739,4.611378272515902
2015-07-10 07:05:00,523.6536517478,4.632422885411016
2015-07-10 08:05:00,520.8560568652,4.67127822553026
2015-07-10 09:05:00,516.8017154512,4.710482945851095
2015-07-10 10:05:00,510.3927361618,4.750212614006548
