time,surface_partial_pressure_of_carbon_dioxide_in_sea_water,pmel_nh10_pco2_seawater,ooi_pmel_pco2_difference
2015-07-27 06:13:00,313.6704087507,324.5,-10.829591249299995
2015-07-27 09:13:00,313.6534254462,325.9,-12.246574553799974
2015-07-27 12:13:00,312.7043327694,326.6,-13.895667230599997
2015-07-27 15:13:00,312.3710655247,328.1,-15.728934475300036
2015-07-27 18:13:00,314.7246929572,342.2,-27.47530704280001
2015-07-27 21:13:00,323.9566781808,337.1,-13.143321819200025
2015-07-28 00:13:00,322.0147558736,335.1,-13.085244126400028
2015-07-28 03:13:00,322.4516099186,333.5,-11.048390081399987
2015-07-28 06:13:00,323.2298126217,335.3,-12.070187378300034
2015-07-28 09:13:00,323.7581935192,337.1,-13.341806480800017
2015-07-28 12:13:00,323.989781232,336.6,-12.610218768000038
2015-07-28 15:13:00,325.185956219,341.5,-16.31404378100001
2015-07-28 18:13:00,326.4590838062,340.7,-14.24091619379999
2015-07-28 21:13:00,330.0839364531,347.8,-17.71606354689999
2015-07-29 00:13:00,347.0893611043,363.0,-15.910638895700004
2015-07-29 03:13:00,361.8541375387,381.7,-19.845862461299987
2015-07-29 06:13:00,380.6372817118,401.9,-21.262718288200006
2015-07-29 09:13:00,400.6944375908,420.3,-19.60556240919999
2015-07-29 12:13:00,391.7035940456,411.6,-19.896405954399995
2015-07-29 15:13:00,381.8618855717,402.7,-20.838114428300003
2015-07-29 18:13:00,393.3842112838,421.6,-28.215788716199995
2015-07-29 21:13:00,422.0967493215,447.3,-25.203250678500012
2015-07-30 00:13:00,458.155450695,477.2,-19.044549304999975
2015-07-30 03:13:00,440.7914267895,491.8,-51.0085732105
2015-07-30 06:13:00,428.1779820161,456.9,-28.722017983900002
2015-07-30 09:13:00,477.2441915454,510.8,-33.555808454600026
2015-07-30 12:13:00,464.5830352003,495.0,-30.416964799699997
2015-07-30 15:13:00,504.4034220194,,
2015-07-30 18:13:00,536.2188433808,561.0,-24.781156619200033
2015-07-30 21:13:00,528.8269251857,476.3,52.52692518570001
2015-07-31 00:13:00,322.7768456836,351.8,-29.023154316399996
2015-07-31 03:13:00,474.5486984949,509.5,-34.95130150509999
2015-07-31 06:13:00,507.6629759849,548.7,-41.03702401510003
2015-07-31 09:13:00,531.6299380432,579.0,-47.37006195679999
2015-07-31 12:13:00,532.6806480796,563.9,-31.21935192039996
2015-07-31 15:13:00,470.5428180771,546.5,-75.95718192290002
2015-07-31 18:13:00,490.7562436604,512.5,-21.743756339599997
2015-07-31 21:13:00,491.768864627,,
2015-08-01 00:13:00,478.8456458864,524.0,-45.15435411359999
2015-08-01 03:13:00,494.0161985635,606.5,-112.48380143650002
2015-08-01 06:13:00,499.1194485566,603.1,-103.98055144340003
2015-08-01 09:13:00,567.6165803109,628.1,-60.48341968910006
