time,surface_partial_pressure_of_carbon_dioxide_in_sea_water,surface_partial_pressure_of_carbon_dioxide_in_air
2016-10-26 06:03:00,390.0876237081,414.2810155978
2016-10-26 07:03:00,397.4661122077,412.7454827432
2016-10-26 08:03:00,398.2267353401,412.6715782919
2016-10-26 09:03:00,399.2659484058,414.0542427617
2016-10-26 10:03:00,399.2334244867,413.2105039134
2016-10-26 11:03:00,399.4219645256,410.8997024127
2016-10-26 12:03:00,398.7066027908,412.5139987853
2016-10-26 13:03:00,398.7793506867,412.4668702521
2016-10-26 14:04:00,394.4447185898,412.3655152388
2016-10-26 15:03:00,400.578268498,413.4542181913
2016-10-26 16:03:00,401.8030162842,415.1943053624
2016-10-26 17:03:00,402.0058752776,415.007516803
2016-10-26 17:04:00,401.9874167283,415.0075558537
2016-10-26 18:03:00,405.0013570195,414.5692348721
2016-10-26 18:04:00,405.0112262522,414.567707599
2016-10-26 19:03:00,403.8499722428,405.6179754718
2016-10-26 19:04:00,403.4246237355,405.6000530354
2016-10-26 20:03:00,404.197400074,403.4149609263
2016-10-26 20:04:00,404.1936836911,403.4104692898
2016-10-26 21:03:00,406.6594035283,403.0213275609
2016-10-26 21:04:00,406.7307241549,403.0205458947
2016-10-26 22:03:00,403.4414554034,403.2676833503
2016-10-26 22:04:00,403.6127559832,403.2682846476
2016-10-26 23:03:00,395.0759622502,402.9687796443
2016-10-26 23:04:00,395.020324451,402.9681554266
2016-10-27 00:03:00,389.1226957104,403.436053787
2016-10-27 00:04:00,389.1882556131,403.435624393
2016-10-27 01:03:00,388.0878361707,403.155626847
2016-10-27 01:04:00,388.0680977054,403.1551582247
2016-10-27 02:04:00,382.5018504811,403.3352908262
2016-10-27 03:03:00,389.234861302,403.7325041628
2016-10-27 03:04:00,388.8927337774,403.7327597725
2016-10-27 04:03:00,388.9656383279,403.9991298669
2016-10-27 04:04:00,389.1328799655,403.9996311117
2016-10-27 05:03:00,388.2670464559,403.8028013911
2016-10-27 05:04:00,388.1845083888,403.8029380442
2016-10-27 06:03:00,388.7766623489,404.2301473925
2016-10-27 06:04:00,388.7947816432,404.2304395603
2016-10-27 07:03:00,388.6349103545,405.058437875
2016-10-27 07:04:00,388.6860144749,405.0597154054
2016-10-27 08:03:00,388.1158915207,405.0205308731
2016-10-27 08:04:00,388.2265400115,405.0199650174
2016-10-27 09:03:00,387.3581246402,404.8397065279
2016-10-27 09:04:00,387.4571099597,404.8391412669
2016-10-27 10:03:00,386.3269902953,404.4681860368
2016-10-27 10:04:00,386.1537749815,404.4674256107
2016-10-27 11:03:00,385.4707469775,404.7687793942
2016-10-27 11:04:00,385.4938522905,404.7686821476
2016-10-27 12:03:00,386.6124013077,404.8195433391
2016-10-27 12:04:00,386.7245970063,404.8189976624
2016-10-27 13:03:00,385.1341660498,404.5182208801
2016-10-27 13:04:00,385.2009930915,404.517677948
2016-10-27 14:04:00,378.965001919,406.7946177734
2016-10-27 15:03:00,383.5424562053,406.9187241573
2016-10-27 15:04:00,383.5874969159,406.9186851723
2016-10-27 16:03:00,384.0868739206,406.4778798584
2016-10-27 16:04:00,384.1640991241,406.4769504537
2016-10-27 17:03:00,383.6228596102,406.5195382897
2016-10-27 17:04:00,383.714324266,406.5191164573
2016-10-27 18:03:00,380.7885886997,405.1382264479
2016-10-27 18:04:00,380.739097582,405.1350147188
2016-10-27 19:03:00,379.9144830989,405.2209544834
2016-10-27 19:04:00,379.8848152603,405.2208124765
2016-10-27 20:03:00,380.2913274118,405.3302072675
2016-10-27 20:04:00,380.3477979275,405.3309466156
2016-10-27 21:03:00,380.1345145571,405.3914769528
2016-10-27 21:04:00,380.0944670614,405.391534499
2016-10-27 22:03:00,380.5559693437,407.9973401909
2016-10-27 22:04:00,380.454015544,408.0017021378
2016-10-27 23:03:00,380.4421416235,407.4329069304
2016-10-27 23:04:00,380.5609178386,407.4316587063
2016-10-28 00:03:00,380.581135887,406.5599382517
2016-10-28 00:04:00,380.5796570442,406.5579422205
2016-10-28 01:03:00,380.2218881076,405.896420043
2016-10-28 01:04:00,380.2580249198,405.8947122803
2016-10-28 02:04:00,375.2109068728,406.3256733671
2016-10-28 03:03:00,382.2008286043,406.346707738
2016-10-28 03:04:00,382.3377693478,406.3462898842
2016-10-28 04:03:00,383.5430236862,406.0556767138
2016-10-28 04:04:00,383.5496288757,406.0550349641
2016-10-28 05:03:00,383.1466814705,406.1720409082
2016-10-28 05:04:00,382.9170007813,406.1719776622
2016-10-28 06:03:00,382.2879348631,406.072091852
2016-10-28 06:04:00,382.2631486964,406.0716383309
2016-10-28 07:03:00,381.9444136031,406.4326285109
2016-10-28 07:04:00,381.9757946788,406.4331379842
2016-10-28 08:03:00,382.0930483592,408.6698790538
2016-10-28 08:04:00,381.9989102722,408.6737566489
2016-10-28 09:03:00,382.5686631302,409.226947862
2016-10-28 09:04:00,382.6677666749,409.2283654493
2016-10-28 10:03:00,384.4391500123,411.7661130194
2016-10-28 10:04:00,384.3461633358,411.770394594
2016-10-28 11:03:00,385.6123087836,411.4233527469
2016-10-28 11:04:00,385.693688097,411.4223279175
2016-10-28 12:03:00,387.945780903,412.9256858162
2016-10-28 12:04:00,387.9925099574,412.9282085943
2016-10-28 13:03:00,387.8417684431,414.745404149
2016-10-28 13:04:00,387.9089959818,414.7482410353
2016-10-28 14:04:00,382.4310558708,412.5820537468
2016-10-28 15:03:00,388.8673205033,412.9821666811
2016-10-28 15:04:00,388.6219378943,412.9826320784
2016-10-28 16:03:00,384.6127251419,412.8421274082
2016-10-28 16:04:00,384.6325715519,412.8420780306
2016-10-28 17:03:00,383.2292746114,413.9886840309
2016-10-28 17:04:00,383.276323094,413.9906024814
2016-10-28 18:04:00,383.2822189325,413.3057303441
2016-10-28 19:04:00,383.4621782219,412.2916162827
2016-10-28 20:04:00,384.1939372755,410.0254994518
2016-10-28 21:04:00,385.0948440113,407.8934537225
2016-10-28 22:04:00,385.5851152781,407.8561658318
2016-10-28 23:04:00,385.1999890342,407.1914424332
2016-10-29 00:04:00,384.9412575047,405.9993336954
2016-10-29 01:04:00,384.3702778463,406.5496723083
2016-10-29 02:04:00,376.514766154,406.9927603919
2016-10-29 03:04:00,382.7734531349,407.4985897133
2016-10-29 04:04:00,382.4174993832,407.5097153476
2016-10-29 05:04:00,383.2226060257,408.3227279208
2016-10-29 06:04:00,385.3830907147,414.2575552842
2016-10-29 07:04:00,386.4330674123,412.0065617457
2016-10-29 08:04:00,387.6067830414,414.088670747
2016-10-29 09:04:00,386.868674096,414.6581887833
2016-10-29 10:04:00,384.6040415878,417.0919487549
2016-10-29 11:04:00,382.7723394194,414.4433288757
2016-10-29 12:04:00,383.6719096965,406.3872152629
2016-10-29 13:04:00,381.5018299202,406.5139491925
2016-10-29 14:04:00,373.9712010308,406.5641850306
2016-10-29 15:04:00,379.8382645229,407.8571379
2016-10-29 16:04:00,380.0981029142,407.447129406
2016-10-29 17:04:00,380.4050429037,407.2726875993
2016-10-29 18:04:00,381.9275468103,406.7386915587
2016-10-29 19:04:00,382.5088994435,406.4559073334
2016-10-29 20:04:00,382.7965327467,406.1335498647
2016-10-29 21:04:00,381.9165056063,406.847488419
2016-10-29 22:04:00,381.4498074129,408.0050384767
2016-10-29 23:04:00,381.9496052307,409.0205439551
2016-10-30 00:04:00,382.2562710749,409.6363524672
2016-10-30 01:04:00,381.1884303808,409.7480480635
2016-10-30 02:04:00,374.5562135044,409.0053488791
2016-10-30 03:04:00,379.9716396633,410.1906680541
2016-10-30 04:04:00,379.681258053,409.8092476327
2016-10-30 05:04:00,379.5104517915,407.6786657953
2016-10-30 06:04:00,379.5432464293,410.5116794959
2016-10-30 07:04:00,379.7035220824,411.2802908077
2016-10-30 08:04:00,379.6743838583,415.6138786788
2016-10-30 09:04:00,379.9001288483,416.4749341466
2016-10-30 10:04:00,379.1171354552,414.0100429282
2016-10-30 11:04:00,379.0342955835,415.7267416422
2016-10-30 12:04:00,379.3716965485,417.2163362772
2016-10-30 13:04:00,379.6538914933,414.8498104017
2016-10-30 14:04:00,374.3698015188,412.8961663794
2016-10-30 15:04:00,384.8430517861,417.3013825079
2016-10-30 16:04:00,394.2595094169,416.9393229952
2016-10-30 17:04:00,397.1425487293,416.5075010712
2016-10-30 18:04:00,396.9521273679,414.331603321
2016-10-30 19:04:00,402.280711133,412.5431786124
2016-10-30 20:04:00,398.6195273734,413.2691369934
2016-10-30 21:04:00,393.7730521973,411.6499847445
2016-10-30 22:04:00,393.7556302602,410.7524076945
2016-10-30 23:04:00,393.097208515,409.2020400185
2016-10-31 00:04:00,398.2813519478,409.25684761
2016-10-31 01:04:00,398.6224230337,409.1189620736
2016-10-31 02:04:00,392.5686871179,409.6261614603
2016-10-31 03:04:00,396.1916687228,411.7420300207
2016-10-31 04:04:00,387.6209049538,409.431811853
2016-10-31 05:04:00,382.1535111166,402.4955056343
2016-10-31 06:04:00,387.4314293939,402.344763251
2016-10-31 07:04:00,386.1206342353,412.0174669851
2016-10-31 08:04:00,382.4151828549,403.0980596344
2016-10-31 09:04:00,381.4745147627,402.3965251105
2016-10-31 10:04:00,381.4576925186,402.8430636681
2016-10-31 11:04:00,380.6166214327,402.8636678876
2016-10-31 12:04:00,380.1537886888,402.953388441
2016-10-31 13:04:00,382.7464429641,408.4062858588
2016-10-31 14:04:00,379.5290902486,407.5216312026
2016-10-31 15:04:00,384.536008992,405.9518755689
2016-10-31 16:04:00,385.1236121392,405.3353067962
2016-10-31 17:04:00,385.2215814075,405.4719223849
2016-10-31 18:04:00,384.6594155221,405.6227263523
2016-10-31 19:04:00,381.6541827727,406.3023947223
2016-10-31 20:04:00,379.8965992269,406.5240034463
2016-10-31 21:04:00,378.9260972668,406.5139666514
2016-10-31 22:04:00,382.6750109658,406.296255482
2016-10-31 23:04:00,381.8873639554,406.256509944
2016-11-01 00:04:00,378.3998855443,406.6172192626
2016-11-01 01:04:00,377.4290580366,406.0062046124
2016-11-01 02:04:00,370.5694170299,406.9980437677
2016-11-01 03:04:00,376.9632439619,407.2998195151
2016-11-01 04:04:00,373.56683321,408.1631709439
2016-11-01 05:04:00,373.7780142281,407.061502624
2016-11-01 06:04:00,374.461276969,407.2500709676
2016-11-01 07:04:00,375.8648737561,408.8452910876
2016-11-01 08:04:00,375.0501583189,409.8912578788
2016-11-01 09:04:00,372.7749198125,408.3985611655
2016-11-01 10:04:00,372.7680627519,406.1793772912
2016-11-01 11:04:00,373.3094724073,406.0449658636
2016-11-01 12:04:00,373.4612495545,406.2619719524
2016-11-01 13:04:00,373.8033041369,406.3729689457
2016-11-01 14:04:00,368.2924205664,406.3326781994
2016-11-01 15:04:00,374.5789435809,406.6042077818
2016-11-01 16:04:00,373.9138977986,406.9830079898
2016-11-01 17:04:00,373.506606903,407.1703877774
2016-11-01 18:04:00,372.5804616608,407.0700937048
2016-11-01 19:04:00,373.4170676042,407.7502839617
2016-11-01 20:04:00,378.298623105,407.7504956529
2016-11-01 21:04:00,382.7295384763,407.2476709927
2016-11-01 22:04:00,381.7384961757,407.1767396897
2016-11-01 23:04:00,380.8738691504,407.6092989991
2016-11-02 00:04:00,379.0043589111,407.610289726
2016-11-02 01:04:00,379.2340378869,407.6461032695
2016-11-02 02:04:00,374.2924856759,407.6759438642
2016-11-02 03:04:00,378.8811031609,407.4840806517
2016-11-02 04:04:00,377.1199625792,407.4841677755
2016-11-02 05:04:00,376.7040737999,407.1266407907
2016-11-02 06:04:00,375.4553040272,407.301504525
2016-11-02 07:04:00,375.0775694273,407.4324740566
2016-11-02 08:04:00,375.1113921101,407.3629154748
2016-11-02 09:04:00,375.4475354333,407.6953394728
2016-11-02 10:04:00,374.315671519,408.6228266668
2016-11-02 11:04:00,375.2247306522,407.886943784
2016-11-02 12:04:00,375.9881329331,407.8056601177
2016-11-02 13:04:00,375.5554116292,406.8141662654
2016-11-02 14:04:00,371.7395207939,407.7492484689
2016-11-02 15:04:00,378.9768004496,408.6330541881
2016-11-02 16:04:00,377.5319687748,408.1220925467
2016-11-02 17:04:00,379.7299257066,408.873175472
2016-11-02 18:04:00,384.1327583135,409.1050540274
2016-11-02 19:04:00,383.598068646,408.501339311
2016-11-02 20:04:00,384.5751261069,409.2050706522
2016-11-02 21:04:00,388.0357417002,408.7661753286
2016-11-02 22:04:00,389.2083299065,409.0242757622
2016-11-02 23:04:00,388.2186926008,410.0204454702
2016-11-03 00:04:00,385.562546262,409.7705757339
2016-11-03 01:04:00,382.4558214765,407.8811181615
2016-11-03 02:04:00,373.8481724296,407.9525349245
2016-11-03 02:05:00,373.8989791512,407.9527001775
2016-11-03 03:04:00,380.3117820819,408.9062929656
2016-11-03 04:04:00,379.2021616361,408.5237422874
2016-11-03 05:04:00,378.5553088247,409.2492404701
2016-11-03 06:04:00,379.7670449873,409.0774809852
2016-11-03 07:04:00,383.1221146202,409.3739395402
2016-11-03 08:04:00,380.8717856457,409.6499490708
2016-11-03 09:04:00,379.0681525345,409.9470229114
2016-11-03 10:04:00,377.972263344,410.0682708099
2016-11-03 11:04:00,376.0692731036,409.9672051575
2016-11-03 12:04:00,375.8224154947,409.997462825
2016-11-03 13:04:00,377.0879286948,410.4566332742
2016-11-03 14:04:00,371.29128629,410.7729917401
2016-11-03 14:05:00,371.3380006579,410.7731291626
2016-11-03 15:04:00,377.0149066535,411.2309520303
2016-11-03 16:04:00,376.5819146311,413.0105574207
2016-11-03 17:04:00,376.1414350138,415.7194339026
2016-11-03 18:04:00,376.2840419991,416.4356475313
2016-11-03 19:04:00,375.3373187214,416.427063337
2016-11-03 20:04:00,375.4711530553,416.4978694214
2016-11-03 21:04:00,375.8536372235,413.9004752926
2016-11-03 22:04:00,376.0817432903,413.9360713797
2016-11-03 23:04:00,375.3487197412,412.2628765434
2016-11-04 00:04:00,374.8630472627,411.8754066445
2016-11-04 01:04:00,374.9430154618,412.0466750565
2016-11-04 02:04:00,368.5123211202,410.3323637487
2016-11-04 02:05:00,368.840420676,410.3290341678
2016-11-04 03:04:00,373.8444053787,410.2365758032
2016-11-04 04:04:00,374.2699406475,410.8036353432
2016-11-04 05:04:00,374.3313731941,410.5420248168
2016-11-04 06:04:00,374.4311415412,415.4529504244
2016-11-04 07:04:00,375.3361673109,420.8803426045
2016-11-04 08:04:00,375.1960207802,421.3293228025
2016-11-04 09:04:00,374.0920717164,423.5609419361
2016-11-04 10:04:00,373.956674754,424.19122632
2016-11-04 11:04:00,374.3600522247,425.060669148
2016-11-04 12:04:00,375.0256291636,424.1339008191
2016-11-04 13:04:00,375.1461126189,422.2780397073
2016-11-04 14:04:00,371.1017610412,424.3508314883
2016-11-04 14:05:00,371.2174491558,424.3531593727
2016-11-04 15:04:00,377.0230076487,423.1640904438
2016-11-04 16:04:00,377.9481899553,421.1952712696
2016-11-04 17:04:00,377.2886030924,419.9612523202
2016-11-04 18:04:00,378.0620425199,422.1984969988
2016-11-04 19:04:00,378.7628300025,416.8826787939
2016-11-04 20:04:00,378.1073861611,417.6842421304
2016-11-04 21:04:00,377.6674342737,415.604863
2016-11-04 22:04:00,378.0775180251,414.3311025049
2016-11-04 23:04:00,383.0945355978,413.5724703822
2016-11-05 00:04:00,385.7906763166,411.7487707325
2016-11-05 01:04:00,386.2695842586,409.0068824907
2016-11-05 02:05:00,379.6293554843,408.6195008858
2016-11-05 03:04:00,385.5381815939,409.3435342672
2016-11-05 04:04:00,385.4384509417,408.5424387181
2016-11-05 05:04:00,385.5869623324,407.9680497479
2016-11-05 06:04:00,385.4150286482,407.2121074194
2016-11-05 07:04:00,380.3566391151,406.547371996
2016-11-05 08:04:00,379.4862413302,406.485632505
2016-11-05 09:04:00,379.1630171067,406.3145514495
2016-11-05 10:04:00,378.380876991,405.8573604217
2016-11-05 11:04:00,377.7234010472,406.2083912333
2016-11-05 12:04:00,377.0581907778,406.0928376375
2016-11-05 13:04:00,376.4315698934,406.4902192207
2016-11-05 14:05:00,370.7823011761,406.5341733328
2016-11-05 15:04:00,376.6966101927,406.6812962833
2016-11-05 16:04:00,377.2788572251,406.6817127916
2016-11-05 17:04:00,377.3225731283,406.2634924824
2016-11-05 18:04:00,378.1381898182,406.1930467232
2016-11-05 19:04:00,380.2761191984,406.199081253
2016-11-05 20:04:00,384.9896407325,406.5402171059
2016-11-05 21:04:00,387.7679530937,406.1729393009
2016-11-05 22:04:00,388.5700407106,406.2320505886
2016-11-05 23:04:00,388.7124112454,406.101706122
2016-11-06 00:04:00,387.8775118568,406.1522061731
2016-11-06 01:04:00,385.9588507827,405.7239646257
2016-11-06 02:05:00,378.9090557063,406.1112186944
2016-11-06 03:04:00,384.7518916029,406.095287064
2016-11-06 04:04:00,384.4513357732,406.6035791518
2016-11-06 05:04:00,384.485065932,406.2832551833
2016-11-06 06:04:00,383.5282266908,406.6840337196
2016-11-06 07:04:00,383.6454169751,406.3538640222
2016-11-06 08:04:00,383.7200564739,406.5305436062
2016-11-06 09:04:00,385.0764210153,406.9326427147
2016-11-06 09:05:00,385.0292992845,406.9329181412
2016-11-06 10:04:00,385.5548436343,407.1805398249
2016-11-06 10:05:00,385.4521650629,407.1807290059
2016-11-06 11:04:00,386.7751010054,406.9700310606
2016-11-06 11:05:00,386.8421231187,406.9691646825
2016-11-06 12:04:00,386.5098615223,406.858779901
2016-11-06 12:05:00,386.4713483839,406.8582874161
2016-11-06 13:04:00,385.7918015976,407.4070898072
2016-11-06 13:05:00,385.7831236121,407.4080858358
2016-11-06 14:05:00,380.5685260575,408.1124196623
2016-11-06 15:04:00,388.5072741532,408.4161070224
2016-11-06 15:05:00,388.5683135949,408.4166608219
2016-11-06 16:04:00,387.7788895351,408.7362277002
2016-11-06 16:05:00,387.7405162842,408.7356377311
2016-11-06 17:04:00,385.3155907441,408.8019251562
2016-11-06 17:05:00,385.3170028374,408.8016604899
2016-11-06 18:04:00,384.0641500123,408.7919096896
2016-11-06 18:05:00,384.0442110782,408.791555385
2016-11-06 19:04:00,382.4367135455,408.9480616292
2016-11-06 19:05:00,382.4630057982,408.9479525062
2016-11-06 20:04:00,382.0629427937,408.5906928308
2016-11-06 20:05:00,382.0650906736,408.5895213119
2016-11-06 21:04:00,380.8458328927,409.1496063255
2016-11-06 21:05:00,380.8309122872,409.1501878083
2016-11-06 22:04:00,379.819480426,409.0034653228
2016-11-06 22:05:00,379.8709700633,409.003680888
2016-11-06 23:04:00,378.9960780081,409.6694782029
2016-11-06 23:05:00,379.017610412,409.6704968128
2016-11-07 00:04:00,378.4721245579,409.3024181446
2016-11-07 00:05:00,378.4256929024,409.3012297198
2016-11-07 01:04:00,377.1099134386,408.8242040344
2016-11-07 01:05:00,377.0451825808,408.8222823586
2016-11-07 02:05:00,370.475988294,407.862696067
2016-11-07 03:04:00,379.352532075,408.0186166706
2016-11-07 03:05:00,379.380726211,408.0187257982
2016-11-07 04:04:00,386.9314036927,408.3021581242
2016-11-07 04:05:00,386.9413603092,408.3015799858
2016-11-07 05:04:00,390.8781766593,408.5739275298
2016-11-07 05:05:00,390.9189643474,408.5739953508
2016-11-07 06:04:00,393.593134715,408.2767299375
2016-11-07 06:05:00,393.8182519122,408.2758252987
2016-11-07 07:04:00,391.1447939798,408.0208071509
2016-11-07 07:05:00,391.2721132494,408.0192896278
2016-11-07 08:04:00,391.8519491735,408.0995997396
2016-11-07 08:05:00,391.8951779546,408.0995218556
2016-11-07 09:04:00,390.6474154947,408.6737565715
2016-11-07 09:05:00,390.6454323958,408.6746712757
2016-11-07 10:04:00,390.2379718727,409.8634583195
2016-11-07 10:05:00,390.1634283247,409.8655821777
2016-11-07 11:04:00,387.2695287441,409.91716804
2016-11-07 11:05:00,387.1970608191,409.9169343397
2016-11-07 12:04:00,390.8518073032,410.4489920183
2016-11-07 12:05:00,390.7090426844,410.448947729
2016-11-07 13:04:00,390.1566200962,413.0387533665
2016-11-07 13:05:00,390.1845053047,413.0437886319
2016-11-07 14:05:00,379.9112934178,414.468408244
2016-11-07 15:04:00,387.5376572909,414.1695333458
2016-11-07 15:05:00,387.5535961017,414.1684654789
2016-11-07 16:04:00,386.2680036393,417.7791372261
2016-11-07 16:05:00,386.3785405872,417.7860334445
2016-11-07 17:04:00,386.5841737602,420.9267016436
2016-11-07 17:05:00,386.5099864298,420.9325520546
2016-11-07 18:04:00,386.4240531705,417.0535899153
2016-11-07 18:05:00,386.4365284974,417.0460809949
2016-11-07 19:04:00,386.4896578666,414.7810876902
2016-11-07 19:05:00,386.4647534748,414.7771126822
2016-11-07 20:04:00,385.5261329057,411.5354552633
2016-11-07 20:05:00,385.6889187022,411.5282684481
2016-11-07 21:04:00,384.3332819311,415.6332113392
2016-11-07 21:05:00,384.4113619541,415.6407150901
2016-11-07 22:04:00,383.7193642569,409.5379340359
2016-11-07 22:05:00,383.7310017271,409.5261336665
2016-11-07 23:04:00,381.8383296324,409.0208069519
2016-11-07 23:05:00,381.7238054116,409.0195239798
2016-11-08 00:04:00,382.213411876,408.8076536842
2016-11-08 00:05:00,382.2084361378,408.8068168406
2016-11-08 01:04:00,381.6989164405,407.2131918837
2016-11-08 01:05:00,381.6773377745,407.2099396315
2016-11-08 02:05:00,377.7356107958,406.8243442011
2016-11-08 03:04:00,384.621237355,409.0056082334
2016-11-08 03:05:00,384.6672790878,409.0097211689
2016-11-08 04:04:00,386.531226869,408.8058680792
2016-11-08 04:05:00,386.510565366,408.8061250338
2016-11-08 05:04:00,387.4231433506,408.8609261247
2016-11-08 05:05:00,387.4807549963,408.8608965526
2016-11-08 06:04:00,385.5369942018,411.3264097155
2016-11-08 06:05:00,385.6289168517,411.3315172495
2016-11-08 07:04:00,385.5759314088,411.3455832963
2016-11-08 07:05:00,385.649893377,411.3454910547
2016-11-08 08:04:00,386.0178879842,410.1858784843
2016-11-08 08:05:00,386.0976013138,410.1839432546
2016-11-08 09:04:00,385.8945534172,410.2231351066
2016-11-08 09:05:00,385.9082623982,410.2228367025
2016-11-08 10:05:00,386.3681429394,413.7970729253
2016-11-08 11:05:00,384.9380054555,412.2703100024
2016-11-08 12:05:00,385.7905700853,415.5368216102
2016-11-08 13:05:00,387.2466588535,416.5235540444
2016-11-08 14:05:00,399.027044439,414.3639354492
2016-11-08 15:05:00,400.541772898,410.6242668152
2016-11-08 16:05:00,401.4623804041,410.5254705907
2016-11-08 17:05:00,400.360271541,409.8092848583
2016-11-08 18:05:00,401.7146112619,411.8250797187
2016-11-08 19:05:00,401.4642617266,414.7697555341
2016-11-08 20:05:00,407.0720591057,411.5032077455
2016-11-08 21:05:00,399.138792938,410.174628638
2016-11-08 22:05:00,394.5592702251,409.9598812559
2016-11-08 23:05:00,399.4342770787,408.9995372561
2016-11-09 00:05:00,395.9477958714,408.8464536396
2016-11-09 01:05:00,391.939119171,408.3319284753
2016-11-09 02:05:00,381.5682244976,407.5891308888
2016-11-09 03:05:00,386.1529868136,407.9358384478
2016-11-09 04:05:00,385.0829906516,407.4116064969
2016-11-09 05:05:00,384.877751734,406.9359786566
2016-11-09 06:05:00,386.0275516079,408.0593475463
2016-11-09 07:05:00,387.995939222,408.354369941
2016-11-09 08:05:00,387.1694629493,407.5360719994
2016-11-09 09:05:00,387.2542903748,407.3626396074
2016-11-09 10:05:00,388.7825376264,407.4331359487
2016-11-09 11:05:00,388.2204505579,407.5767645537
2016-11-09 12:05:00,387.336952052,407.342980439
2016-11-09 13:05:00,387.2997710886,407.1804509999
2016-11-09 14:05:00,381.5331030512,408.5375481883
2016-11-09 15:05:00,390.1694458152,409.6631802949
2016-11-09 16:05:00,389.0673232448,410.2287917654
2016-11-09 17:05:00,387.8146229131,410.2900592788
2016-11-09 18:05:00,386.2012124078,410.6070697865
2016-11-09 19:05:00,385.4835135839,410.637990256
2016-11-09 20:05:00,385.9688159662,410.4657154705
2016-11-09 21:05:00,385.9332318996,411.3099603347
2016-11-09 22:05:00,384.9047413439,411.1075065246
2016-11-09 23:05:00,382.7827432355,411.128334127
2016-11-10 00:05:00,382.8898655317,410.4735236144
2016-11-10 01:05:00,381.8813430381,410.330912996
2016-11-10 02:05:00,375.5098349645,410.381441597
2016-11-10 03:05:00,381.4314122598,410.0745363564
2016-11-10 04:05:00,381.2125825863,409.8032704164
2016-11-10 05:05:00,381.8882960496,414.7830587587
2016-11-10 06:05:00,382.3261130301,419.7542785263
2016-11-10 07:05:00,384.0589481043,423.4434893682
2016-11-10 08:05:00,384.200609288,423.9251483572
2016-11-10 09:05:00,384.4451400883,427.7306635454
2016-11-10 10:05:00,383.8679201963,426.2797882563
2016-11-10 11:05:00,383.0535234531,426.0546292442
2016-11-10 12:05:00,383.1007312827,430.6446099061
2016-11-10 13:05:00,382.5619362886,427.0031181962
2016-11-10 14:05:00,376.6816898319,429.4021475612
2016-11-10 15:05:00,383.9413226143,428.85030108
2016-11-10 16:05:00,383.9522815747,427.3546023037
2016-11-10 17:05:00,384.4783699317,428.5145119572
2016-11-10 18:05:00,385.5386442142,427.4236247177
2016-11-10 19:05:00,384.7614832634,418.387525961
2016-11-10 20:05:00,383.9479432245,412.4556274919
2016-11-10 21:05:00,384.1439674315,410.3736104505
2016-11-10 22:05:00,384.1627224004,410.0565504705
2016-11-10 23:05:00,384.3754214985,409.9398801207
2016-11-11 00:05:00,384.4019519149,409.7171072723
2016-11-11 01:05:00,387.014317241,409.1212566148
2016-11-11 02:05:00,391.0108081805,410.3023078831
2016-11-11 03:05:00,401.3350912904,410.0914887534
2016-11-11 04:05:00,405.5385002879,409.9397469535
2016-11-11 05:05:00,400.7575355704,409.8186565295
2016-11-11 06:05:00,401.3352352167,409.626887473
2016-11-11 07:05:00,402.6875599693,410.6558341731
2016-11-11 08:05:00,403.6898902048,410.8798054371
2016-11-11 09:05:00,404.6711695041,411.9511053828
2016-11-11 10:05:00,404.8439564657,413.981969726
2016-11-11 11:05:00,404.2169243633,416.0540093356
2016-11-11 12:05:00,404.1539257614,418.1261833696
2016-11-11 13:05:00,405.3614675001,419.4109028434
2016-11-11 14:05:00,399.7528682457,421.5540138851
2016-11-11 15:05:00,407.0875277572,425.0155965046
2016-11-11 16:05:00,406.7078432985,424.3952171266
2016-11-11 17:05:00,406.8448988404,423.7895030373
2016-11-11 18:05:00,405.9411478466,428.0880416978
2016-11-11 19:05:00,405.5717952408,430.9150198241
2016-11-11 20:05:00,405.033257258,428.3763372913
2016-11-11 21:05:00,404.4928653672,426.2446399537
2016-11-11 22:05:00,405.0648456562,432.7730565055
2016-11-11 23:05:00,404.8757984483,433.477642617
2016-11-12 00:05:00,404.3314999863,428.3764626279
2016-11-12 01:05:00,404.0200845738,427.7873002129
2016-11-12 02:05:00,397.1266722866,426.5732775854
2016-11-12 03:05:00,403.2986162513,414.6299970855
2016-11-12 04:05:00,403.5513337171,410.3307430586
2016-11-12 05:05:00,404.1745449187,410.082468792
2016-11-12 06:05:00,405.4400032897,411.3507422192
2016-11-12 07:05:00,406.179273926,412.0651842294
2016-11-12 08:05:00,406.5008909724,412.986448628
2016-11-12 09:05:00,405.7906968775,411.9872976683
2016-11-12 10:05:00,406.4657660992,409.5127479467
2016-11-12 11:05:00,406.4009992598,406.3968412761
2016-11-12 12:05:00,405.9180922225,405.879597145
2016-11-12 13:05:00,405.6972373002,406.0588505665
2016-11-12 14:05:00,398.678619404,405.6777878873
2016-11-12 15:05:00,403.4954286263,406.7285070021
2016-11-12 16:05:00,402.4650910163,407.3171335431
2016-11-12 17:05:00,401.8795542397,408.3144481039
2016-11-12 18:05:00,401.6194485566,409.3062683826
2016-11-12 19:05:00,400.7569975601,409.5689940907
2016-11-12 20:05:00,400.3998889711,410.2416403765
2016-11-12 21:05:00,399.6447041972,410.0092927853
2016-11-12 22:05:00,399.2736964389,410.4184506464
2016-11-12 23:05:00,401.0177200702,410.655348885
