date,o2
2016-06-22 04:02:03.000003,247.8788043860244
2016-06-23 20:02:12.999996,253.0478388568463
2016-06-25 12:02:13.999997,253.64517769984144
2016-07-11 06:20:55.999997,277.37792537453225
2016-07-13 16:02:03.999998,281.2516304056357
2016-07-15 08:02:14.000001,279.8711214693891
2016-07-17 00:02:15.000002,281.1116842894131
2016-07-18 16:02:14.000004,274.3648900318901
2016-07-19 14:21:57.999996,273.8185228586901
2016-07-22 00:02:04.999996,277.5255772452391
2016-07-23 16:02:14.000004,275.41718543830234
2016-07-25 08:02:14.999995,276.3685872510598
2016-07-27 00:02:04.999996,276.37412888140705
2016-07-28 16:02:05.000003,274.83664233890283
2016-07-30 08:02:14.000001,279.28191028177423
2016-08-01 00:02:13.999997,277.8942194285624
2016-08-02 16:02:14.999999,270.67192727210954
2016-08-03 14:20:57.999999,273.8209829419467
2016-08-06 00:02:04.999996,276.5751681601271
2016-08-07 16:02:14.000004,279.58263049282584
2016-08-08 14:22:27.000000,274.63539623478636
2016-08-11 00:02:13.999997,276.1665220029155
2016-08-12 16:02:14.000004,279.32835683676217
2016-08-14 08:02:14.999995,276.1282209556268
2016-08-15 06:24:17.000003,277.15481902045576
2016-08-16 22:21:37.999997,276.9558998894202
2016-08-19 08:02:04.000005,274.05039719900543
2016-08-21 00:02:13.999997,276.86038039175526
2016-08-22 16:02:12.999999,278.7422403735557
2016-08-24 08:02:12.999996,277.7431448756115
2016-08-26 00:02:04.999996,274.42628664841925
2016-08-26 22:11:27.000002,
2016-08-28 14:19:06.999998,271.46663764107007
2016-08-31 00:02:13.999997,270.30786387346666
2016-09-01 16:02:14.000004,273.02138397476915
2016-09-03 08:02:14.000001,271.8819359932212
2016-09-05 00:02:13.000003,274.870854078785
2016-09-05 22:24:37.999996,273.2036136065027
2016-09-08 08:02:14.999995,276.55772558483295
2016-09-09 06:20:57.999996,276.8930544820473
2016-09-10 22:23:38.000000,270.538199503948
2016-09-13 08:02:14.999995,270.9476268950404
2016-09-15 00:02:13.999997,270.2735213433531
2016-09-16 16:02:03.999998,270.09096858832277
2016-09-18 08:02:12.999996,275.1738145406544
2016-09-20 00:02:04.000001,274.15322933998254
2016-09-21 16:02:14.000004,276.4992379374286
2016-09-23 08:02:14.000001,274.80631319999674
2016-09-25 00:02:13.999997,274.8249506389909
2016-09-25 22:22:57.000001,276.6537056401535
2016-09-28 08:02:14.000001,277.6314080618551
2016-09-30 00:02:13.999997,277.75989908505255
2016-10-01 16:02:14.000004,276.05832645727986
2016-10-03 08:02:04.000005,275.140716194731
2016-10-04 06:26:27.000002,277.00530992540365
2016-10-05 22:27:35.999997,275.83271439678435
2016-10-08 08:02:12.999996,275.4985126920538
2016-10-10 00:02:13.000003,271.93621104681176
2016-10-10 22:23:58.000002,275.64501598742794
2016-10-13 08:02:03.000000,273.18449143569114
2016-10-15 00:02:13.999997,274.41054203178453
2016-10-16 16:02:12.999999,275.48835289297557
2016-10-18 08:02:04.000005,277.57127643409405
2016-10-19 06:22:07.999999,270.6377000540253
2016-10-21 16:02:14.000004,270.71696685816954
2016-10-23 08:02:14.000001,273.56988515997114
2016-10-25 00:02:04.000001,269.94999856355867
2016-10-26 16:02:14.000004,269.66398392088
2016-10-28 08:02:04.999999,269.31295360926373
2016-10-30 00:02:02.999997,271.2091722427883
2016-10-31 16:02:14.000004,274.5771568765733
2016-11-02 08:02:04.000005,273.0560597868397
2016-11-03 06:22:18.000005,274.5094912877112
2016-11-05 16:02:14.000004,272.6953573140798
2016-11-07 08:02:04.999999,268.63198176203525
2016-11-08 06:23:16.000002,271.0072853071728
2016-11-10 16:02:14.000004,271.8631681972669
2016-11-12 08:02:12.999996,276.2015228869046
2016-11-14 00:02:02.999997,
2016-11-15 16:02:05.000003,
2016-11-17 08:02:14.000001,276.5668222466908
2016-11-19 00:02:13.999997,272.82889139643885
2016-11-20 16:02:12.999999,269.33563331868555
2016-11-22 08:02:14.000001,269.49952092321917
2016-11-23 06:27:56.999997,
2016-11-25 16:02:14.000004,
2016-11-27 08:02:04.000005,272.433172840979
2016-11-29 00:02:13.999997,274.83832826844457
2016-11-30 16:02:12.999999,275.4273460197406
2016-12-02 08:02:03.000000,275.7975796104705
2016-12-04 00:02:13.000003,275.5706511288714
2016-12-05 16:02:12.999999,273.87605370323007
2016-12-07 08:02:12.999996,
2016-12-09 00:02:13.999997,271.032878640165
2016-12-10 16:02:03.999998,271.77372883213496
2016-12-12 08:02:04.999999,273.50718877310203
2016-12-14 00:02:13.000003,275.1728545990255
2016-12-15 16:02:12.999999,272.3240697646405
2016-12-16 14:23:39.000001,271.51567967020753
2016-12-18 06:25:48.000002,270.0953580007969
2016-12-19 22:27:16.999999,270.17648985195285
2016-12-22 08:02:04.000005,270.48027209562935
2016-12-24 00:02:04.000001,270.4321198401876
2016-12-24 22:28:06.999999,269.80812395900557
2016-12-27 08:02:03.000000,270.76600697608956
2016-12-29 00:02:04.000001,269.9777914125906
2016-12-30 16:02:14.000004,269.5635910658917
2016-12-31 14:26:57.000004,268.50271515967154
2017-01-03 00:02:13.000003,270.78196849557844
2017-01-04 16:02:12.999999,269.5080191431811
2017-01-05 14:26:37.000001,271.066477231587
2017-01-08 00:02:13.999997,271.2636010383665
2017-01-08 22:24:57.000004,271.3726420721852
2017-01-11 08:02:04.000005,
2017-01-13 00:02:13.999997,270.9367930526349
2017-01-13 22:26:37.000005,270.475248343065
2017-01-15 14:26:26.999995,269.2814536186204
2017-01-18 00:02:13.000003,269.1637097190968
2017-01-18 22:28:27.000002,268.4839418534976
2017-01-21 08:02:12.999996,271.0346350748432
2017-01-23 00:02:15.000002,
2017-01-24 16:02:03.000003,
2017-01-26 08:02:04.000005,
2017-01-28 00:02:13.999997,
2017-01-29 16:02:12.999999,268.5687116754143
2017-01-31 08:02:03.000000,268.37769401434457
2017-02-02 00:02:13.999997,269.9422449820803
2017-02-03 16:02:14.000004,271.3175634024508
2017-02-04 14:28:06.999996,274.0036810998676
2017-02-07 00:02:13.999997,271.35839610283773
2017-02-08 16:02:14.000004,271.9592864370928
2017-02-10 08:02:04.000005,270.73131832341795
2017-02-11 06:27:56.000002,269.3353875664484
2017-02-13 16:02:03.999998,273.12664394304124
2017-02-15 08:02:14.000001,272.3420179131734
2017-02-17 00:02:13.999997,274.2181380703162
2017-02-18 16:02:12.999999,271.6451065945371
2017-02-19 14:30:27.000001,272.8959326718158
2017-02-22 00:02:13.000003,272.59857472334375
2017-02-23 16:02:03.999998,272.199091694632
2017-02-25 08:02:14.000001,269.3617635651584
2017-02-27 00:02:13.000003,272.5707652257437
2017-02-28 16:02:12.999999,271.02769610480857
2017-03-01 14:28:47.000000,
2017-03-04 00:02:04.000001,
2017-03-04 22:24:46.999998,
2017-03-07 08:02:12.999996,268.85495869224076
2017-03-09 00:02:13.999997,270.6131316252025
2017-03-09 22:26:26.999999,272.826222071275
2017-03-12 08:02:04.000005,275.59248810268383
2017-03-14 00:02:02.999997,273.670105650849
2017-03-15 16:02:14.000004,273.9975063793851
2017-03-17 08:02:04.000005,272.1421726857087
2017-03-18 06:28:57.999998,268.45032598691967
2017-03-20 16:02:14.000004,270.08508833670544
2017-03-22 08:02:03.000000,268.16133023202167
2017-03-24 00:02:13.000003,269.61476309368277
2017-03-24 22:27:48.000002,270.9428165211634
2017-03-27 08:02:12.999996,
2017-03-29 00:02:13.999997,270.50196902095735
2017-03-30 16:02:14.000004,270.30532569806064
2017-04-01 08:02:12.999996,272.9979483598959
2017-04-03 00:02:04.000001,269.9206004265415
2017-04-04 16:02:03.999998,273.08809123898305
2017-04-06 08:02:14.000001,271.3752307897588
2017-04-07 06:29:08.000004,267.6453923209291
2017-04-08 22:28:57.000000,267.1325228483926
2017-04-11 08:02:14.999995,267.49047186152416
2017-04-13 00:02:15.000002,270.7613864868862
2017-04-14 16:02:03.999998,272.33839895492645
2017-04-16 08:02:03.000000,270.26871179109787
2017-04-18 00:02:04.000001,269.88407870346714
2017-04-19 16:02:03.999998,272.2370855693246
2017-04-21 08:02:14.000001,268.96228175950586
2017-04-23 00:02:13.999997,273.0087205479841
2017-04-24 16:02:14.999999,268.5267076145939
2017-04-25 14:32:07.000002,
2017-04-28 00:02:04.000001,
2017-04-29 16:02:14.000004,269.4356627643763
2017-05-01 08:02:14.999995,269.21772449899765
2017-05-04 16:02:14.000004,273.9076639610836
2017-05-06 08:02:14.999995,269.83999010880916
2017-05-08 00:02:13.999997,273.4772090769636
2017-05-08 23:05:47.999997,271.9309259343962
2017-05-10 15:05:46.999999,269.2310044631487
2017-05-12 07:04:37.999998,273.278593816981
2017-05-14 16:02:14.000004,272.39188502930506
2017-05-16 08:02:14.000001,274.7400628610583
2017-05-17 07:04:26.000002,278.0739405875812
2017-05-18 23:04:05.999997,269.4105127251472
2017-05-21 08:02:14.000001,274.18445422838545
