,time,chlora,depth,chlora_dark,chlora_corr
2029,2018-06-26 21:21:57.114978816,0.119,81.66954588290712,0.08329999999999999,0.024877075471303946
2028,2018-06-26 21:21:55.986326528,0.1309,81.72582729925092,0.09519999999999998,0.028430943395775937
2027,2018-06-26 21:21:54.857654784,0.119,81.78517897851125,0.08329999999999999,0.024877075471303946
2026,2018-06-26 21:21:53.728949760,0.1428,81.84244933663129,0.1071,0.031984811320247934
2025,2018-06-26 21:21:52.600258560,0.1309,81.89616043102372,0.09519999999999998,0.028430943395775937
2024,2018-06-26 21:21:51.471588864,0.1428,81.94178944540081,0.1071,0.031984811320247934
2023,2018-06-26 21:21:50.342893568,0.1071,81.98010172794714,0.07139999999999999,0.021323207546831955
2022,2018-06-26 21:21:49.214201344,0.1428,82.01555182813725,0.1071,0.031984811320247934
2021,2018-06-26 21:21:48.085490688,0.119,82.0550070392862,0.08329999999999999,0.024877075471303946
2020,2018-06-26 21:21:46.956796928,0.1309,82.09745815995778,0.09519999999999998,0.028430943395775937
2019,2018-06-26 21:21:45.828067328,0.119,82.14569819780864,0.08329999999999999,0.024877075471303946
2018,2018-06-26 21:21:44.699380224,0.1071,82.19971044715795,0.07139999999999999,0.021323207546831955
2017,2018-06-26 21:21:43.570662400,0.0952,82.25146259796816,0.059500000000000004,0.017769339622359964
2016,2018-06-26 21:21:42.441969152,0.1547,82.30191057252273,0.119,0.03553867924471993
2015,2018-06-26 21:21:41.313259520,0.1309,82.34621607780527,0.09519999999999998,0.028430943395775937
2014,2018-06-26 21:21:40.184586752,0.1071,82.38860430524957,0.07139999999999999,0.021323207546831955
2013,2018-06-26 21:21:39.055867392,0.1309,82.42975151284853,0.09519999999999998,0.028430943395775937
2012,2018-06-26 21:21:37.927185920,0.119,82.47568171190873,0.08329999999999999,0.024877075471303946
2011,2018-06-26 21:21:36.798492160,0.1071,82.52697169771272,0.07139999999999999,0.021323207546831955
2010,2018-06-26 21:21:35.669828096,0.1785,82.5857686430482,0.14279999999999998,0.04264641509366391
2009,2018-06-26 21:21:34.541089792,0.1071,82.64973463753451,0.07139999999999999,0.021323207546831955
2008,2018-06-26 21:21:33.412423168,0.1071,82.71551660339632,0.07139999999999999,0.021323207546831955
2007,2018-06-26 21:21:32.283769856,0.1309,82.77767145234708,0.09519999999999998,0.028430943395775937
2006,2018-06-26 21:21:31.155022848,0.119,82.82899267863874,0.08329999999999999,0.024877075471303946
2005,2018-06-26 21:21:30.026369024,0.119,82.87318595491973,0.08329999999999999,0.024877075471303946
2004,2018-06-26 21:21:28.897708032,0.1071,82.91105366220015,0.07139999999999999,0.021323207546831955
2003,2018-06-26 21:21:27.769026048,0.1547,82.94491310084203,0.119,0.03553867924471993
2002,2018-06-26 21:21:26.640335872,0.1309,82.97895747589372,0.09519999999999998,0.028430943395775937
2001,2018-06-26 21:21:25.511593984,0.1309,83.01666028013501,0.09519999999999998,0.028430943395775937
2000,2018-06-26 21:21:24.382921728,0.119,83.05847565420194,0.08329999999999999,0.024877075471303946
1999,2018-06-26 21:21:23.254219776,0.1666,83.10405480482277,0.1309,0.039092547169191916
1998,2018-06-26 21:21:22.125535744,0.0952,83.15184513328713,0.059500000000000004,0.017769339622359964
1997,2018-06-26 21:21:20.996886528,0.119,83.204909296739,0.08329999999999999,0.024877075471303946
1996,2018-06-26 21:21:19.868190720,0.1428,83.26005416595645,0.1071,0.031984811320247934
1995,2018-06-26 21:21:18.739509760,0.119,83.32244429218134,0.08329999999999999,0.024877075471303946
1994,2018-06-26 21:21:17.610843648,0.119,83.39061930360909,0.08329999999999999,0.024877075471303946
1993,2018-06-26 21:21:16.482162688,0.119,83.45916999462109,0.08329999999999999,0.024877075471303946
1992,2018-06-26 21:21:15.353470976,0.0952,83.52472722647688,0.059500000000000004,0.017769339622359964
1991,2018-06-26 21:21:14.224800768,0.119,83.58200072731509,0.08329999999999999,0.024877075471303946
1990,2018-06-26 21:21:13.096096768,0.119,83.62881436858734,0.08329999999999999,0.024877075471303946
1989,2018-06-26 21:21:11.967386112,0.119,83.66424077662347,0.08329999999999999,0.024877075471303946
1988,2018-06-26 21:21:10.838988288,0.119,83.69351963034214,0.08329999999999999,0.024877075471303946
1987,2018-06-26 21:21:09.710543872,0.119,83.72566163690372,0.08329999999999999,0.024877075471303946
1986,2018-06-26 21:21:08.582134272,0.0952,83.76402134639962,0.059500000000000004,0.017769339622359964
1985,2018-06-26 21:21:07.453703168,0.119,83.80979288400903,0.08329999999999999,0.024877075471303946
1984,2018-06-26 21:21:06.325271552,0.1071,83.86504726353492,0.07139999999999999,0.021323207546831955
1983,2018-06-26 21:21:05.196861440,0.1071,83.92397278450953,0.07139999999999999,0.021323207546831955
1982,2018-06-26 21:21:04.068487680,0.119,83.98102476910658,0.08329999999999999,0.024877075471303946
1981,2018-06-26 21:21:02.940092928,0.1309,84.03283493596348,0.09519999999999998,0.028430943395775937
1980,2018-06-26 21:21:01.811878400,0.1071,84.08173675484385,0.07139999999999999,0.021323207546831955
1979,2018-06-26 21:21:00.683153408,0.0952,84.13009116885593,0.059500000000000004,0.017769339622359964
1978,2018-06-26 21:20:59.554515456,0.0952,84.17923770562116,0.059500000000000004,0.017769339622359964
1977,2018-06-26 21:20:58.425860608,0.119,84.2315965041024,0.08329999999999999,0.024877075471303946
1976,2018-06-26 21:20:57.297154560,0.1071,84.28886945464404,0.07139999999999999,0.021323207546831955
1975,2018-06-26 21:20:56.168485888,0.1309,84.3434443914031,0.09519999999999998,0.028430943395775937
1974,2018-06-26 21:20:55.039798272,0.0952,84.39497727806706,0.059500000000000004,0.017769339622359964
1973,2018-06-26 21:20:53.911092736,0.119,84.44028006874423,0.08329999999999999,0.024877075471303946
1972,2018-06-26 21:20:52.782398976,0.1071,84.47899458165806,0.07139999999999999,0.021323207546831955
1971,2018-06-26 21:20:51.653645824,0.1071,84.51205849525701,0.07139999999999999,0.021323207546831955
1970,2018-06-26 21:20:50.524953088,0.119,84.54609628780871,0.08329999999999999,0.024877075471303946
1969,2018-06-26 21:20:49.396282368,0.0833,84.5833047297796,0.047599999999999996,0.01421547169788797
1968,2018-06-26 21:20:48.267572736,0.0714,84.63006534374746,0.0357,0.01066160377341598
1967,2018-06-26 21:20:47.138914304,0.1071,84.68585126191921,0.07139999999999999,0.021323207546831955
1966,2018-06-26 21:20:46.010251776,0.1071,84.7469828037878,0.07139999999999999,0.021323207546831955
1965,2018-06-26 21:20:44.881601024,0.119,84.80696422094884,0.08329999999999999,0.024877075471303946
1964,2018-06-26 21:20:43.752908800,0.119,84.86425510288954,0.08329999999999999,0.024877075471303946
1963,2018-06-26 21:20:42.624216576,0.0952,84.91723113716229,0.059500000000000004,0.017769339622359964
1962,2018-06-26 21:20:41.495538688,0.1071,84.96677869400666,0.07139999999999999,0.021323207546831955
1961,2018-06-26 21:20:40.366893056,0.0833,85.01288548991432,0.047599999999999996,0.01421547169788797
1960,2018-06-26 21:20:39.238155776,0.0952,85.06483922334006,0.059500000000000004,0.017769339622359964
1959,2018-06-26 21:20:38.109478912,0.0952,85.11979705007138,0.059500000000000004,0.017769339622359964
1958,2018-06-26 21:20:36.980818432,0.119,85.17591124468714,0.08329999999999999,0.024877075471303946
1957,2018-06-26 21:20:35.852073472,0.0833,85.22805798593298,0.047599999999999996,0.01421547169788797
1956,2018-06-26 21:20:34.723361280,0.1071,85.27317213659077,0.07139999999999999,0.021323207546831955
1955,2018-06-26 21:20:33.594654720,0.0952,85.31249039963365,0.059500000000000004,0.017769339622359964
1954,2018-06-26 21:20:32.465989632,0.1071,85.34675979328881,0.07139999999999999,0.021323207546831955
1953,2018-06-26 21:20:31.337317376,0.0714,85.37849522640873,0.0357,0.01066160377341598
1952,2018-06-26 21:20:30.208640512,0.0833,85.41727812775474,0.047599999999999996,0.01421547169788797
1951,2018-06-26 21:20:29.079960576,0.0833,85.46504472822839,0.047599999999999996,0.01421547169788797
1950,2018-06-26 21:20:27.951267328,0.0833,85.52084469345226,0.047599999999999996,0.01421547169788797
1949,2018-06-26 21:20:26.822574080,0.0714,85.58464027017118,0.0357,0.01066160377341598
1948,2018-06-26 21:20:25.693898240,0.0952,85.65156462641227,0.059500000000000004,0.017769339622359964
1947,2018-06-26 21:20:24.565197312,0.0952,85.71523412010971,0.059500000000000004,0.017769339622359964
1946,2018-06-26 21:20:23.436522496,0.1071,85.77553113909532,0.07139999999999999,0.021323207546831955
1945,2018-06-26 21:20:22.307824128,0.1071,85.83255896129519,0.07139999999999999,0.021323207546831955
1944,2018-06-26 21:20:21.179157504,0.0952,85.88427828985132,0.059500000000000004,0.017769339622359964
1943,2018-06-26 21:20:20.050476544,0.0833,85.93060436685984,0.047599999999999996,0.01421547169788797
1942,2018-06-26 21:20:18.921788928,0.0833,85.97213867195073,0.047599999999999996,0.01421547169788797
1941,2018-06-26 21:20:17.793113088,0.0833,86.00968302892994,0.047599999999999996,0.01421547169788797
1940,2018-06-26 21:20:16.664401920,0.0595,86.044024982909,0.023799999999999995,0.007107735848943984
1939,2018-06-26 21:20:15.535738880,0.0833,86.07853228495902,0.047599999999999996,0.01421547169788797
1938,2018-06-26 21:20:14.407044096,0.0714,86.11888920240511,0.0357,0.01066160377341598
1937,2018-06-26 21:20:13.278333952,0.119,86.1691813704087,0.08329999999999999,0.024877075471303946
1936,2018-06-26 21:20:12.149654016,0.0714,86.22791340579853,0.0357,0.01066160377341598
1935,2018-06-26 21:20:11.021235712,0.0833,86.2906759770074,0.047599999999999996,0.01421547169788797
1934,2018-06-26 21:20:09.892812800,0.0595,86.35077819679466,0.023799999999999995,0.007107735848943984
1933,2018-06-26 21:20:08.764395008,0.0714,86.40146742917884,0.0357,0.01066160377341598
1932,2018-06-26 21:20:07.636005888,0.0714,86.44233274291989,0.0357,0.01066160377341598
1931,2018-06-26 21:20:06.507589632,0.1071,86.47775617836774,0.07139999999999999,0.021323207546831955
1930,2018-06-26 21:20:05.379139072,0.0833,86.51377334956771,0.047599999999999996,0.01421547169788797
1929,2018-06-26 21:20:04.250675712,0.119,86.5552019579082,0.08329999999999999,0.024877075471303946
1928,2018-06-26 21:20:03.122257920,0.0714,86.609015215664,0.0357,0.01066160377341598
1927,2018-06-26 21:20:01.994064384,0.0833,86.6712369232065,0.047599999999999996,0.01421547169788797
1926,2018-06-26 21:20:00.865366528,0.0952,86.73838976913179,0.059500000000000004,0.017769339622359964
1925,2018-06-26 21:19:59.736707584,0.0595,86.80160013080486,0.023799999999999995,0.007107735848943984
1924,2018-06-26 21:19:58.608036352,0.0476,86.85283279372668,0.0119,0.0035538679244719934
1923,2018-06-26 21:19:57.479350784,0.0714,86.89170139364597,0.0357,0.01066160377341598
1922,2018-06-26 21:19:56.350680576,0.0833,86.9250399976488,0.047599999999999996,0.01421547169788797
1921,2018-06-26 21:19:55.221983744,0.0833,86.9532768942345,0.047599999999999996,0.01421547169788797
1920,2018-06-26 21:19:54.093271552,0.0714,86.98834696384166,0.0357,0.01066160377341598
1919,2018-06-26 21:19:52.964578304,0.0833,87.03764914696713,0.047599999999999996,0.01421547169788797
1918,2018-06-26 21:19:51.835894784,0.0952,87.0984020498449,0.059500000000000004,0.017769339622359964
1917,2018-06-26 21:19:50.707207168,0.0714,87.1654442868637,0.0357,0.01066160377341598
1916,2018-06-26 21:19:49.578493440,0.0476,87.2328619724119,0.0119,0.0035538679244719934
1915,2018-06-26 21:19:48.449797632,0.119,87.29587022053342,0.08329999999999999,0.024877075471303946
1914,2018-06-26 21:19:47.321103360,0.0714,87.35023749286582,0.0357,0.01066160377341598
1913,2018-06-26 21:19:46.192398336,0.0952,87.39569189080126,0.059500000000000004,0.017769339622359964
1912,2018-06-26 21:19:45.063641600,0.0595,87.43867017001713,0.023799999999999995,0.007107735848943984
1911,2018-06-26 21:19:43.934958080,0.0595,87.47793706895695,0.023799999999999995,0.007107735848943984
1910,2018-06-26 21:19:42.806258176,0.0714,87.51750693150058,0.0357,0.01066160377341598
1909,2018-06-26 21:19:41.677606912,0.1071,87.55786217056482,0.07139999999999999,0.021323207546831955
1908,2018-06-26 21:19:40.548905472,0.0714,87.60235575398728,0.0357,0.01066160377341598
1907,2018-06-26 21:19:39.420200448,0.0595,87.64908306812927,0.023799999999999995,0.007107735848943984
1906,2018-06-26 21:19:38.291475456,0.0833,87.70993862277533,0.047599999999999996,0.01421547169788797
1905,2018-06-26 21:19:37.162798592,0.0833,87.77038829135549,0.047599999999999996,0.01421547169788797
1904,2018-06-26 21:19:36.034076160,0.1071,87.83462697945268,0.07139999999999999,0.021323207546831955
1903,2018-06-26 21:19:34.905435136,0.0714,87.89410945833602,0.0357,0.01066160377341598
1902,2018-06-26 21:19:33.776768512,0.0476,87.94544141867028,0.0119,0.0035538679244719934
1901,2018-06-26 21:19:32.648090112,0.0833,87.98724917777473,0.047599999999999996,0.01421547169788797
1900,2018-06-26 21:19:31.519380992,0.0595,88.01908364782756,0.023799999999999995,0.007107735848943984
1899,2018-06-26 21:19:30.390615040,0.0595,88.04912337811088,0.023799999999999995,0.007107735848943984
1898,2018-06-26 21:19:29.261911040,0.0833,88.08327559059893,0.047599999999999996,0.01421547169788797
1897,2018-06-26 21:19:28.133252096,0.0714,88.12981659788602,0.0357,0.01066160377341598
1896,2018-06-26 21:19:27.004551168,0.0833,88.18572869930617,0.047599999999999996,0.01421547169788797
1895,2018-06-26 21:19:25.875844608,0.0714,88.24921977724404,0.0357,0.01066160377341598
1894,2018-06-26 21:19:24.747118592,0.0595,88.31585963059696,0.023799999999999995,0.007107735848943984
1893,2018-06-26 21:19:23.618435072,0.0595,88.37700318849677,0.023799999999999995,0.007107735848943984
1892,2018-06-26 21:19:22.489732608,0.0595,88.43075137302588,0.023799999999999995,0.007107735848943984
1891,2018-06-26 21:19:21.361060864,0.0595,88.47225508383846,0.023799999999999995,0.007107735848943984
1890,2018-06-26 21:19:20.232348672,0.0595,88.51400937986315,0.023799999999999995,0.007107735848943984
1889,2018-06-26 21:19:19.103654912,0.0833,88.55579443263431,0.047599999999999996,0.01421547169788797
1888,2018-06-26 21:19:17.974950400,0.0714,88.60160043825529,0.0357,0.01066160377341598
1887,2018-06-26 21:19:16.846275584,0.0833,88.65019326856662,0.047599999999999996,0.01421547169788797
1886,2018-06-26 21:19:15.717597696,0.0476,88.69934784417659,0.0119,0.0035538679244719934
1885,2018-06-26 21:19:14.588904448,0.0833,88.7467020794802,0.047599999999999996,0.01421547169788797
1884,2018-06-26 21:19:13.460190208,0.0357,88.78936583887912,0.0,0.0
1883,2018-06-26 21:19:12.331455488,0.0119,88.83366905813611,-0.0238,-0.007107735848943987
1882,2018-06-26 21:19:11.203038720,0.0714,88.87850356197274,0.0357,0.01066160377341598
1881,2018-06-26 21:19:10.074633728,0.0952,88.92711837740099,0.059500000000000004,0.017769339622359964
1880,2018-06-26 21:19:08.946244096,0.0952,88.98189711133496,0.059500000000000004,0.017769339622359964
1879,2018-06-26 21:19:07.817807360,0.0595,89.04073050819828,0.023799999999999995,0.007107735848943984
1878,2018-06-26 21:19:06.689427456,0.0476,89.10037956881614,0.0119,0.0035538679244719934
1877,2018-06-26 21:19:05.561003008,0.0595,89.15403983943546,0.023799999999999995,0.007107735848943984
1876,2018-06-26 21:19:04.432552448,0.0357,89.20356009016258,0.0,0.0
1875,2018-06-26 21:19:03.304121344,0.0357,89.2499039957021,0.0,0.0
1874,2018-06-26 21:19:02.175904256,0.0952,89.2936229891686,0.059500000000000004,0.017769339622359964
1873,2018-06-26 21:19:01.047508480,0.0833,89.33917154397011,0.047599999999999996,0.01421547169788797
1872,2018-06-26 21:18:59.919058944,0.0952,89.386870684206,0.059500000000000004,0.017769339622359964
1871,2018-06-26 21:18:58.790667776,0.0833,89.4372201238635,0.047599999999999996,0.01421547169788797
1870,2018-06-26 21:18:57.662185984,0.0476,89.48917269040052,0.0119,0.0035538679244719934
1869,2018-06-26 21:18:56.533790208,0.0357,89.54191977806055,0.0,0.0
1868,2018-06-26 21:18:55.405330432,0.0714,89.59461550859491,0.0357,0.01066160377341598
1867,2018-06-26 21:18:54.276887040,0.0595,89.64479847896855,0.023799999999999995,0.007107735848943984
1866,2018-06-26 21:18:53.148439040,0.0952,89.69397519906782,0.059500000000000004,0.017769339622359964
1865,2018-06-26 21:18:52.020023296,0.0714,89.74137781616845,0.0357,0.01066160377341598
1864,2018-06-26 21:18:50.891606016,0.0714,89.78743419343638,0.0357,0.01066160377341598
1863,2018-06-26 21:18:49.763198976,0.0476,89.8346732707597,0.0119,0.0035538679244719934
1862,2018-06-26 21:18:48.634746880,0.0476,89.88227846893793,0.0119,0.0035538679244719934
1861,2018-06-26 21:18:47.506325504,0.0595,89.93021337121948,0.023799999999999995,0.007107735848943984
1860,2018-06-26 21:18:46.377919488,0.0714,89.97703290820526,0.0357,0.01066160377341598
1859,2018-06-26 21:18:45.249478656,0.0476,90.02360538702716,0.0119,0.0035538679244719934
1858,2018-06-26 21:18:44.121080832,0.0476,90.06880424183272,0.0119,0.0035538679244719934
1857,2018-06-26 21:18:42.992714240,0.0476,90.11314979318183,0.0119,0.0035538679244719934
1856,2018-06-26 21:18:41.864292864,0.0476,90.15931174276118,0.0119,0.0035538679244719934
1855,2018-06-26 21:18:40.735872000,0.0476,90.21093576993178,0.0119,0.0035538679244719934
1854,2018-06-26 21:18:39.607479808,0.0476,90.2666233048933,0.0119,0.0035538679244719934
1853,2018-06-26 21:18:38.479052288,0.0595,90.32903018158692,0.023799999999999995,0.007107735848943984
1852,2018-06-26 21:18:37.350633472,0.0595,90.39131200345484,0.023799999999999995,0.007107735848943984
1851,2018-06-26 21:18:36.222210048,0.0476,90.4515714571084,0.0119,0.0035538679244719934
1850,2018-06-26 21:18:35.093804032,0.0714,90.50541619064629,0.0357,0.01066160377341598
1849,2018-06-26 21:18:33.965388288,0.0476,90.55092930422671,0.0119,0.0035538679244719934
1848,2018-06-26 21:18:32.836979200,0.0595,90.58911241662976,0.023799999999999995,0.007107735848943984
1847,2018-06-26 21:18:31.708578816,0.0714,90.62004972679566,0.0357,0.01066160377341598
1846,2018-06-26 21:18:30.580209152,0.0714,90.65151048959746,0.0357,0.01066160377341598
1845,2018-06-26 21:18:29.451776512,0.0476,90.6838637818334,0.0119,0.0035538679244719934
1844,2018-06-26 21:18:28.323364352,0.0476,90.72269058075874,0.0119,0.0035538679244719934
1843,2018-06-26 21:18:27.194952704,0.0952,90.76892423052588,0.059500000000000004,0.017769339622359964
1842,2018-06-26 21:18:26.066594816,0.0714,90.82193733528273,0.0357,0.01066160377341598
1841,2018-06-26 21:18:24.938178048,0.0476,90.88104490666886,0.0119,0.0035538679244719934
1840,2018-06-26 21:18:23.809779200,0.0595,90.9421715435327,0.023799999999999995,0.007107735848943984
1839,2018-06-26 21:18:22.681367552,0.0714,91.0017267286684,0.0357,0.01066160377341598
1838,2018-06-26 21:18:21.552945152,0.0595,91.06046393863618,0.023799999999999995,0.007107735848943984
1837,2018-06-26 21:18:20.424543232,0.0714,91.11492563908376,0.0357,0.01066160377341598
1836,2018-06-26 21:18:19.296098304,0.0714,91.16541559158868,0.0357,0.01066160377341598
1835,2018-06-26 21:18:18.167704064,0.0714,91.2161329922968,0.0357,0.01066160377341598
1834,2018-06-26 21:18:17.039240192,0.0595,91.26614695153536,0.023799999999999995,0.007107735848943984
1833,2018-06-26 21:18:15.910879232,0.0595,91.31953248733085,0.023799999999999995,0.007107735848943984
1832,2018-06-26 21:18:14.782469632,0.0714,91.37294821732752,0.0357,0.01066160377341598
1831,2018-06-26 21:18:13.654067200,0.0357,91.42771842469868,0.0,0.0
1830,2018-06-26 21:18:12.525623808,0.0595,91.48093556466765,0.023799999999999995,0.007107735848943984
1829,2018-06-26 21:18:11.397498880,0.0476,91.528019919933,0.0119,0.0035538679244719934
1828,2018-06-26 21:18:10.269382144,0.0833,91.56859937490894,0.047599999999999996,0.01421547169788797
1827,2018-06-26 21:18:09.141214720,0.0476,91.60783175105976,0.0119,0.0035538679244719934
1826,2018-06-26 21:18:08.013072896,0.0833,91.64794630996433,0.047599999999999996,0.01421547169788797
1825,2018-06-26 21:18:06.884955136,0.0714,91.69513710074146,0.0357,0.01066160377341598
1824,2018-06-26 21:18:05.756763136,0.0357,91.7495251293618,0.0,0.0
1823,2018-06-26 21:18:04.628577792,0.0476,91.81519294562524,0.0119,0.0035538679244719934
1822,2018-06-26 21:18:03.500423168,0.0476,91.88174354135268,0.0119,0.0035538679244719934
1821,2018-06-26 21:18:02.372456960,0.0357,91.9451027553459,0.0,0.0
1820,2018-06-26 21:18:01.244055552,0.0595,92.00164411046022,0.023799999999999995,0.007107735848943984
1819,2018-06-26 21:18:00.115627520,0.0714,92.0508753025934,0.0357,0.01066160377341598
1818,2018-06-26 21:17:58.987203584,0.0357,92.09354852011931,0.0,0.0
1817,2018-06-26 21:17:57.858778624,0.0714,92.13490902062657,0.0357,0.01066160377341598
1816,2018-06-26 21:17:56.730352640,0.0714,92.17790186396348,0.0357,0.01066160377341598
1815,2018-06-26 21:17:55.601945600,0.0714,92.22750632060952,0.0357,0.01066160377341598
1814,2018-06-26 21:17:54.473566720,0.0595,92.28311857977071,0.023799999999999995,0.007107735848943984
1813,2018-06-26 21:17:53.345144832,0.0595,92.33842457772457,0.023799999999999995,0.007107735848943984
1812,2018-06-26 21:17:52.216739840,0.0595,92.394040345228,0.023799999999999995,0.007107735848943984
1811,2018-06-26 21:17:51.088291840,0.0714,92.44533039850188,0.0357,0.01066160377341598
1810,2018-06-26 21:17:49.959882240,0.0595,92.49130259724764,0.023799999999999995,0.007107735848943984
1809,2018-06-26 21:17:48.831446016,0.0476,92.53319161992609,0.0119,0.0035538679244719934
1808,2018-06-26 21:17:47.703015424,0.0238,92.5743211601063,-0.0119,-0.0035538679244719934
1807,2018-06-26 21:17:46.574611968,0.0476,92.61932030369796,0.0119,0.0035538679244719934
1806,2018-06-26 21:17:45.446220288,0.0595,92.6680779237939,0.023799999999999995,0.007107735848943984
1805,2018-06-26 21:17:44.317777408,0.0714,92.72323345475527,0.0357,0.01066160377341598
1804,2018-06-26 21:17:43.189359616,0.0714,92.78008626869044,0.0357,0.01066160377341598
1803,2018-06-26 21:17:42.061004800,0.0357,92.8391950949558,0.0,0.0
1802,2018-06-26 21:17:40.932613120,0.0476,92.89806561241592,0.0119,0.0035538679244719934
1801,2018-06-26 21:17:39.804219392,0.0714,92.95362351241282,0.0357,0.01066160377341598
1800,2018-06-26 21:17:38.675735040,0.0238,93.00757415635614,-0.0119,-0.0035538679244719934
1799,2018-06-26 21:17:37.547343360,0.0595,93.05777898185912,0.023799999999999995,0.007107735848943984
1798,2018-06-26 21:17:36.418934272,0.0476,93.10797519996362,0.0119,0.0035538679244719934
1797,2018-06-26 21:17:35.290522112,0.0714,93.15514911347368,0.0357,0.01066160377341598
1796,2018-06-26 21:17:34.162066432,0.0476,93.20547263215605,0.0119,0.0035538679244719934
1795,2018-06-26 21:17:33.033673216,0.0833,93.25623755476629,0.047599999999999996,0.01421547169788797
1794,2018-06-26 21:17:31.905233920,0.0833,93.30945356102164,0.047599999999999996,0.01421547169788797
1793,2018-06-26 21:17:30.776792064,0.0595,93.36459666078598,0.023799999999999995,0.007107735848943984
1792,2018-06-26 21:17:29.648347136,0.0833,93.41808758853576,0.047599999999999996,0.01421547169788797
1791,2018-06-26 21:17:28.519924224,0.0476,93.47083295587537,0.0119,0.0035538679244719934
1790,2018-06-26 21:17:27.391488000,0.0714,93.52134166111016,0.0357,0.01066160377341598
1789,2018-06-26 21:17:26.263083008,0.0476,93.57029733957071,0.0119,0.0035538679244719934
1788,2018-06-26 21:17:25.134705152,0.0595,93.61826111208966,0.023799999999999995,0.007107735848943984
1787,2018-06-26 21:17:24.006226944,0.0476,93.6657495422972,0.0119,0.0035538679244719934
1786,2018-06-26 21:17:22.877843968,0.0357,93.71248771690142,0.0,0.0
1785,2018-06-26 21:17:21.749433344,0.0476,93.762133896837,0.0119,0.0035538679244719934
1784,2018-06-26 21:17:20.621027840,0.0238,93.81282502582414,-0.0119,-0.0035538679244719934
1783,2018-06-26 21:17:19.492633600,0.0357,93.86514153336093,0.0,0.0
1782,2018-06-26 21:17:18.364195840,0.0238,93.91696095628392,-0.0119,-0.0035538679244719934
1781,2018-06-26 21:17:17.235778048,0.0476,93.97189907525564,0.0119,0.0035538679244719934
1780,2018-06-26 21:17:16.107355648,0.0238,94.02583246393,-0.0119,-0.0035538679244719934
1779,2018-06-26 21:17:14.978958848,0.0357,94.08070678575274,0.0,0.0
1778,2018-06-26 21:17:13.850563584,0.0357,94.13642555070504,0.0,0.0
1777,2018-06-26 21:17:12.722155520,0.0833,94.1923429158561,0.047599999999999996,0.01421547169788797
1776,2018-06-26 21:17:11.593989120,0.0357,94.24867134097136,0.0,0.0
1775,2018-06-26 21:17:10.465841664,0.0595,94.30189375013887,0.023799999999999995,0.007107735848943984
1774,2018-06-26 21:17:09.337673728,0.0595,94.35188076838324,0.023799999999999995,0.007107735848943984
1773,2018-06-26 21:17:08.209506304,0.0476,94.39632375193668,0.0119,0.0035538679244719934
1772,2018-06-26 21:17:07.081378304,0.0595,94.4387222937041,0.023799999999999995,0.007107735848943984
1771,2018-06-26 21:17:05.953272320,0.0476,94.4816691862218,0.0119,0.0035538679244719934
1770,2018-06-26 21:17:04.825200128,0.0714,94.52665457164332,0.0357,0.01066160377341598
1769,2018-06-26 21:17:03.697035264,0.0357,94.57374670339456,0.0,0.0
1768,2018-06-26 21:17:02.569093120,0.0476,94.62259292945294,0.0119,0.0035538679244719934
1767,2018-06-26 21:17:01.440665088,0.0595,94.67383718847756,0.023799999999999995,0.007107735848943984
1766,2018-06-26 21:17:00.312281600,0.0476,94.72182336302788,0.0119,0.0035538679244719934
1765,2018-06-26 21:16:59.183866368,0.0476,94.77004494441722,0.0119,0.0035538679244719934
1764,2018-06-26 21:16:58.055467520,0.0357,94.8184071801161,0.0,0.0
1763,2018-06-26 21:16:56.927034880,0.0357,94.8667398805938,0.0,0.0
1762,2018-06-26 21:16:55.798643200,0.0,94.91976533634862,-0.0357,-0.01066160377341598
1761,2018-06-26 21:16:54.670276096,0.0714,94.97812517707251,0.0357,0.01066160377341598
1760,2018-06-26 21:16:53.541835264,0.0714,95.0390067134598,0.0357,0.01066160377341598
1759,2018-06-26 21:16:52.413387264,0.0357,95.10226580163304,0.0,0.0
1758,2018-06-26 21:16:51.284950016,0.0357,95.16492528619116,0.0,0.0
1757,2018-06-26 21:16:50.156506112,0.0238,95.21980840055954,-0.0119,-0.0035538679244719934
1756,2018-06-26 21:16:49.028119040,0.0476,95.26674668867692,0.0119,0.0035538679244719934
1755,2018-06-26 21:16:47.899765248,0.0357,95.30806206424543,0.0,0.0
1754,2018-06-26 21:16:46.771345920,0.0238,95.34932781988503,-0.0119,-0.0035538679244719934
1753,2018-06-26 21:16:45.642991104,0.0357,95.39344646974274,0.0,0.0
1752,2018-06-26 21:16:44.514529792,0.0357,95.44381734207404,0.0,0.0
1751,2018-06-26 21:16:43.386134016,0.0476,95.4987698910314,0.0119,0.0035538679244719934
1750,2018-06-26 21:16:42.257686016,0.0595,95.55646003490956,0.023799999999999995,0.007107735848943984
1749,2018-06-26 21:16:41.129281024,0.0476,95.61396417351708,0.0119,0.0035538679244719934
1748,2018-06-26 21:16:40.000836608,0.0476,95.66563653953892,0.0119,0.0035538679244719934
1747,2018-06-26 21:16:38.872481792,0.0595,95.71121663557844,0.023799999999999995,0.007107735848943984
1746,2018-06-26 21:16:37.744065536,0.0476,95.752184572382,0.0119,0.0035538679244719934
1745,2018-06-26 21:16:36.615592448,0.0595,95.79434176766829,0.023799999999999995,0.007107735848943984
1744,2018-06-26 21:16:35.487179776,0.0476,95.84149200392638,0.0119,0.0035538679244719934
