practical_salinity,Nitrate uMol L-1,time UTC,seawater_temperature °C,corr Nitrate umol L-1,depth (m),Date and Time,Date UTC,time UTC,Date Local,Time Local,,,
32.980213,19.75,2020-08-15T21:38:42Z,7.920555,20.190817,37.906345,8/15/20 21:38,8/15/20,21:38:42,8/15/20 14:38,14:38:42,,,
32.91288,19.49,2020-08-15T21:39:21Z,7.953902,19.433914,36.313217,8/15/20 21:39,8/15/20,21:39:21,8/15/20 14:39,14:39:21,,,
32.909687,18.78,2020-08-15T21:39:22Z,7.95609,19.555143,36.27023,8/15/20 21:39,8/15/20,21:39:22,8/15/20 14:39,14:39:22,,,
32.883446,19.47,2020-08-15T21:40:01Z,7.9703965,19.424248,34.64107,8/15/20 21:40,8/15/20,21:40:01,8/15/20 14:40,14:40:01,,,
32.882282,19.2,2020-08-15T21:40:02Z,7.971046,19.383373,34.626526,8/15/20 21:40,8/15/20,21:40:02,8/15/20 14:40,14:40:02,,,
32.86245,18.91,2020-08-15T21:40:41Z,7.983142,19.356653,32.937473,8/15/20 21:40,8/15/20,21:40:41,8/15/20 14:40,14:40:41,,,
32.86037,19.57,2020-08-15T21:40:42Z,7.9846106,19.387836,32.86575,8/15/20 21:40,8/15/20,21:40:42,8/15/20 14:40,14:40:42,,,
32.817894,19.43,2020-08-15T21:41:21Z,8.007261,19.058365,31.282478,8/15/20 21:41,8/15/20,21:41:21,8/15/20 14:41,14:41:21,,,
32.81685,18.4,2020-08-15T21:41:22Z,8.00811,18.993837,31.24533,8/15/20 21:41,8/15/20,21:41:22,8/15/20 14:41,14:41:22,,,
32.739994,18.18,2020-08-15T21:42:01Z,8.067513,17.971031,29.506723,8/15/20 21:42,8/15/20,21:42:01,8/15/20 14:42,14:42:01,,,
32.73559,17.72,2020-08-15T21:42:02Z,8.072437,17.9484,29.443228,8/15/20 21:42,8/15/20,21:42:02,8/15/20 14:42,14:42:02,,,
32.70405,17.57,2020-08-15T21:42:41Z,8.122257,17.398067,27.954945,8/15/20 21:42,8/15/20,21:42:41,8/15/20 14:42,14:42:41,,,
32.7033,17.84,2020-08-15T21:42:42Z,8.122977,17.553095,27.887068,8/15/20 21:42,8/15/20,21:42:42,8/15/20 14:42,14:42:42,,,
32.66387,17.13,2020-08-15T21:43:20Z,8.212259,17.035954,26.347416,8/15/20 21:43,8/15/20,21:43:20,8/15/20 14:43,14:43:20,,,
32.66478,17.57,2020-08-15T21:43:22Z,8.213107,17.0376,26.350769,8/15/20 21:43,8/15/20,21:43:22,8/15/20 14:43,14:43:22,,,
32.627518,16.4,2020-08-15T21:44:00Z,8.285815,16.364727,24.558985,8/15/20 21:44,8/15/20,21:44:00,8/15/20 14:44,14:44:00,,,
32.625343,16.37,2020-08-15T21:44:02Z,8.296988,16.384148,24.527632,8/15/20 21:44,8/15/20,21:44:02,8/15/20 14:44,14:44:02,,,
32.56993,13.25,2020-08-15T21:44:41Z,9.179524,12.910705,22.854752,8/15/20 21:44,8/15/20,21:44:41,8/15/20 14:44,14:44:41,,,
32.556786,13.55,2020-08-15T21:44:42Z,9.193851,12.974081,22.796844,8/15/20 21:44,8/15/20,21:44:42,8/15/20 14:44,14:44:42,,,
32.585346,11.67,2020-08-15T21:45:22Z,9.512697,11.201261,21.145864,8/15/20 21:45,8/15/20,21:45:22,8/15/20 14:45,14:45:22,,,
32.640965,11.51,2020-08-15T21:45:23Z,9.555116,11.257777,21.012774,8/15/20 21:45,8/15/20,21:45:23,8/15/20 14:45,14:45:23,,,
32.643578,6.41,2020-08-15T21:46:02Z,10.574834,6.3574834,19.3487,8/15/20 21:46,8/15/20,21:46:02,8/15/20 14:46,14:46:02,,,
32.589825,6.87,2020-08-15T21:46:03Z,10.600872,6.542367,19.348766,8/15/20 21:46,8/15/20,21:46:03,8/15/20 14:46,14:46:03,,,
32.681465,3.37,2020-08-15T21:46:41Z,10.927043,3.6175008,17.807772,8/15/20 21:46,8/15/20,21:46:41,8/15/20 14:46,14:46:41,,,
32.646317,4.55,2020-08-15T21:46:43Z,10.943684,3.8424869,17.802591,8/15/20 21:46,8/15/20,21:46:43,8/15/20 14:46,14:46:43,,,
32.674416,1.01,2020-08-15T21:47:21Z,11.191987,1.2235699,16.145082,8/15/20 21:47,8/15/20,21:47:21,8/15/20 14:47,14:47:21,,,
32.670437,1.42,2020-08-15T21:47:22Z,11.181321,1.3046997,16.312403,8/15/20 21:47,8/15/20,21:47:22,8/15/20 14:47,14:47:22,,,
32.690884,0.55,2020-08-15T21:48:02Z,11.234256,0.96197134,14.4591465,8/15/20 21:48,8/15/20,21:48:02,8/15/20 14:48,14:48:02,,,
32.693184,1.72,2020-08-15T21:48:03Z,11.234563,0.9373592,14.454684,8/15/20 21:48,8/15/20,21:48:03,8/15/20 14:48,14:48:03,,,
32.69571,1.05,2020-08-15T21:48:42Z,11.256245,0.7833959,12.843852,8/15/20 21:48,8/15/20,21:48:42,8/15/20 14:48,14:48:42,,,
32.691753,1.25,2020-08-15T21:48:43Z,11.25984,0.7245973,12.729532,8/15/20 21:48,8/15/20,21:48:43,8/15/20 14:48,14:48:43,,,
32.689194,0.21,2020-08-15T21:49:21Z,11.311123,0.16522351,11.360711,8/15/20 21:49,8/15/20,21:49:21,8/15/20 14:49,14:49:21,,,
32.68697,0.04,2020-08-15T21:49:22Z,11.30393,0.21689147,11.636492,8/15/20 21:49,8/15/20,21:49:22,8/15/20 14:49,14:49:22,,,
32.707916,-0.44,2020-08-15T21:50:02Z,11.369908,-0.5749783,9.710426,8/15/20 21:50,8/15/20,21:50:02,8/15/20 14:50,14:50:02,,,
32.701202,-0.29,2020-08-15T21:50:03Z,11.369054,-0.55723786,9.888678,8/15/20 21:50,8/15/20,21:50:03,8/15/20 14:50,14:50:03,,,
32.703575,-1.15,2020-08-15T21:50:43Z,11.381945,-0.63225496,8.506964,8/15/20 21:50,8/15/20,21:50:43,8/15/20 14:50,14:50:43,,,
32.70552,-0.33,2020-08-15T21:50:44Z,11.380539,-0.6410761,8.453551,8/15/20 21:50,8/15/20,21:50:44,8/15/20 14:50,14:50:44,,,
32.708977,-0.65,2020-08-15T21:51:23Z,11.401791,-0.72469854,6.219073,8/15/20 21:51,8/15/20,21:51:23,8/15/20 14:51,14:51:23,,,
32.70363,-0.6,2020-08-15T21:51:24Z,11.404382,-0.5997397,6.1618695,8/15/20 21:51,8/15/20,21:51:24,8/15/20 14:51,14:51:24,,,
33.992855,31.52,2020-08-16T07:21:07Z,7.2560797,32.363327,193.32834,8/16/20 7:21,8/16/20,7:21:07,8/16/20 0:21,0:21:07,,,
33.992424,31.14,2020-08-16T07:21:08Z,7.256293,32.462975,193.32834,8/16/20 7:21,8/16/20,7:21:08,8/16/20 0:21,0:21:08,,,
33.99223,31.91,2020-08-16T07:21:47Z,7.2554054,32.18237,193.32516,8/16/20 7:21,8/16/20,7:21:47,8/16/20 0:21,0:21:47,,,
33.992233,31.56,2020-08-16T07:21:48Z,7.2551847,32.478336,193.32576,8/16/20 7:21,8/16/20,7:21:48,8/16/20 0:21,0:21:48,,,
33.9923,31.82,2020-08-16T07:22:27Z,7.255675,32.3665,192.08163,8/16/20 7:22,8/16/20,7:22:27,8/16/20 0:22,0:22:27,,,
33.992367,31.71,2020-08-16T07:22:28Z,7.2557077,32.391678,192.02829,8/16/20 7:22,8/16/20,7:22:28,8/16/20 0:22,0:22:28,,,
33.99228,31.22,2020-08-16T07:23:07Z,7.256683,32.229908,190.08847,8/16/20 7:23,8/16/20,7:23:07,8/16/20 0:23,0:23:07,,,
33.99248,31.2,2020-08-16T07:23:46Z,7.262881,32.18666,188.1781,8/16/20 7:23,8/16/20,7:23:46,8/16/20 0:23,0:23:46,,,
33.992546,31.65,2020-08-16T07:23:47Z,7.2629347,32.0194,188.12656,8/16/20 7:23,8/16/20,7:23:47,8/16/20 0:23,0:23:47,,,
33.992485,32.15,2020-08-16T07:24:27Z,7.275999,31.949108,186.16962,8/16/20 7:24,8/16/20,7:24:27,8/16/20 0:24,0:24:27,,,
33.992374,30.83,2020-08-16T07:24:28Z,7.2763104,32.029045,186.1129,8/16/20 7:24,8/16/20,7:24:28,8/16/20 0:24,0:24:28,,,
33.989986,31.49,2020-08-16T07:25:07Z,7.29781,32.02924,184.20242,8/16/20 7:25,8/16/20,7:25:07,8/16/20 0:25,0:25:07,,,
33.98987,31.95,2020-08-16T07:25:08Z,7.2981677,31.821571,184.14825,8/16/20 7:25,8/16/20,7:25:08,8/16/20 0:25,0:25:08,,,
33.98767,31.53,2020-08-16T07:25:46Z,7.308541,32.325413,182.26364,8/16/20 7:25,8/16/20,7:25:46,8/16/20 0:25,0:25:46,,,
33.988194,31.9,2020-08-16T07:25:47Z,7.30845,32.151978,182.21303,8/16/20 7:25,8/16/20,7:25:47,8/16/20 0:25,0:25:47,,,
33.986523,31.93,2020-08-16T07:26:27Z,7.3140054,32.151176,180.28278,8/16/20 7:26,8/16/20,7:26:27,8/16/20 0:26,0:26:27,,,
33.986515,30.99,2020-08-16T07:26:28Z,7.3140407,32.19656,180.23157,8/16/20 7:26,8/16/20,7:26:28,8/16/20 0:26,0:26:28,,,
33.985615,32.07,2020-08-16T07:27:06Z,7.316154,32.39695,178.34146,8/16/20 7:27,8/16/20,7:27:06,8/16/20 0:27,0:27:06,,,
33.985783,32.23,2020-08-16T07:27:07Z,7.316154,32.296837,178.28992,8/16/20 7:27,8/16/20,7:27:07,8/16/20 0:27,0:27:07,,,
33.984898,32.33,2020-08-16T07:27:46Z,7.3167577,32.309795,176.37021,8/16/20 7:27,8/16/20,7:27:46,8/16/20 0:27,0:27:46,,,
33.985054,31.86,2020-08-16T07:27:47Z,7.3167577,32.436714,176.31908,8/16/20 7:27,8/16/20,7:27:47,8/16/20 0:27,0:27:47,,,
33.98475,30.99,2020-08-16T07:28:26Z,7.317179,32.384872,174.39792,8/16/20 7:28,8/16/20,7:28:26,8/16/20 0:28,0:28:26,,,
33.98477,31.76,2020-08-16T07:28:27Z,7.3171897,32.49986,174.34462,8/16/20 7:28,8/16/20,7:28:27,8/16/20 0:28,0:28:27,,,
33.98436,32.12,2020-08-16T07:29:07Z,7.318086,32.392494,172.41989,8/16/20 7:29,8/16/20,7:29:07,8/16/20 0:29,0:29:07,,,
33.984364,32.32,2020-08-16T07:29:08Z,7.318121,32.36618,172.35777,8/16/20 7:29,8/16/20,7:29:08,8/16/20 0:29,0:29:08,,,
33.98388,32.47,2020-08-16T07:29:47Z,7.3187375,32.566566,170.44228,8/16/20 7:29,8/16/20,7:29:47,8/16/20 0:29,0:29:47,,,
33.98431,31.82,2020-08-16T07:29:48Z,7.318506,32.357483,170.38605,8/16/20 7:29,8/16/20,7:29:48,8/16/20 0:29,0:29:48,,,
33.982826,31.96,2020-08-16T07:30:26Z,7.333997,32.32028,168.52023,8/16/20 7:30,8/16/20,7:30:26,8/16/20 0:30,0:30:26,,,
33.984814,32.3,2020-08-16T07:30:27Z,7.3349156,32.55327,168.46774,8/16/20 7:30,8/16/20,7:30:27,8/16/20 0:30,0:30:27,,,
33.98188,31.65,2020-08-16T07:31:07Z,7.342408,32.431477,166.58846,8/16/20 7:31,8/16/20,7:31:07,8/16/20 0:31,0:31:07,,,
33.981815,32.37,2020-08-16T07:31:08Z,7.3426247,32.346443,166.53577,8/16/20 7:31,8/16/20,7:31:08,8/16/20 0:31,0:31:08,,,
33.981033,31.5,2020-08-16T07:31:47Z,7.3515,32.414852,164.68056,8/16/20 7:31,8/16/20,7:31:47,8/16/20 0:31,0:31:47,,,
33.98123,32.04,2020-08-16T07:31:48Z,7.351377,32.429024,164.62563,8/16/20 7:31,8/16/20,7:31:48,8/16/20 0:31,0:31:48,,,
33.981247,31.16,2020-08-16T07:32:28Z,7.349107,32.365128,162.76195,8/16/20 7:32,8/16/20,7:32:28,8/16/20 0:32,0:32:28,,,
33.98135,31.84,2020-08-16T07:32:29Z,7.3491716,32.558945,162.71352,8/16/20 7:32,8/16/20,7:32:29,8/16/20 0:32,0:32:29,,,
33.98134,31.37,2020-08-16T07:33:08Z,7.3510265,32.237114,160.85664,8/16/20 7:33,8/16/20,7:33:08,8/16/20 0:33,0:33:08,,,
33.981693,32.15,2020-08-16T07:33:09Z,7.3511553,32.293327,160.8054,8/16/20 7:33,8/16/20,7:33:09,8/16/20 0:33,0:33:09,,,
33.980194,31.62,2020-08-16T07:33:48Z,7.361235,32.345016,158.96964,8/16/20 7:33,8/16/20,7:33:48,8/16/20 0:33,0:33:48,,,
33.979923,31.94,2020-08-16T07:33:49Z,7.361289,32.321747,158.92023,8/16/20 7:33,8/16/20,7:33:49,8/16/20 0:33,0:33:49,,,
33.978962,31.39,2020-08-16T07:34:28Z,7.3657293,32.20587,157.06108,8/16/20 7:34,8/16/20,7:34:28,8/16/20 0:34,0:34:28,,,
33.98015,32.25,2020-08-16T07:35:08Z,7.377603,32.20416,155.18001,8/16/20 7:35,8/16/20,7:35:08,8/16/20 0:35,0:35:08,,,
33.97886,31.45,2020-08-16T07:35:09Z,7.3805223,32.357452,155.1319,8/16/20 7:35,8/16/20,7:35:09,8/16/20 0:35,0:35:09,,,
33.97616,31.91,2020-08-16T07:35:48Z,7.393722,32.368584,153.27156,8/16/20 7:35,8/16/20,7:35:48,8/16/20 0:35,0:35:48,,,
33.975758,31.9,2020-08-16T07:35:49Z,7.3950253,32.223564,153.22368,8/16/20 7:35,8/16/20,7:35:49,8/16/20 0:35,0:35:49,,,
33.973465,31.34,2020-08-16T07:36:29Z,7.4120984,32.06422,151.35432,8/16/20 7:36,8/16/20,7:36:29,8/16/20 0:36,0:36:29,,,
33.97335,32.15,2020-08-16T07:36:30Z,7.4125624,32.288124,151.30284,8/16/20 7:36,8/16/20,7:36:30,8/16/20 0:36,0:36:30,,,
33.972797,31.18,2020-08-16T07:37:09Z,7.433901,32.036728,149.46008,8/16/20 7:37,8/16/20,7:37:09,8/16/20 0:37,0:37:09,,,
33.971996,32.31,2020-08-16T07:37:10Z,7.435411,32.171844,149.40886,8/16/20 7:37,8/16/20,7:37:10,8/16/20 0:37,0:37:10,,,
33.970684,31.94,2020-08-16T07:37:48Z,7.441385,31.779026,147.58833,8/16/20 7:37,8/16/20,7:37:48,8/16/20 0:37,0:37:48,,,
33.97047,31.89,2020-08-16T07:37:49Z,7.441582,31.93894,147.53093,8/16/20 7:37,8/16/20,7:37:49,8/16/20 0:37,0:37:49,,,
33.970417,31.86,2020-08-16T07:38:28Z,7.4412107,31.794115,145.69437,8/16/20 7:38,8/16/20,7:38:28,8/16/20 0:38,0:38:28,,,
33.970444,31.25,2020-08-16T07:38:30Z,7.4413877,31.90149,145.64165,8/16/20 7:38,8/16/20,7:38:30,8/16/20 0:38,0:38:30,,,
33.969604,30.98,2020-08-16T07:39:08Z,7.4509306,31.8611,143.81924,8/16/20 7:39,8/16/20,7:39:08,8/16/20 0:39,0:39:08,,,
33.969486,32,2020-08-16T07:39:09Z,7.4512515,31.80533,143.76993,8/16/20 7:39,8/16/20,7:39:09,8/16/20 0:39,0:39:09,,,
33.9651,30.52,2020-08-16T07:39:48Z,7.4879556,31.782072,141.9199,8/16/20 7:39,8/16/20,7:39:48,8/16/20 0:39,0:39:48,,,
33.965252,31.5,2020-08-16T07:39:49Z,7.4871807,31.647232,141.87265,8/16/20 7:39,8/16/20,7:39:49,8/16/20 0:39,0:39:49,,,
33.963852,31.08,2020-08-16T07:40:28Z,7.505771,31.650646,139.9967,8/16/20 7:40,8/16/20,7:40:28,8/16/20 0:40,0:40:28,,,
33.964504,31.45,2020-08-16T07:40:29Z,7.5054226,31.641802,139.9488,8/16/20 7:40,8/16/20,7:40:29,8/16/20 0:40,0:40:29,,,
33.96415,31.54,2020-08-16T07:41:08Z,7.5069413,31.611712,138.09863,8/16/20 7:41,8/16/20,7:41:08,8/16/20 0:41,0:41:08,,,
33.963936,31.66,2020-08-16T07:41:10Z,7.5067644,31.730585,138.0535,8/16/20 7:41,8/16/20,7:41:10,8/16/20 0:41,0:41:10,,,
33.96355,31.04,2020-08-16T07:41:49Z,7.513111,31.761213,136.17549,8/16/20 7:41,8/16/20,7:41:49,8/16/20 0:41,0:41:49,,,
33.96347,30.72,2020-08-16T07:41:50Z,7.512958,31.695154,136.12689,8/16/20 7:41,8/16/20,7:41:50,8/16/20 0:41,0:41:50,,,
33.963203,30.89,2020-08-16T07:42:29Z,7.517812,31.67718,134.26755,8/16/20 7:42,8/16/20,7:42:29,8/16/20 0:42,0:42:29,,,
33.963238,31.1,2020-08-16T07:42:30Z,7.517551,31.565159,134.22191,8/16/20 7:42,8/16/20,7:42:30,8/16/20 0:42,0:42:30,,,
33.96339,31.55,2020-08-16T07:43:09Z,7.52279,31.487492,132.37447,8/16/20 7:43,8/16/20,7:43:09,8/16/20 0:43,0:43:09,,,
33.963295,31.15,2020-08-16T07:43:10Z,7.522992,31.58714,132.32666,8/16/20 7:43,8/16/20,7:43:10,8/16/20 0:43,0:43:10,,,
33.964287,31.27,2020-08-16T07:43:49Z,7.526008,31.557037,130.45506,8/16/20 7:43,8/16/20,7:43:49,8/16/20 0:43,0:43:49,,,
33.96317,31.1,2020-08-16T07:43:51Z,7.526782,31.597443,130.40497,8/16/20 7:43,8/16/20,7:43:51,8/16/20 0:43,0:43:51,,,
33.96356,30.59,2020-08-16T07:44:30Z,7.5274944,31.606728,128.52867,8/16/20 7:44,8/16/20,7:44:30,8/16/20 0:44,0:44:30,,,
33.962646,31.65,2020-08-16T07:44:31Z,7.527554,31.509552,128.47455,8/16/20 7:44,8/16/20,7:44:31,8/16/20 0:44,0:44:31,,,
33.958923,30.33,2020-08-16T07:45:11Z,7.581506,31.305815,126.64506,8/16/20 7:45,8/16/20,7:45:11,8/16/20 0:45,0:45:11,,,
33.95681,30.88,2020-08-16T07:45:12Z,7.583557,31.311172,126.59616,8/16/20 7:45,8/16/20,7:45:12,8/16/20 0:45,0:45:12,,,
33.952385,31.63,2020-08-16T07:45:50Z,7.618394,31.211712,124.8637,8/16/20 7:45,8/16/20,7:45:50,8/16/20 0:45,0:45:50,,,
33.95173,30.57,2020-08-16T07:45:51Z,7.619131,31.198366,124.81998,8/16/20 7:45,8/16/20,7:45:51,8/16/20 0:45,0:45:51,,,
33.949577,30.92,2020-08-16T07:46:30Z,7.6288676,31.19798,123.0352,8/16/20 7:46,8/16/20,7:46:30,8/16/20 0:46,0:46:30,,,
33.950043,30.63,2020-08-16T07:46:31Z,7.6279163,31.362486,122.98152,8/16/20 7:46,8/16/20,7:46:31,8/16/20 0:46,0:46:31,,,
33.951378,30.93,2020-08-16T07:47:11Z,7.6240883,31.265692,121.19129,8/16/20 7:47,8/16/20,7:47:11,8/16/20 0:47,0:47:11,,,
33.95162,30.74,2020-08-16T07:47:12Z,7.624246,31.260246,121.142654,8/16/20 7:47,8/16/20,7:47:12,8/16/20 0:47,0:47:12,,,
33.950806,30.48,2020-08-16T07:47:50Z,7.633573,31.176926,119.38616,8/16/20 7:47,8/16/20,7:47:50,8/16/20 0:47,0:47:50,,,
33.95051,31.31,2020-08-16T07:47:51Z,7.63444,31.118885,119.34347,8/16/20 7:47,8/16/20,7:47:51,8/16/20 0:47,0:47:51,,,
33.94509,30.73,2020-08-16T07:48:31Z,7.672753,31.20778,117.55108,8/16/20 7:48,8/16/20,7:48:31,8/16/20 0:48,0:48:31,,,
33.945248,30.48,2020-08-16T07:48:32Z,7.6728544,31.178461,117.48516,8/16/20 7:48,8/16/20,7:48:32,8/16/20 0:48,0:48:32,,,
33.94368,30.98,2020-08-16T07:49:11Z,7.6853766,30.937506,115.70483,8/16/20 7:49,8/16/20,7:49:11,8/16/20 0:49,0:49:11,,,
33.937458,30.6,2020-08-16T07:49:50Z,7.7281303,31.07379,113.93594,8/16/20 7:49,8/16/20,7:49:50,8/16/20 0:49,0:49:50,,,
33.93792,30.55,2020-08-16T07:49:51Z,7.7279124,31.098194,113.883224,8/16/20 7:49,8/16/20,7:49:51,8/16/20 0:49,0:49:51,,,
33.93309,30.15,2020-08-16T07:50:30Z,7.7716208,30.762495,112.09857,8/16/20 7:50,8/16/20,7:50:30,8/16/20 0:50,0:50:30,,,
33.934006,30.49,2020-08-16T07:50:32Z,7.7736735,30.808762,112.05222,8/16/20 7:50,8/16/20,7:50:32,8/16/20 0:50,0:50:32,,,
33.928318,30.94,2020-08-16T07:51:11Z,7.8366885,30.459238,110.28295,8/16/20 7:51,8/16/20,7:51:11,8/16/20 0:51,0:51:11,,,
33.92876,29.62,2020-08-16T07:51:12Z,7.842701,30.511578,110.22441,8/16/20 7:51,8/16/20,7:51:12,8/16/20 0:51,0:51:12,,,
33.914932,29.3,2020-08-16T07:51:51Z,7.8853617,30.156057,108.42363,8/16/20 7:51,8/16/20,7:51:51,8/16/20 0:51,0:51:51,,,
33.91472,30.41,2020-08-16T07:51:52Z,7.8855753,30.117151,108.37606,8/16/20 7:51,8/16/20,7:51:52,8/16/20 0:51,0:51:52,,,
33.920506,29.37,2020-08-16T07:52:30Z,7.895564,29.789013,106.64282,8/16/20 7:52,8/16/20,7:52:30,8/16/20 0:52,0:52:30,,,
33.91944,29.6,2020-08-16T07:52:32Z,7.9013977,29.864162,106.59213,8/16/20 7:52,8/16/20,7:52:32,8/16/20 0:52,0:52:32,,,
33.905495,29.1,2020-08-16T07:53:10Z,7.946966,29.71094,104.82237,8/16/20 7:53,8/16/20,7:53:10,8/16/20 0:53,0:53:10,,,
33.905216,28.91,2020-08-16T07:53:11Z,7.9482446,29.766087,104.77331,8/16/20 7:53,8/16/20,7:53:11,8/16/20 0:53,0:53:11,,,
33.901302,29.58,2020-08-16T07:53:51Z,7.9700103,29.740381,102.98306,8/16/20 7:53,8/16/20,7:53:51,8/16/20 0:53,0:53:51,,,
33.90167,29.07,2020-08-16T07:53:52Z,7.9705076,29.643585,102.93763,8/16/20 7:53,8/16/20,7:53:52,8/16/20 0:53,0:53:52,,,
33.899387,28.93,2020-08-16T07:54:31Z,8.009831,29.235178,101.125336,8/16/20 7:54,8/16/20,7:54:31,8/16/20 0:54,0:54:31,,,
33.896877,29.01,2020-08-16T07:54:32Z,8.013894,29.306171,101.06109,8/16/20 7:54,8/16/20,7:54:32,8/16/20 0:54,0:54:32,,,
33.889626,28.42,2020-08-16T07:55:11Z,8.043807,29.061367,99.31292,8/16/20 7:55,8/16/20,7:55:11,8/16/20 0:55,0:55:11,,,
33.891174,29.03,2020-08-16T07:55:12Z,8.04578,29.015352,99.25706,8/16/20 7:55,8/16/20,7:55:12,8/16/20 0:55,0:55:12,,,
33.870384,28.21,2020-08-16T07:55:52Z,8.104512,28.854698,97.46176,8/16/20 7:55,8/16/20,7:55:52,8/16/20 0:55,0:55:52,,,
33.87138,28.97,2020-08-16T07:55:53Z,8.103796,28.90678,97.408554,8/16/20 7:55,8/16/20,7:55:53,8/16/20 0:55,0:55:53,,,
33.86573,28.32,2020-08-16T07:56:31Z,8.117064,28.665457,95.61904,8/16/20 7:56,8/16/20,7:56:31,8/16/20 0:56,0:56:31,,,
33.86572,28.31,2020-08-16T07:56:33Z,8.117379,28.79701,95.57588,8/16/20 7:56,8/16/20,7:56:33,8/16/20 0:56,0:56:33,,,
33.86008,28.25,2020-08-16T07:57:12Z,8.1243105,28.522161,93.8503,8/16/20 7:57,8/16/20,7:57:12,8/16/20 0:57,0:57:12,,,
33.86032,28.63,2020-08-16T07:57:13Z,8.124137,28.709272,93.80358,8/16/20 7:57,8/16/20,7:57:13,8/16/20 0:57,0:57:13,,,
33.85145,27.6,2020-08-16T07:57:52Z,8.129636,27.664667,92.02449,8/16/20 7:57,8/16/20,7:57:52,8/16/20 0:57,0:57:52,,,
33.849735,27.82,2020-08-16T07:57:53Z,8.129802,27.669792,91.97204,8/16/20 7:57,8/16/20,7:57:53,8/16/20 0:57,0:57:53,,,
33.79814,26.77,2020-08-16T07:58:32Z,8.115839,27.26861,90.21856,8/16/20 7:58,8/16/20,7:58:32,8/16/20 0:58,0:58:32,,,
33.798275,26.49,2020-08-16T07:58:33Z,8.115839,27.23132,90.17873,8/16/20 7:58,8/16/20,7:58:33,8/16/20 0:58,0:58:33,,,
33.783962,26.73,2020-08-16T07:59:11Z,8.119867,27.03805,88.51343,8/16/20 7:59,8/16/20,7:59:11,8/16/20 0:59,0:59:11,,,
33.783066,27.34,2020-08-16T07:59:12Z,8.120518,27.083399,88.448494,8/16/20 7:59,8/16/20,7:59:12,8/16/20 0:59,0:59:12,,,
33.766598,26.15,2020-08-16T07:59:51Z,8.123506,26.590178,86.73898,8/16/20 7:59,8/16/20,7:59:51,8/16/20 0:59,0:59:51,,,
33.76662,26.28,2020-08-16T07:59:52Z,8.123423,26.743258,86.68801,8/16/20 7:59,8/16/20,7:59:52,8/16/20 0:59,0:59:52,,,
33.758938,26.23,2020-08-16T08:00:31Z,8.120905,26.660122,84.976425,8/16/20 8:00,8/16/20,8:00:31,8/16/20 1:00,1:00:31,,,
33.75815,25.47,2020-08-16T08:00:33Z,8.120803,26.715092,84.924515,8/16/20 8:00,8/16/20,8:00:33,8/16/20 1:00,1:00:33,,,
33.740105,25.61,2020-08-16T08:01:12Z,8.120764,26.254263,83.13604,8/16/20 8:01,8/16/20,8:01:12,8/16/20 1:01,1:01:12,,,
33.739758,25.8,2020-08-16T08:01:13Z,8.120788,26.225092,83.095726,8/16/20 8:01,8/16/20,8:01:13,8/16/20 1:01,1:01:13,,,
33.736103,25.53,2020-08-16T08:01:52Z,8.123574,26.201326,81.392426,8/16/20 8:01,8/16/20,8:01:52,8/16/20 1:01,1:01:52,,,
33.73571,24.92,2020-08-16T08:01:53Z,8.123714,26.184425,81.35177,8/16/20 8:01,8/16/20,8:01:53,8/16/20 1:01,1:01:53,,,
33.728123,25.4,2020-08-16T08:02:33Z,8.125951,26.020834,79.6234,8/16/20 8:02,8/16/20,8:02:33,8/16/20 1:02,1:02:33,,,
33.72648,25.67,2020-08-16T08:02:34Z,8.125985,26.078054,79.56817,8/16/20 8:02,8/16/20,8:02:34,8/16/20 1:02,1:02:34,,,
33.692493,24.92,2020-08-16T08:03:13Z,8.129933,25.677507,77.8573,8/16/20 8:03,8/16/20,8:03:13,8/16/20 1:03,1:03:13,,,
33.69169,24.97,2020-08-16T08:03:14Z,8.129797,25.708044,77.814224,8/16/20 8:03,8/16/20,8:03:14,8/16/20 1:03,1:03:14,,,
33.673447,25.06,2020-08-16T08:03:52Z,8.125428,25.511965,76.12328,8/16/20 8:03,8/16/20,8:03:52,8/16/20 1:03,1:03:52,,,
33.672615,25.66,2020-08-16T08:03:53Z,8.125298,25.682411,76.07506,8/16/20 8:03,8/16/20,8:03:53,8/16/20 1:03,1:03:53,,,
33.671295,24.16,2020-08-16T08:04:33Z,8.125566,25.402407,74.35851,8/16/20 8:04,8/16/20,8:04:33,8/16/20 1:04,1:04:33,,,
33.671085,25.02,2020-08-16T08:04:34Z,8.125669,25.434147,74.305595,8/16/20 8:04,8/16/20,8:04:34,8/16/20 1:04,1:04:34,,,
33.64707,25.08,2020-08-16T08:05:13Z,8.123069,25.305456,72.5813,8/16/20 8:05,8/16/20,8:05:13,8/16/20 1:05,1:05:13,,,
33.645912,24.34,2020-08-16T08:05:14Z,8.122781,25.274784,72.527626,8/16/20 8:05,8/16/20,8:05:14,8/16/20 1:05,1:05:14,,,
33.62638,24.76,2020-08-16T08:05:52Z,8.113724,24.883818,70.87546,8/16/20 8:05,8/16/20,8:05:52,8/16/20 1:05,1:05:52,,,
33.62575,24.73,2020-08-16T08:06:32Z,8.115217,24.894642,69.08053,8/16/20 8:06,8/16/20,8:06:32,8/16/20 1:06,1:06:32,,,
