time,chlora,depth
2018-06-26 21:19:52.964578304,0.08330000000000001,87.03764914696713
2018-06-26 21:19:54.093271552,0.0714,86.98834696384166
2018-06-26 21:19:55.221983744,0.08330000000000001,86.9532768942345
2018-06-26 21:19:56.350680576,0.08330000000000001,86.9250399976488
2018-06-26 21:19:57.479350784,0.0714,86.89170139364597
2018-06-26 21:19:58.608036352,0.0476,86.85283279372668
2018-06-26 21:19:59.736707584,0.059500000000000004,86.80160013080486
2018-06-26 21:20:00.865366528,0.0952,86.73838976913179
2018-06-26 21:20:01.994064384,0.08330000000000001,86.6712369232065
2018-06-26 21:20:03.122257920,0.0714,86.609015215664
2018-06-26 21:20:04.250675712,0.11900000000000001,86.5552019579082
2018-06-26 21:20:05.379139072,0.08330000000000001,86.51377334956771
2018-06-26 21:20:06.507589632,0.1071,86.47775617836774
2018-06-26 21:20:07.636005888,0.0714,86.44233274291989
2018-06-26 21:20:08.764395008,0.0714,86.40146742917884
2018-06-26 21:20:09.892812800,0.059500000000000004,86.35077819679466
2018-06-26 21:20:11.021235712,0.08330000000000001,86.2906759770074
2018-06-26 21:20:12.149654016,0.0714,86.22791340579853
2018-06-26 21:20:13.278333952,0.11900000000000001,86.1691813704087
2018-06-26 21:20:14.407044096,0.0714,86.11888920240511
2018-06-26 21:20:15.535738880,0.08330000000000001,86.07853228495902
2018-06-26 21:20:16.664401920,0.059500000000000004,86.044024982909
2018-06-26 21:20:17.793113088,0.08330000000000001,86.00968302892994
2018-06-26 21:20:18.921788928,0.08330000000000001,85.97213867195073
2018-06-26 21:20:20.050476544,0.08330000000000001,85.93060436685984
2018-06-26 21:20:21.179157504,0.0952,85.88427828985132
2018-06-26 21:20:22.307824128,0.1071,85.83255896129519
2018-06-26 21:20:23.436522496,0.1071,85.77553113909532
2018-06-26 21:20:24.565197312,0.0952,85.71523412010971
2018-06-26 21:20:25.693898240,0.0952,85.65156462641227
2018-06-26 21:20:26.822574080,0.0714,85.58464027017118
2018-06-26 21:20:27.951267328,0.08330000000000001,85.52084469345226
2018-06-26 21:20:29.079960576,0.08330000000000001,85.46504472822839
2018-06-26 21:20:30.208640512,0.08330000000000001,85.41727812775474
2018-06-26 21:20:31.337317376,0.0714,85.37849522640873
2018-06-26 21:20:32.465989632,0.1071,85.34675979328881
2018-06-26 21:20:33.594654720,0.0952,85.31249039963365
2018-06-26 21:20:34.723361280,0.1071,85.27317213659077
2018-06-26 21:20:35.852073472,0.08330000000000001,85.22805798593298
2018-06-26 21:20:36.980818432,0.11900000000000001,85.17591124468714
2018-06-26 21:20:38.109478912,0.0952,85.11979705007138
2018-06-26 21:20:39.238155776,0.0952,85.06483922334006
2018-06-26 21:20:40.366893056,0.08330000000000001,85.01288548991432
2018-06-26 21:20:41.495538688,0.1071,84.96677869400666
2018-06-26 21:20:42.624216576,0.0952,84.91723113716229
2018-06-26 21:20:43.752908800,0.11900000000000001,84.86425510288954
2018-06-26 21:20:44.881601024,0.11900000000000001,84.80696422094884
2018-06-26 21:20:46.010251776,0.1071,84.7469828037878
2018-06-26 21:20:47.138914304,0.1071,84.68585126191921
2018-06-26 21:20:48.267572736,0.0714,84.63006534374746
2018-06-26 21:20:49.396282368,0.08330000000000001,84.5833047297796
2018-06-26 21:20:50.524953088,0.11900000000000001,84.54609628780871
2018-06-26 21:20:51.653645824,0.1071,84.51205849525701
2018-06-26 21:20:52.782398976,0.1071,84.47899458165806
2018-06-26 21:20:53.911092736,0.11900000000000001,84.44028006874423
2018-06-26 21:20:55.039798272,0.0952,84.39497727806706
2018-06-26 21:20:56.168485888,0.13090000000000002,84.3434443914031
2018-06-26 21:20:57.297154560,0.1071,84.28886945464404
2018-06-26 21:20:58.425860608,0.11900000000000001,84.2315965041024
2018-06-26 21:20:59.554515456,0.0952,84.17923770562116
2018-06-26 21:21:00.683153408,0.0952,84.13009116885593
2018-06-26 21:21:01.811878400,0.1071,84.08173675484385
2018-06-26 21:21:02.940092928,0.13090000000000002,84.03283493596348
2018-06-26 21:21:04.068487680,0.11900000000000001,83.98102476910658
2018-06-26 21:21:05.196861440,0.1071,83.92397278450953
2018-06-26 21:21:06.325271552,0.1071,83.86504726353492
2018-06-26 21:21:07.453703168,0.11900000000000001,83.80979288400903
2018-06-26 21:21:08.582134272,0.0952,83.76402134639962
2018-06-26 21:21:09.710543872,0.11900000000000001,83.72566163690372
2018-06-26 21:21:10.838988288,0.11900000000000001,83.69351963034214
2018-06-26 21:21:11.967386112,0.11900000000000001,83.66424077662347
2018-06-26 21:21:13.096096768,0.11900000000000001,83.62881436858734
2018-06-26 21:21:14.224800768,0.11900000000000001,83.58200072731509
2018-06-26 21:21:15.353470976,0.0952,83.52472722647688
2018-06-26 21:21:16.482162688,0.11900000000000001,83.45916999462109
2018-06-26 21:21:17.610843648,0.11900000000000001,83.39061930360909
2018-06-26 21:21:18.739509760,0.11900000000000001,83.32244429218134
2018-06-26 21:21:19.868190720,0.1428,83.26005416595645
2018-06-26 21:21:20.996886528,0.11900000000000001,83.204909296739
2018-06-26 21:21:22.125535744,0.0952,83.15184513328713
2018-06-26 21:21:23.254219776,0.16660000000000003,83.10405480482277
2018-06-26 21:21:24.382921728,0.11900000000000001,83.05847565420194
2018-06-26 21:21:25.511593984,0.13090000000000002,83.01666028013501
2018-06-26 21:21:26.640335872,0.13090000000000002,82.97895747589372
2018-06-26 21:21:27.769026048,0.1547,82.94491310084203
2018-06-26 21:21:28.897708032,0.1071,82.91105366220015
2018-06-26 21:21:30.026369024,0.11900000000000001,82.87318595491973
2018-06-26 21:21:31.155022848,0.11900000000000001,82.82899267863874
2018-06-26 21:21:32.283769856,0.13090000000000002,82.77767145234708
2018-06-26 21:21:33.412423168,0.1071,82.71551660339632
2018-06-26 21:21:34.541089792,0.1071,82.64973463753451
2018-06-26 21:21:35.669828096,0.17850000000000002,82.5857686430482
2018-06-26 21:21:36.798492160,0.1071,82.52697169771272
2018-06-26 21:21:37.927185920,0.11900000000000001,82.47568171190873
2018-06-26 21:21:39.055867392,0.13090000000000002,82.42975151284853
2018-06-26 21:21:40.184586752,0.1071,82.38860430524957
2018-06-26 21:21:41.313259520,0.13090000000000002,82.34621607780527
2018-06-26 21:21:42.441969152,0.1547,82.30191057252273
2018-06-26 21:21:43.570662400,0.0952,82.25146259796816
2018-06-26 21:21:44.699380224,0.1071,82.19971044715795
2018-06-26 21:21:45.828067328,0.11900000000000001,82.14569819780864
2018-06-26 21:21:46.956796928,0.13090000000000002,82.09745815995778
2018-06-26 21:21:48.085490688,0.11900000000000001,82.0550070392862
2018-06-26 21:21:49.214201344,0.1428,82.01555182813725
2018-06-26 21:21:50.342893568,0.1071,81.98010172794714
2018-06-26 21:21:51.471588864,0.1428,81.94178944540081
2018-06-26 21:21:52.600258560,0.13090000000000002,81.89616043102372
2018-06-26 21:21:53.728949760,0.1428,81.84244933663129
2018-06-26 21:21:54.857654784,0.11900000000000001,81.78517897851125
2018-06-26 21:21:55.986326528,0.13090000000000002,81.72582729925092
2018-06-26 21:21:57.114978816,0.11900000000000001,81.66954588290712
2018-06-26 21:21:58.243722752,0.13090000000000002,81.61819794471894
2018-06-26 21:21:59.372471808,0.11900000000000001,81.56882432776825
2018-06-26 21:22:00.501142016,0.1071,81.52408592904771
2018-06-26 21:22:01.629845504,0.13090000000000002,81.47691468141554
2018-06-26 21:22:02.758535680,0.13090000000000002,81.42599679636085
2018-06-26 21:22:03.886973952,0.1428,81.36986398575668
2018-06-26 21:22:05.015375872,0.13090000000000002,81.31108932654728
2018-06-26 21:22:06.143817728,0.1547,81.25266387313839
2018-06-26 21:22:07.272293888,0.1547,81.19694043756174
2018-06-26 21:22:08.400717312,0.13090000000000002,81.14593775622909
2018-06-26 21:22:09.529170944,0.13090000000000002,81.10529462800638
2018-06-26 21:22:10.657575936,0.1547,81.06909242657105
2018-06-26 21:22:11.786024960,0.13090000000000002,81.03671891231853
2018-06-26 21:22:12.914722816,0.1547,81.00382651577019
2018-06-26 21:22:14.043403264,0.1428,80.96698799159114
2018-06-26 21:22:15.172134400,0.1547,80.92269512513951
2018-06-26 21:22:16.300809216,0.1428,80.86942741159822
2018-06-26 21:22:17.429504512,0.11900000000000001,80.81105516227821
2018-06-26 21:22:18.558190592,0.13090000000000002,80.74395814799998
2018-06-26 21:22:19.686874624,0.16660000000000003,80.67789384282617
2018-06-26 21:22:20.815582208,0.17850000000000002,80.61679094852721
2018-06-26 21:22:21.944306176,0.11900000000000001,80.5624436226724
2018-06-26 21:22:23.072990208,0.1428,80.51704083991135
2018-06-26 21:22:24.201674240,0.13090000000000002,80.4785987825326
2018-06-26 21:22:25.330409472,0.13090000000000002,80.44254683807944
2018-06-26 21:22:26.459131904,0.13090000000000002,80.39978961040862
2018-06-26 21:22:27.587882496,0.1547,80.3468436087659
2018-06-26 21:22:28.716554752,0.1547,80.28448918725063
2018-06-26 21:22:29.845242368,0.1428,80.21764675595827
2018-06-26 21:22:30.973905408,0.1428,80.15277412412202
2018-06-26 21:22:32.102592000,0.1428,80.09950661558699
2018-06-26 21:22:33.231291904,0.1547,80.06180287060234
2018-06-26 21:22:34.360016896,0.16660000000000003,80.03714513535861
2018-06-26 21:22:35.488696320,0.1428,80.0173651071436
2018-06-26 21:22:36.617395712,0.2023,79.98837125918715
2018-06-26 21:22:37.746132992,0.13090000000000002,79.94066740365578
2018-06-26 21:22:38.874828800,0.16660000000000003,79.8716853633471
2018-06-26 21:22:40.003546112,0.13090000000000002,79.78705539055342
2018-06-26 21:22:41.132235776,0.1904,79.70161348337325
2018-06-26 21:22:42.260921856,0.2023,79.6312592429226
2018-06-26 21:22:43.389594112,0.1428,79.5847207234289
2018-06-26 21:22:44.518288896,0.13090000000000002,79.56310330634227
2018-06-26 21:22:45.647000576,0.13090000000000002,79.55014930656374
2018-06-26 21:22:46.775751168,0.17850000000000002,79.53447539140319
2018-06-26 21:22:47.904500736,0.3689,79.50292528924761
2018-06-26 21:22:49.033207296,0.1428,79.44874133132903
2018-06-26 21:22:50.161942016,0.16660000000000003,79.37307893353507
2018-06-26 21:22:51.290680320,0.17850000000000002,79.28969858179673
2018-06-26 21:22:52.419417600,0.17850000000000002,79.21213532119711
2018-06-26 21:22:53.548147200,0.16660000000000003,79.14680961466942
2018-06-26 21:22:54.676915200,0.13090000000000002,79.10057928238295
2018-06-26 21:22:55.805549056,0.2856,79.06862278721702
2018-06-26 21:22:56.934281216,0.16660000000000003,79.04571235847735
2018-06-26 21:22:58.062984704,0.1428,79.0227651951059
2018-06-26 21:22:59.191673344,0.13090000000000002,78.9947404369777
2018-06-26 21:23:00.320392704,0.1547,78.95814582373147
2018-06-26 21:23:01.449102336,0.1547,78.90771132581014
2018-06-26 21:23:02.577788416,0.1547,78.8495875984898
2018-06-26 21:23:03.706074112,0.16660000000000003,78.78907576242487
2018-06-26 21:23:04.834508288,0.16660000000000003,78.72682989661457
2018-06-26 21:23:05.962952192,0.17850000000000002,78.66746802471641
2018-06-26 21:23:07.091362304,0.1428,78.61157165638
2018-06-26 21:23:08.219808768,0.1547,78.55679127267504
2018-06-26 21:23:09.348246528,0.16660000000000003,78.49970825185855
2018-06-26 21:23:10.476719616,0.2023,78.44334936405673
2018-06-26 21:23:11.605162496,0.1547,78.38876448571115
2018-06-26 21:23:12.733587968,0.1904,78.33950041416189
2018-06-26 21:23:13.862272512,0.16660000000000003,78.29863705398557
2018-06-26 21:23:14.990982656,0.16660000000000003,78.26624757737314
2018-06-26 21:23:16.119678976,0.1904,78.23794066978745
2018-06-26 21:23:17.248373248,0.1904,78.21091404456683
2018-06-26 21:23:18.377071616,0.17850000000000002,78.17243356522434
2018-06-26 21:23:19.505805824,0.1904,78.12082067268823
2018-06-26 21:23:20.634583040,0.17850000000000002,78.05866114857027
2018-06-26 21:23:21.763262976,0.1904,77.98562983469326
2018-06-26 21:23:22.891942912,0.2023,77.90960616716134
2018-06-26 21:23:24.020679168,0.17850000000000002,77.83540600992791
2018-06-26 21:23:25.149367296,0.16660000000000003,77.77036534596245
2018-06-26 21:23:26.278109184,0.16660000000000003,77.7164512066511
2018-06-26 21:23:27.406827008,0.17850000000000002,77.67426519163803
2018-06-26 21:23:28.535534080,0.2023,77.64091571109067
2018-06-26 21:23:29.664254976,0.1904,77.61095066283308
2018-06-26 21:23:30.792958464,0.1547,77.5805831160815
2018-06-26 21:23:31.921626112,0.2142,77.54677425977593
2018-06-26 21:23:33.050352640,0.17850000000000002,77.50565930906687
2018-06-26 21:23:34.179060224,0.2142,77.4573310175904
2018-06-26 21:23:35.307751936,0.1547,77.4023151126448
2018-06-26 21:23:36.436484096,0.2023,77.34491755182768
2018-06-26 21:23:37.565158400,0.1904,77.29082144879135
2018-06-26 21:23:38.693871616,0.16660000000000003,77.23706827686078
2018-06-26 21:23:39.822610432,0.17850000000000002,77.18707081239162
2018-06-26 21:23:40.951302144,0.1904,77.13609021507828
2018-06-26 21:23:42.080029696,0.1904,77.08406156894986
2018-06-26 21:23:43.208919552,0.16660000000000003,77.02985722758476
2018-06-26 21:23:44.337633792,0.16660000000000003,76.97283386621608
2018-06-26 21:23:45.466336768,0.1904,76.9186872170515
2018-06-26 21:23:46.595083776,0.17850000000000002,76.86820733083864
2018-06-26 21:23:47.723804672,0.1904,76.82542359943199
2018-06-26 21:23:48.852452352,0.2142,76.78976464219025
2018-06-26 21:23:49.981163520,0.2023,76.75977033677843
2018-06-26 21:23:51.109904896,0.17850000000000002,76.73098569250135
2018-06-26 21:23:52.238560768,0.2023,76.69791191969419
2018-06-26 21:23:53.367283712,0.17850000000000002,76.6581448740901
2018-06-26 21:23:54.496004608,0.17850000000000002,76.60672027122799
2018-06-26 21:23:55.624709632,0.17850000000000002,76.54716479089929
2018-06-26 21:23:56.753445376,0.17850000000000002,76.48294620201567
2018-06-26 21:23:57.882162688,0.16660000000000003,76.41989565085314
2018-06-26 21:23:59.010869248,0.2499,76.36610824364848
2018-06-26 21:24:00.139580416,0.2023,76.3207297056958
2018-06-26 21:24:01.268286464,0.2023,76.28025346878911
2018-06-26 21:24:02.396984320,0.1904,76.23658773468394
2018-06-26 21:24:03.525237248,0.2142,76.18185046301099
2018-06-26 21:24:04.653664256,0.2023,76.11402312541541
2018-06-26 21:24:05.782098944,0.2142,76.03739350805024
2018-06-26 21:24:06.910526976,0.17850000000000002,75.96085099344668
2018-06-26 21:24:08.038943232,0.2023,75.89683556448472
2018-06-26 21:24:09.167399424,0.2023,75.85463293887638
2018-06-26 21:24:10.295809024,0.17850000000000002,75.83371315680463
2018-06-26 21:24:11.424218112,0.1904,75.8264617287329
2018-06-26 21:24:12.552696320,0.17850000000000002,75.81674193210642
2018-06-26 21:24:13.681398272,0.2142,75.79151598333685
2018-06-26 21:24:14.810119168,0.2142,75.74183245902093
2018-06-26 21:24:15.938820608,0.1904,75.668415454356
2018-06-26 21:24:17.067516416,0.1904,75.58110419604921
2018-06-26 21:24:18.196229632,0.1904,75.4977443293532
2018-06-26 21:24:19.324906496,0.2023,75.43264056358441
2018-06-26 21:24:20.453599232,0.2142,75.38809027049122
2018-06-26 21:24:21.582274560,0.2142,75.35710885848435
2018-06-26 21:24:22.710969344,0.2023,75.33198172696498
2018-06-26 21:24:23.839672320,0.2023,75.29784632032431
2018-06-26 21:24:24.968365056,0.2023,75.24311423040643
2018-06-26 21:24:26.097082368,0.2737,75.16772386654608
2018-06-26 21:24:27.225857536,0.17850000000000002,75.08327429308083
2018-06-26 21:24:28.354701312,0.1904,75.00797265142724
2018-06-26 21:24:29.483442688,0.17850000000000002,74.9561787624985
2018-06-26 21:24:30.612195328,0.17850000000000002,74.93033561221266
2018-06-26 21:24:31.740912640,0.2142,74.92320513219899
2018-06-26 21:24:32.869641728,0.2023,74.92277491774597
2018-06-26 21:24:33.998365184,0.17850000000000002,74.90706860810121
2018-06-26 21:24:35.127119872,0.17850000000000002,74.86510956666207
2018-06-26 21:24:36.255835136,0.2142,74.79685702772305
2018-06-26 21:24:37.384516608,0.17850000000000002,74.7133835577581
2018-06-26 21:24:38.513222656,0.2142,74.625708059224
2018-06-26 21:24:39.641933824,0.1904,74.552399576765
2018-06-26 21:24:40.770648064,0.17850000000000002,74.49765102372248
2018-06-26 21:24:41.899294720,0.2023,74.45559917725335
2018-06-26 21:24:43.027999232,0.2023,74.41907375637598
2018-06-26 21:24:44.156735488,0.17850000000000002,74.38157609499488
2018-06-26 21:24:45.285463552,0.2023,74.33590307045144
2018-06-26 21:24:46.414201344,0.2023,74.28480905471521
2018-06-26 21:24:47.542895104,0.1904,74.22591268200611
2018-06-26 21:24:48.671564288,0.1904,74.16506186849854
2018-06-26 21:24:49.800248320,0.1904,74.10589821544862
2018-06-26 21:24:50.928976896,0.5355000000000001,74.05047777955859
2018-06-26 21:24:52.057706496,0.17850000000000002,74.00305584259462
2018-06-26 21:24:53.186441216,0.1904,73.96150175931807
2018-06-26 21:24:54.315197440,0.17850000000000002,73.92073932722448
2018-06-26 21:24:55.443863552,0.2142,73.88311099616834
2018-06-26 21:24:56.572573184,0.1904,73.8374060127756
2018-06-26 21:24:57.701277184,0.2142,73.78888999388639
2018-06-26 21:24:58.829935616,0.23800000000000002,73.73497816646325
2018-06-26 21:24:59.958626304,0.22610000000000002,73.68215981970395
2018-06-26 21:25:01.087293440,0.22610000000000002,73.63514895523895
2018-06-26 21:25:02.215970304,0.2142,73.5930425679687
2018-06-26 21:25:03.344221696,0.2023,73.55316314791388
2018-06-26 21:25:04.472691712,0.2142,73.50993919365455
2018-06-26 21:25:05.601109504,0.2023,73.45695508722635
2018-06-26 21:25:06.729526272,0.1904,73.39327841068875
2018-06-26 21:25:07.857966592,0.2142,73.32209661410135
2018-06-26 21:25:08.986357760,0.1904,73.25197175054429
2018-06-26 21:25:10.114771968,0.2142,73.19167786757521
2018-06-26 21:25:11.243249664,0.22610000000000002,73.14518569835609
2018-06-26 21:25:12.371635712,0.2499,73.11208091796018
2018-06-26 21:25:13.500339200,0.2023,73.08774582141247
2018-06-26 21:25:14.629031424,0.17850000000000002,73.06292272551946
2018-06-26 21:25:15.757672960,0.23800000000000002,73.03240050669324
2018-06-26 21:25:16.886387712,0.2023,72.99325588716954
2018-06-26 21:25:18.015101952,0.2023,72.94459242960261
2018-06-26 21:25:19.143815168,0.23800000000000002,72.88619147713419
2018-06-26 21:25:20.272492032,0.2023,72.82207050059642
2018-06-26 21:25:21.401185280,0.2142,72.75418222584183
2018-06-26 21:25:22.529899008,0.2499,72.68503634127718
2018-06-26 21:25:23.658606080,0.2499,72.6200538414864
2018-06-26 21:25:24.787355136,0.2499,72.56008092562828
2018-06-26 21:25:25.916063744,0.2023,72.50512792764792
2018-06-26 21:25:27.044742144,0.2499,72.45815439296986
2018-06-26 21:25:28.173401600,0.2142,72.41815993162355
2018-06-26 21:25:29.302107136,0.2499,72.38260726457614
2018-06-26 21:25:30.430796288,0.2142,72.34996410391932
2018-06-26 21:25:31.559484416,0.26180000000000003,72.31292255423102
2018-06-26 21:25:32.688180224,0.23800000000000002,72.27474868412911
2018-06-26 21:25:33.816836608,0.2499,72.22711514473534
2018-06-26 21:25:34.945551360,0.22610000000000002,72.1733743711639
2018-06-26 21:25:36.074241536,0.2499,72.11083584150295
2018-06-26 21:25:37.202921472,0.2142,72.04535777910186
2018-06-26 21:25:38.331629568,0.23800000000000002,71.97771854984632
2018-06-26 21:25:39.460357632,0.22610000000000002,71.91620382449581
2018-06-26 21:25:40.589105664,0.2023,71.8630062339552
2018-06-26 21:25:41.717812736,0.2142,71.8200587766838
2018-06-26 21:25:42.846507520,0.2023,71.78511138794767
2018-06-26 21:25:43.975190528,0.23800000000000002,71.75684093958674
2018-06-26 21:25:45.103900160,0.2142,71.72880142113402
2018-06-26 21:25:46.232591872,0.2737,71.69542293859182
2018-06-26 21:25:47.361272832,0.22610000000000002,71.6517384037051
2018-06-26 21:25:48.490032640,0.26180000000000003,71.60112773485255
2018-06-26 21:25:49.618784768,0.2737,71.5412016759028
2018-06-26 21:25:50.747513856,0.23800000000000002,71.47956214164253
2018-06-26 21:25:51.876202496,0.26180000000000003,71.41504127448482
2018-06-26 21:25:53.004917248,0.2142,71.35087130504772
2018-06-26 21:25:54.133608960,0.2499,71.28642184001876
2018-06-26 21:25:55.262358016,0.2499,71.22731214845523
2018-06-26 21:25:56.391138816,0.2856,71.17180712116624
2018-06-26 21:25:57.519862272,0.2737,71.1252609598999
2018-06-26 21:25:58.648565760,0.3094,71.08498764956062
2018-06-26 21:25:59.777288704,0.26180000000000003,71.04774444954182
2018-06-26 21:26:00.906027008,0.2737,71.01144662933274
2018-06-26 21:26:02.034742272,0.2856,70.97049182356496
2018-06-26 21:26:03.162989056,0.26180000000000003,70.92502099411278
2018-06-26 21:26:04.291440128,0.2737,70.87644203651188
2018-06-26 21:26:05.419850240,0.2856,70.8293970225901
2018-06-26 21:26:06.548311040,0.26180000000000003,70.78487428550117
2018-06-26 21:26:07.676787200,0.2737,70.74890231141808
2018-06-26 21:26:08.805216256,0.29750000000000004,70.71375735936026
2018-06-26 21:26:09.933731328,0.2737,70.6753758930761
2018-06-26 21:26:11.062073856,0.3094,70.62767185220008
2018-06-26 21:26:12.190505472,0.26180000000000003,70.56679320048809
2018-06-26 21:26:13.319228416,0.35700000000000004,70.49140734214437
2018-06-26 21:26:14.447953408,0.3451,70.40698880255398
2018-06-26 21:26:15.576652288,0.2856,70.32658424404254
2018-06-26 21:26:16.705405952,0.2737,70.25909416184236
2018-06-26 21:26:17.834132992,0.29750000000000004,70.2165025299324
2018-06-26 21:26:18.962816000,0.29750000000000004,70.19576708296017
2018-06-26 21:26:20.091562496,0.26180000000000003,70.18655894878187
2018-06-26 21:26:21.220295680,0.29750000000000004,70.17344250551034
2018-06-26 21:26:22.349022720,0.29750000000000004,70.14611250436664
2018-06-26 21:26:23.477720576,0.2856,70.09178375876489
2018-06-26 21:26:24.606427648,0.3094,70.01312695393148
2018-06-26 21:26:25.735130624,0.3094,69.92402375087369
2018-06-26 21:26:26.863883264,0.2737,69.8378413164705
2018-06-26 21:26:27.992630272,0.2737,69.76294999535558
2018-06-26 21:26:29.121376256,0.4403,69.70596472119018
2018-06-26 21:26:30.250063872,0.2856,69.66904248377367
2018-06-26 21:26:31.378806272,0.29750000000000004,69.64678314797764
2018-06-26 21:26:32.507538944,0.32130000000000003,69.63072125092461
2018-06-26 21:26:33.636273664,0.3094,69.61021689423148
2018-06-26 21:26:34.764985856,0.29750000000000004,69.57952930855227
2018-06-26 21:26:35.893714944,0.2737,69.53333435607237
2018-06-26 21:26:37.022451200,0.3094,69.47245391737505
2018-06-26 21:26:38.151203328,0.33320000000000005,69.40071721630495
2018-06-26 21:26:39.279880192,0.2856,69.32542608908174
2018-06-26 21:26:40.408604160,0.29750000000000004,69.25305681152103
2018-06-26 21:26:41.537335808,0.33320000000000005,69.19041107899982
2018-06-26 21:26:42.666078208,0.29750000000000004,69.13943659179384
2018-06-26 21:26:43.794821120,0.29750000000000004,69.09703015393914
2018-06-26 21:26:44.923488256,0.29750000000000004,69.06024362981094
2018-06-26 21:26:46.052178432,0.2737,69.02814322600204
2018-06-26 21:26:47.180843520,0.29750000000000004,68.99577395060648
2018-06-26 21:26:48.309558272,0.2856,68.9631532301213
2018-06-26 21:26:49.438252544,0.29750000000000004,68.93080721288162
2018-06-26 21:26:50.566967296,0.32130000000000003,68.90038639095289
2018-06-26 21:26:51.695714304,0.32130000000000003,68.86653202881266
2018-06-26 21:26:52.824472576,0.32130000000000003,68.82839600081392
2018-06-26 21:26:53.953130496,0.3808,68.77622242808481
2018-06-26 21:26:55.081864704,0.3094,68.70673447097933
2018-06-26 21:26:56.210583552,0.32130000000000003,68.62292208525454
2018-06-26 21:26:57.339288576,0.3094,68.52957887974141
2018-06-26 21:26:58.468004864,0.3689,68.44440736492604
2018-06-26 21:26:59.596698624,0.3094,68.38172986238904
2018-06-26 21:27:00.725445632,0.3094,68.33826150080444
2018-06-26 21:27:01.854141952,0.33320000000000005,68.31358241786216
2018-06-26 21:27:02.982359552,0.3808,68.2956047842315
2018-06-26 21:27:04.110838784,0.3689,68.2732815215029
2018-06-26 21:27:05.239311872,0.33320000000000005,68.24121846891478
2018-06-26 21:27:06.367816192,0.3451,68.19947458803568
2018-06-26 21:27:07.496284160,0.3451,68.15166987675833
2018-06-26 21:27:08.624700416,0.3094,68.10319112186366
2018-06-26 21:27:09.753206784,0.32130000000000003,68.0586780294303
2018-06-26 21:27:10.881651712,0.3094,68.01672492201047
2018-06-26 21:27:12.010066944,0.33320000000000005,67.97354019070733
2018-06-26 21:27:13.138805760,0.32130000000000003,67.9216409462095
2018-06-26 21:27:14.267496960,0.3094,67.86170574531843
2018-06-26 21:27:15.396206080,0.4046,67.79232516393117
2018-06-26 21:27:16.524907008,0.33320000000000005,67.71629981766317
2018-06-26 21:27:17.653639680,0.33320000000000005,67.64703214078592
2018-06-26 21:27:18.782331904,0.3451,67.58763013742683
2018-06-26 21:27:19.911071744,0.32130000000000003,67.54189899895671
2018-06-26 21:27:21.039790080,0.3689,67.50754732927037
2018-06-26 21:27:22.168455168,0.32130000000000003,67.47914915196928
2018-06-26 21:27:23.297197568,0.35700000000000004,67.44880678620707
2018-06-26 21:27:24.425880576,0.3808,67.41340380271002
2018-06-26 21:27:25.554624000,0.32130000000000003,67.36267853074223
2018-06-26 21:27:26.683309056,0.3451,67.3070930240048
2018-06-26 21:27:27.812023296,0.32130000000000003,67.24553070070554
2018-06-26 21:27:28.940734464,0.3451,67.18645149752669
2018-06-26 21:27:30.069435392,0.3094,67.13336861084659
2018-06-26 21:27:31.198151680,0.35700000000000004,67.08917796600336
2018-06-26 21:27:32.326831104,0.39270000000000005,67.05222999810832
2018-06-26 21:27:33.455514624,0.3689,67.01296522566496
2018-06-26 21:27:34.584210432,0.39270000000000005,66.97104132532716
2018-06-26 21:27:35.712922624,0.3451,66.92189867749391
2018-06-26 21:27:36.841600512,0.35700000000000004,66.86922051480447
2018-06-26 21:27:37.970351104,0.35700000000000004,66.81084378657282
2018-06-26 21:27:39.099025920,0.35700000000000004,66.74699575855053
2018-06-26 21:27:40.227773440,0.3689,66.67792039269355
2018-06-26 21:27:41.356467712,0.41650000000000004,66.6113430972152
2018-06-26 21:27:42.485182976,0.3808,66.54691060897974
2018-06-26 21:27:43.613917696,0.3451,66.49192411519238
2018-06-26 21:27:44.742636544,0.39270000000000005,66.45432471128188
2018-06-26 21:27:45.871307776,0.35700000000000004,66.43218488440895
2018-06-26 21:27:46.000000512,0.3808,66.4304072373043
2018-06-26 21:27:48.128714240,0.4046,66.39579480715723
2018-06-26 21:27:49.257440256,0.4284,66.36035447228122
2018-06-26 21:27:50.386152960,0.4284,66.30553261791036
2018-06-26 21:27:51.514797568,0.3808,66.23606606036695
2018-06-26 21:27:52.643558912,0.39270000000000005,66.16243288627858
2018-06-26 21:27:53.772224000,0.4046,66.09576429779506
2018-06-26 21:27:54.900917248,0.4046,66.04524214221654
2018-06-26 21:27:56.029574144,0.39270000000000005,66.01024114410718
2018-06-26 21:27:57.158276096,0.39270000000000005,65.97872235815626
2018-06-26 21:27:58.286951936,0.4046,65.94087220770461
2018-06-26 21:27:59.415642112,0.39270000000000005,65.88867630635606
2018-06-26 21:28:00.544384000,0.4403,65.82189646729599
2018-06-26 21:28:01.673070080,0.4284,65.74693496704835
2018-06-26 21:28:02.801757184,0.4046,65.67697872866462
2018-06-26 21:28:03.930127360,0.4046,65.61933761351158
2018-06-26 21:28:05.058539520,0.4046,65.58038122484756
2018-06-26 21:28:06.186977280,0.41650000000000004,65.55444570013195
2018-06-26 21:28:07.315362304,0.4046,65.53329611220015
2018-06-26 21:28:08.443783168,0.41650000000000004,65.50953571397882
